RevisionColumn,NUTS,Units,periods,GenderID,ValueColumn
"r_2","BG33","1000cp","2008Q2","0","419.9"
"r_2","BG33","1000cp","2008Q2","1","232.9"
"r_2","BG33","1000cp","2008Q2","2","187"
"r_2","BG33","1000cp","2008Q3","0","428.7"
"r_2","BG33","1000cp","2008Q3","1","240"
"r_2","BG33","1000cp","2008Q3","2","188.7"
"r_2","BG33","1000cp","2008Q4","0","430.7"
"r_2","BG33","1000cp","2008Q4","1","237.7"
"r_2","BG33","1000cp","2008Q4","2","193"
"r_2","BG33","1000cp","2009Q1","0","419"
"r_2","BG33","1000cp","2009Q1","1","227.5"
"r_2","BG33","1000cp","2009Q1","2","191.5"
"r_2","BG33","1000cp","2009Q2","0","411"
"r_2","BG33","1000cp","2009Q2","1","224.2"
"r_2","BG33","1000cp","2009Q2","2","186.8"
"r_2","BG33","1000cp","2009Q3","0","398.3"
"r_2","BG33","1000cp","2009Q3","1","216.9"
"r_2","BG33","1000cp","2009Q3","2","181.4"
"r_2","BG33","1000cp","2009Q4","0","385.6"
"r_2","BG33","1000cp","2009Q4","1","209.7"
"r_2","BG33","1000cp","2009Q4","2","175.9"
"r_2","BG33","1000cp","2010Q1","0","371.1"
"r_2","BG33","1000cp","2010Q1","1","202.3"
"r_2","BG33","1000cp","2010Q1","2","168.8"
"r_2","BG33","1000cp","2010Q2","0","379.6"
"r_2","BG33","1000cp","2010Q2","1","205.6"
"r_2","BG33","1000cp","2010Q2","2","174"
"r_2","BG33","1000cp","2010Q3","0","396.4"
"r_2","BG33","1000cp","2010Q3","1","217.8"
"r_2","BG33","1000cp","2010Q3","2","178.5"
"r_2","BG33","1000cp","2010Q4","0","380.8"
"r_2","BG33","1000cp","2010Q4","1","207"
"r_2","BG33","1000cp","2010Q4","2","173.9"
"r_2","BG33","1000cp","2011Q1","0","355"
"r_2","BG33","1000cp","2011Q1","1","195.6"
"r_2","BG33","1000cp","2011Q1","2","159.4"
"r_2","BG33","1000cp","2011Q2","0","363.9"
"r_2","BG33","1000cp","2011Q2","1","200.7"
"r_2","BG33","1000cp","2011Q2","2","163.1"
"r_2","BG33","1000cp","2011Q3","0","388.5"
"r_2","BG33","1000cp","2011Q3","1","212.6"
"r_2","BG33","1000cp","2011Q3","2","175.8"
"r_2","BG33","1000cp","2011Q4","0","374.5"
"r_2","BG33","1000cp","2011Q4","1","201.5"
"r_2","BG33","1000cp","2011Q4","2","173"
"r_2","BG33","1000cp","2012Q1","0","342.4"
"r_2","BG33","1000cp","2012Q1","1","181.8"
"r_2","BG33","1000cp","2012Q1","2","160.6"
"r_2","BG33","1000cp","2012Q2","0","358.1"
"r_2","BG33","1000cp","2012Q2","1","191.5"
"r_2","BG33","1000cp","2012Q2","2","166.6"
"r_2","BG33","1000cp","2012Q3","0","381.9"
"r_2","BG33","1000cp","2012Q3","1","203.9"
"r_2","BG33","1000cp","2012Q3","2","178"
"r_2","BG33","1000cp","2012Q4","0","355.3"
"r_2","BG33","1000cp","2012Q4","1","195.3"
"r_2","BG33","1000cp","2012Q4","2","160"
"r_2","BG33","1000cp","2013Q1","0","344.1"
"r_2","BG33","1000cp","2013Q1","1","183.5"
"r_2","BG33","1000cp","2013Q1","2","160.7"
"r_2","BG33","1000cp","2013Q2","0","371.4"
"r_2","BG33","1000cp","2013Q2","1","197.9"
"r_2","BG33","1000cp","2013Q2","2","173.5"
"r_2","BG33","1000cp","2013Q3","0","383.2"
"r_2","BG33","1000cp","2013Q3","1","208.2"
"r_2","BG33","1000cp","2013Q3","2","175"
"r_2","BG33","1000cp","2013Q4","0","359.9"
"r_2","BG33","1000cp","2013Q4","1","195.7"
"r_2","BG33","1000cp","2013Q4","2","164.3"
"r_2","BG33","1000cp","2014Q1","0","353.5"
"r_2","BG33","1000cp","2014Q1","1","190.5"
"r_2","BG33","1000cp","2014Q1","2","163"
"r_2","BG33","1000cp","2014Q2","0","376.1"
"r_2","BG33","1000cp","2014Q2","1","202.8"
"r_2","BG33","1000cp","2014Q2","2","173.3"
"r_2","BG33","1000cp","2014Q3","0","406.3"
"r_2","BG33","1000cp","2014Q3","1","220.2"
"r_2","BG33","1000cp","2014Q3","2","186.1"
"r_2","BG33","1000cp","2014Q4","0","390.9"
"r_2","BG33","1000cp","2014Q4","1","211.8"
"r_2","BG33","1000cp","2014Q4","2","179.2"
"r_2","BG33","1000cp","2015Q1","0","380.2"
"r_2","BG33","1000cp","2015Q1","1","210.9"
"r_2","BG33","1000cp","2015Q1","2","169.3"
"r_2","BG33","1000cp","2015Q2","0","399.1"
"r_2","BG33","1000cp","2015Q2","1","214.6"
"r_2","BG33","1000cp","2015Q2","2","184.5"
"r_2","BG33","1000cp","2015Q3","0","416.1"
"r_2","BG33","1000cp","2015Q3","1","228.1"
"r_2","BG33","1000cp","2015Q3","2","188"
"r_2","BG33","1000cp","2015Q4","0","395.7"
"r_2","BG33","1000cp","2015Q4","1","220.6"
"r_2","BG33","1000cp","2015Q4","2","175.1"
"r_2","BG331","1000cp","2003Q1","0","156.8"
"r_2","BG331","1000cp","2003Q1","1","90.4"
"r_2","BG331","1000cp","2003Q1","2","66.3"
"r_2","BG331","1000cp","2003Q2","0","179.4"
"r_2","BG331","1000cp","2003Q2","1","99.1"
"r_2","BG331","1000cp","2003Q2","2","80.3"
"r_2","BG331","1000cp","2003Q3","0","186.4"
"r_2","BG331","1000cp","2003Q3","1","102.8"
"r_2","BG331","1000cp","2003Q3","2","83.6"
"r_2","BG331","1000cp","2003Q4","0","174.6"
"r_2","BG331","1000cp","2003Q4","1","100.2"
"r_2","BG331","1000cp","2003Q4","2","74.3"
"r_2","BG331","1000cp","2004Q1","0","171.4"
"r_2","BG331","1000cp","2004Q1","1","99"
"r_2","BG331","1000cp","2004Q1","2","72.4"
"r_2","BG331","1000cp","2004Q2","0","180"
"r_2","BG331","1000cp","2004Q2","1","98.6"
"r_2","BG331","1000cp","2004Q2","2","81.4"
"r_2","BG331","1000cp","2004Q3","0","188.4"
"r_2","BG331","1000cp","2004Q3","1","104.9"
"r_2","BG331","1000cp","2004Q3","2","83.5"
"r_2","BG331","1000cp","2004Q4","0","190"
"r_2","BG331","1000cp","2004Q4","1","105.3"
"r_2","BG331","1000cp","2004Q4","2","84.7"
"r_2","BG331","1000cp","2005Q1","0","185.6"
"r_2","BG331","1000cp","2005Q1","1","105.8"
"r_2","BG331","1000cp","2005Q1","2","79.9"
"r_2","BG331","1000cp","2005Q2","0","193.3"
"r_2","BG331","1000cp","2005Q2","1","108.2"
"r_2","BG331","1000cp","2005Q2","2","85"
"r_2","BG331","1000cp","2005Q3","0","204.4"
"r_2","BG331","1000cp","2005Q3","1","113.5"
"r_2","BG331","1000cp","2005Q3","2","90.9"
"r_2","BG331","1000cp","2005Q4","0","197.5"
"r_2","BG331","1000cp","2005Q4","1","113.9"
"r_2","BG331","1000cp","2005Q4","2","83.6"
"r_2","BG331","1000cp","2006Q1","0","191.9"
"r_2","BG331","1000cp","2006Q1","1","112.2"
"r_2","BG331","1000cp","2006Q1","2","79.7"
"r_2","BG331","1000cp","2006Q2","0","205.8"
"r_2","BG331","1000cp","2006Q2","1","116.5"
"r_2","BG331","1000cp","2006Q2","2","89.3"
"r_2","BG331","1000cp","2006Q3","0","208.5"
"r_2","BG331","1000cp","2006Q3","1","115.8"
"r_2","BG331","1000cp","2006Q3","2","92.7"
"r_2","BG331","1000cp","2006Q4","0","198.5"
"r_2","BG331","1000cp","2006Q4","1","113.8"
"r_2","BG331","1000cp","2006Q4","2","84.7"
"r_2","BG331","1000cp","2007Q1","0","198.3"
"r_2","BG331","1000cp","2007Q1","1","116.1"
"r_2","BG331","1000cp","2007Q1","2","82.3"
"r_2","BG331","1000cp","2007Q2","0","202.3"
"r_2","BG331","1000cp","2007Q2","1","116.6"
"r_2","BG331","1000cp","2007Q2","2","85.7"
"r_2","BG331","1000cp","2007Q3","0","210.2"
"r_2","BG331","1000cp","2007Q3","1","116.6"
"r_2","BG331","1000cp","2007Q3","2","93.6"
"r_2","BG331","1000cp","2007Q4","0","212.8"
"r_2","BG331","1000cp","2007Q4","1","118.7"
"r_2","BG331","1000cp","2007Q4","2","94.1"
"r_2","BG331","1000cp","2008Q1","0","213.7"
"r_2","BG331","1000cp","2008Q1","1","120.6"
"r_2","BG331","1000cp","2008Q1","2","93.1"
"r_2","BG331","1000cp","2008Q2","0","209"
"r_2","BG331","1000cp","2008Q2","1","117.1"
"r_2","BG331","1000cp","2008Q2","2","91.9"
"r_2","BG331","1000cp","2008Q3","0","216"
"r_2","BG331","1000cp","2008Q3","1","121.1"
"r_2","BG331","1000cp","2008Q3","2","94.9"
"r_2","BG331","1000cp","2008Q4","0","218.7"
"r_2","BG331","1000cp","2008Q4","1","118.8"
"r_2","BG331","1000cp","2008Q4","2","99.8"
"r_2","BG331","1000cp","2009Q1","0","214.7"
"r_2","BG331","1000cp","2009Q1","1","118.9"
"r_2","BG331","1000cp","2009Q1","2","95.8"
"r_2","BG331","1000cp","2009Q2","0","209.4"
"r_2","BG331","1000cp","2009Q2","1","115.5"
"r_2","BG331","1000cp","2009Q2","2","93.9"
"r_2","BG331","1000cp","2009Q3","0","205.6"
"r_2","BG331","1000cp","2009Q3","1","112.4"
"r_2","BG331","1000cp","2009Q3","2","93.3"
"r_2","BG331","1000cp","2009Q4","0","198.1"
"r_2","BG331","1000cp","2009Q4","1","110.7"
"r_2","BG331","1000cp","2009Q4","2","87.4"
"r_2","BG331","1000cp","2010Q1","0","191.8"
"r_2","BG331","1000cp","2010Q1","1","107.1"
"r_2","BG331","1000cp","2010Q1","2","84.7"
"r_2","BG331","1000cp","2010Q2","0","194"
"r_2","BG331","1000cp","2010Q2","1","106.3"
"r_2","BG331","1000cp","2010Q2","2","87.7"
"r_2","BG331","1000cp","2010Q3","0","205.2"
"r_2","BG331","1000cp","2010Q3","1","113.6"
"r_2","BG331","1000cp","2010Q3","2","91.6"
"r_2","BG331","1000cp","2010Q4","0","197.9"
"r_2","BG331","1000cp","2010Q4","1","110.3"
"r_2","BG331","1000cp","2010Q4","2","87.5"
"r_2","BG331","1000cp","2011Q1","0","181.2"
"r_2","BG331","1000cp","2011Q1","1","100.2"
"r_2","BG331","1000cp","2011Q1","2","81"
"r_2","BG331","1000cp","2011Q2","0","183.6"
"r_2","BG331","1000cp","2011Q2","1","99.6"
"r_2","BG331","1000cp","2011Q2","2","83.9"
"r_2","BG331","1000cp","2011Q3","0","194.2"
"r_2","BG331","1000cp","2011Q3","1","104.9"
"r_2","BG331","1000cp","2011Q3","2","89.3"
"r_2","BG331","1000cp","2011Q4","0","188.8"
"r_2","BG331","1000cp","2011Q4","1","100.5"
"r_2","BG331","1000cp","2011Q4","2","88.3"
"r_2","BG331","1000cp","2012Q1","0","168.5"
"r_2","BG331","1000cp","2012Q1","1","88.5"
"r_2","BG331","1000cp","2012Q1","2","80"
"r_2","BG331","1000cp","2012Q2","0","170.6"
"r_2","BG331","1000cp","2012Q2","1","91.5"
"r_2","BG331","1000cp","2012Q2","2","79.1"
"r_2","BG331","1000cp","2012Q3","0","186"
"r_2","BG331","1000cp","2012Q3","1","100.4"
"r_2","BG331","1000cp","2012Q3","2","85.6"
"r_2","BG331","1000cp","2012Q4","0","180.2"
"r_2","BG331","1000cp","2012Q4","1","98.2"
"r_2","BG331","1000cp","2012Q4","2","81.9"
"r_2","BG331","1000cp","2013Q1","0","178.6"
"r_2","BG331","1000cp","2013Q1","1","98"
"r_2","BG331","1000cp","2013Q1","2","80.6"
"r_2","BG331","1000cp","2013Q2","0","186.7"
"r_2","BG331","1000cp","2013Q2","1","102.1"
"r_2","BG331","1000cp","2013Q2","2","84.6"
"r_2","BG331","1000cp","2013Q3","0","195.9"
"r_2","BG331","1000cp","2013Q3","1","105.6"
"r_2","BG331","1000cp","2013Q3","2","90.2"
"r_2","BG331","1000cp","2013Q4","0","185.7"
"r_2","BG331","1000cp","2013Q4","1","102.8"
"r_2","BG331","1000cp","2013Q4","2","82.9"
"r_2","BG331","1000cp","2014Q1","0","179"
"r_2","BG331","1000cp","2014Q1","1","98.5"
"r_2","BG331","1000cp","2014Q1","2","80.5"
"r_2","BG331","1000cp","2014Q2","0","190"
"r_2","BG331","1000cp","2014Q2","1","102.7"
"r_2","BG331","1000cp","2014Q2","2","87.3"
"r_2","BG331","1000cp","2014Q3","0","216.2"
"r_2","BG331","1000cp","2014Q3","1","120.4"
"r_2","BG331","1000cp","2014Q3","2","95.8"
"r_2","BG331","1000cp","2014Q4","0","208.8"
"r_2","BG331","1000cp","2014Q4","1","115.3"
"r_2","BG331","1000cp","2014Q4","2","93.5"
"r_2","BG331","1000cp","2015Q1","0","206.3"
"r_2","BG331","1000cp","2015Q1","1","117.7"
"r_2","BG331","1000cp","2015Q1","2","88.6"
"r_2","BG331","1000cp","2015Q2","0","219.3"
"r_2","BG331","1000cp","2015Q2","1","120.1"
"r_2","BG331","1000cp","2015Q2","2","99.2"
"r_2","BG331","1000cp","2015Q3","0","230.6"
"r_2","BG331","1000cp","2015Q3","1","127.5"
"r_2","BG331","1000cp","2015Q3","2","103.1"
"r_2","BG331","1000cp","2015Q4","0","215"
"r_2","BG331","1000cp","2015Q4","1","121.8"
"r_2","BG331","1000cp","2015Q4","2","93.3"
"r_2","BG332","1000cp","2003Q1","0","62.5"
"r_2","BG332","1000cp","2003Q1","1","34.2"
"r_2","BG332","1000cp","2003Q1","2","28.3"
"r_2","BG332","1000cp","2003Q2","0","69.7"
"r_2","BG332","1000cp","2003Q2","1","38.5"
"r_2","BG332","1000cp","2003Q2","2","31.1"
"r_2","BG332","1000cp","2003Q3","0","74.8"
"r_2","BG332","1000cp","2003Q3","1","41"
"r_2","BG332","1000cp","2003Q3","2","33.8"
"r_2","BG332","1000cp","2003Q4","0","62"
"r_2","BG332","1000cp","2003Q4","1","32"
"r_2","BG332","1000cp","2003Q4","2","30"
"r_2","BG332","1000cp","2004Q1","0","56.1"
"r_2","BG332","1000cp","2004Q1","1","29"
"r_2","BG332","1000cp","2004Q1","2","27.1"
"r_2","BG332","1000cp","2004Q2","0","77.3"
"r_2","BG332","1000cp","2004Q2","1","43.6"
"r_2","BG332","1000cp","2004Q2","2","33.6"
"r_2","BG332","1000cp","2004Q3","0","72.4"
"r_2","BG332","1000cp","2004Q3","1","36.7"
"r_2","BG332","1000cp","2004Q3","2","35.6"
"r_2","BG332","1000cp","2004Q4","0","69.3"
"r_2","BG332","1000cp","2004Q4","1","37.4"
"r_2","BG332","1000cp","2004Q4","2","31.9"
"r_2","BG332","1000cp","2005Q1","0","66.7"
"r_2","BG332","1000cp","2005Q1","1","36.7"
"r_2","BG332","1000cp","2005Q1","2","30"
"r_2","BG332","1000cp","2005Q2","0","74.5"
"r_2","BG332","1000cp","2005Q2","1","41.5"
"r_2","BG332","1000cp","2005Q2","2","33.1"
"r_2","BG332","1000cp","2005Q3","0","75.9"
"r_2","BG332","1000cp","2005Q3","1","42.5"
"r_2","BG332","1000cp","2005Q3","2","33.3"
"r_2","BG332","1000cp","2005Q4","0","68.1"
"r_2","BG332","1000cp","2005Q4","1","38.4"
"r_2","BG332","1000cp","2005Q4","2","29.7"
"r_2","BG332","1000cp","2006Q1","0","69.6"
"r_2","BG332","1000cp","2006Q1","1","37.6"
"r_2","BG332","1000cp","2006Q1","2","32"
"r_2","BG332","1000cp","2006Q2","0","78.7"
"r_2","BG332","1000cp","2006Q2","1","41.4"
"r_2","BG332","1000cp","2006Q2","2","37.3"
"r_2","BG332","1000cp","2006Q3","0","84.2"
"r_2","BG332","1000cp","2006Q3","1","44.8"
"r_2","BG332","1000cp","2006Q3","2","39.3"
"r_2","BG332","1000cp","2006Q4","0","81.5"
"r_2","BG332","1000cp","2006Q4","1","43.4"
"r_2","BG332","1000cp","2006Q4","2","38.1"
"r_2","BG332","1000cp","2007Q1","0","78.3"
"r_2","BG332","1000cp","2007Q1","1","42.7"
"r_2","BG332","1000cp","2007Q1","2","35.6"
"r_2","BG332","1000cp","2007Q2","0","78.9"
"r_2","BG332","1000cp","2007Q2","1","44.3"
"r_2","BG332","1000cp","2007Q2","2","34.6"
"r_2","BG332","1000cp","2007Q3","0","85.5"
"r_2","BG332","1000cp","2007Q3","1","48"
"r_2","BG332","1000cp","2007Q3","2","37.5"
"r_2","BG332","1000cp","2007Q4","0","80.2"
"r_2","BG332","1000cp","2007Q4","1","46.1"
"r_2","BG332","1000cp","2007Q4","2","34.1"
"r_2","BG332","1000cp","2008Q1","0","82.6"
"r_2","BG332","1000cp","2008Q1","1","46.3"
"r_2","BG332","1000cp","2008Q1","2","36.3"
"r_2","BG332","1000cp","2008Q2","0","83.6"
"r_2","BG332","1000cp","2008Q2","1","49.3"
"r_2","BG332","1000cp","2008Q2","2","34.3"
"r_2","BG332","1000cp","2008Q3","0","88.9"
"r_2","BG332","1000cp","2008Q3","1","51.7"
"r_2","BG332","1000cp","2008Q3","2","37.2"
"r_2","BG332","1000cp","2008Q4","0","84.5"
"r_2","BG332","1000cp","2008Q4","1","47.6"
"r_2","BG332","1000cp","2008Q4","2","36.9"
"r_2","BG332","1000cp","2009Q1","0","77.4"
"r_2","BG332","1000cp","2009Q1","1","41.9"
"r_2","BG332","1000cp","2009Q1","2","35.6"
"r_2","BG332","1000cp","2009Q2","0","80.5"
"r_2","BG332","1000cp","2009Q2","1","44.7"
"r_2","BG332","1000cp","2009Q2","2","35.8"
"r_2","BG332","1000cp","2009Q3","0","79.9"
"r_2","BG332","1000cp","2009Q3","1","42.9"
"r_2","BG332","1000cp","2009Q3","2","37"
"r_2","BG332","1000cp","2009Q4","0","75.4"
"r_2","BG332","1000cp","2009Q4","1","40.6"
"r_2","BG332","1000cp","2009Q4","2","34.8"
"r_2","BG332","1000cp","2010Q1","0","72.8"
"r_2","BG332","1000cp","2010Q1","1","40.1"
"r_2","BG332","1000cp","2010Q1","2","32.8"
"r_2","BG332","1000cp","2010Q2","0","74.5"
"r_2","BG332","1000cp","2010Q2","1","39.5"
"r_2","BG332","1000cp","2010Q2","2","35"
"r_2","BG332","1000cp","2010Q3","0","79"
"r_2","BG332","1000cp","2010Q3","1","43.6"
"r_2","BG332","1000cp","2010Q3","2","35.4"
"r_2","BG332","1000cp","2010Q4","0","70.7"
"r_2","BG332","1000cp","2010Q4","1","38.3"
"r_2","BG332","1000cp","2010Q4","2","32.4"
"r_2","BG332","1000cp","2011Q1","0","66.1"
"r_2","BG332","1000cp","2011Q1","1","37.7"
"r_2","BG332","1000cp","2011Q1","2","28.4"
"r_2","BG332","1000cp","2011Q2","0","70.9"
"r_2","BG332","1000cp","2011Q2","1","39.4"
"r_2","BG332","1000cp","2011Q2","2","31.5"
"r_2","BG332","1000cp","2011Q3","0","74.6"
"r_2","BG332","1000cp","2011Q3","1","40.7"
"r_2","BG332","1000cp","2011Q3","2","33.9"
"r_2","BG332","1000cp","2011Q4","0","70"
"r_2","BG332","1000cp","2011Q4","1","38.8"
"r_2","BG332","1000cp","2011Q4","2","31.2"
"r_2","BG332","1000cp","2012Q1","0","69.3"
"r_2","BG332","1000cp","2012Q1","1","38.3"
"r_2","BG332","1000cp","2012Q1","2","31"
"r_2","BG332","1000cp","2012Q2","0","74.9"
"r_2","BG332","1000cp","2012Q2","1","40.5"
"r_2","BG332","1000cp","2012Q2","2","34.4"
"r_2","BG332","1000cp","2012Q3","0","78.6"
"r_2","BG332","1000cp","2012Q3","1","41.6"
"r_2","BG332","1000cp","2012Q3","2","37"
"r_2","BG332","1000cp","2012Q4","0","71.7"
"r_2","BG332","1000cp","2012Q4","1","39.1"
"r_2","BG332","1000cp","2012Q4","2","32.5"
"r_2","BG332","1000cp","2013Q1","0","67.1"
"r_2","BG332","1000cp","2013Q1","1","34.4"
"r_2","BG332","1000cp","2013Q1","2","32.7"
"r_2","BG332","1000cp","2013Q2","0","75.6"
"r_2","BG332","1000cp","2013Q2","1","39.5"
"r_2","BG332","1000cp","2013Q2","2","36.1"
"r_2","BG332","1000cp","2013Q3","0","78.1"
"r_2","BG332","1000cp","2013Q3","1","42.2"
"r_2","BG332","1000cp","2013Q3","2","35.9"
"r_2","BG332","1000cp","2013Q4","0","74.3"
"r_2","BG332","1000cp","2013Q4","1","38.7"
"r_2","BG332","1000cp","2013Q4","2","35.6"
"r_2","BG332","1000cp","2014Q1","0","71.9"
"r_2","BG332","1000cp","2014Q1","1","37.6"
"r_2","BG332","1000cp","2014Q1","2","34.3"
"r_2","BG332","1000cp","2014Q2","0","73.7"
"r_2","BG332","1000cp","2014Q2","1","39.9"
"r_2","BG332","1000cp","2014Q2","2","33.8"
"r_2","BG332","1000cp","2014Q3","0","78.2"
"r_2","BG332","1000cp","2014Q3","1","41.6"
"r_2","BG332","1000cp","2014Q3","2","36.6"
"r_2","BG332","1000cp","2014Q4","0","74"
"r_2","BG332","1000cp","2014Q4","1","38.4"
"r_2","BG332","1000cp","2014Q4","2","35.6"
"r_2","BG332","1000cp","2015Q1","0","68.6"
"r_2","BG332","1000cp","2015Q1","1","37.2"
"r_2","BG332","1000cp","2015Q1","2","31.4"
"r_2","BG332","1000cp","2015Q2","0","73"
"r_2","BG332","1000cp","2015Q2","1","40.8"
"r_2","BG332","1000cp","2015Q2","2","32.2"
"r_2","BG332","1000cp","2015Q3","0","77.6"
"r_2","BG332","1000cp","2015Q3","1","43.1"
"r_2","BG332","1000cp","2015Q3","2","34.5"
"r_2","BG332","1000cp","2015Q4","0","71.9"
"r_2","BG332","1000cp","2015Q4","1","39.9"
"r_2","BG332","1000cp","2015Q4","2","32.1"
"r_2","BG334","1000cp","2003Q1","0","38.4"
"r_2","BG334","1000cp","2003Q1","1","21.1"
"r_2","BG334","1000cp","2003Q1","2","17.3"
"r_2","BG334","1000cp","2003Q2","0","40.8"
"r_2","BG334","1000cp","2003Q2","1","23"
"r_2","BG334","1000cp","2003Q2","2","17.9"
"r_2","BG334","1000cp","2003Q3","0","42.5"
"r_2","BG334","1000cp","2003Q3","1","22.9"
"r_2","BG334","1000cp","2003Q3","2","19.6"
"r_2","BG334","1000cp","2003Q4","0","39"
"r_2","BG334","1000cp","2003Q4","1","19.3"
"r_2","BG334","1000cp","2003Q4","2","19.7"
"r_2","BG334","1000cp","2004Q1","0","34.2"
"r_2","BG334","1000cp","2004Q1","1","16.4"
"r_2","BG334","1000cp","2004Q1","2","17.7"
"r_2","BG334","1000cp","2004Q2","0","39.4"
"r_2","BG334","1000cp","2004Q2","1","21.2"
"r_2","BG334","1000cp","2004Q2","2","18.2"
"r_2","BG334","1000cp","2004Q3","0","42.2"
"r_2","BG334","1000cp","2004Q3","1","21.4"
"r_2","BG334","1000cp","2004Q3","2","20.7"
"r_2","BG334","1000cp","2004Q4","0","42.7"
"r_2","BG334","1000cp","2004Q4","1","22.7"
"r_2","BG334","1000cp","2004Q4","2","20"
"r_2","BG334","1000cp","2005Q1","0","44.2"
"r_2","BG334","1000cp","2005Q1","1","21.8"
"r_2","BG334","1000cp","2005Q1","2","22.4"
"r_2","BG334","1000cp","2005Q2","0","50.6"
"r_2","BG334","1000cp","2005Q2","1","27.5"
"r_2","BG334","1000cp","2005Q2","2","23.2"
"r_2","BG334","1000cp","2005Q3","0","50"
"r_2","BG334","1000cp","2005Q3","1","27.3"
"r_2","BG334","1000cp","2005Q3","2","22.7"
"r_2","BG334","1000cp","2005Q4","0","48.5"
"r_2","BG334","1000cp","2005Q4","1","26.9"
"r_2","BG334","1000cp","2005Q4","2","21.5"
"r_2","BG334","1000cp","2006Q1","0","47.5"
"r_2","BG334","1000cp","2006Q1","1","25.9"
"r_2","BG334","1000cp","2006Q1","2","21.6"
"r_2","BG334","1000cp","2006Q2","0","54.2"
"r_2","BG334","1000cp","2006Q2","1","30"
"r_2","BG334","1000cp","2006Q2","2","24.1"
"r_2","BG334","1000cp","2006Q3","0","49.6"
"r_2","BG334","1000cp","2006Q3","1","25.8"
"r_2","BG334","1000cp","2006Q3","2","23.8"
"r_2","BG334","1000cp","2006Q4","0","44.6"
"r_2","BG334","1000cp","2006Q4","1","23.6"
"r_2","BG334","1000cp","2006Q4","2","21.1"
"r_2","BG334","1000cp","2007Q1","0","44.3"
"r_2","BG334","1000cp","2007Q1","1","24.4"
"r_2","BG334","1000cp","2007Q1","2","19.9"
"r_2","BG334","1000cp","2007Q2","0","48.3"
"r_2","BG334","1000cp","2007Q2","1","24.9"
"r_2","BG334","1000cp","2007Q2","2","23.4"
"r_2","BG334","1000cp","2007Q3","0","48.5"
"r_2","BG334","1000cp","2007Q3","1","24.8"
"r_2","BG334","1000cp","2007Q3","2","23.7"
"r_2","BG334","1000cp","2007Q4","0","49.1"
"r_2","BG334","1000cp","2007Q4","1","25.9"
"r_2","BG334","1000cp","2007Q4","2","23.1"
"r_2","BG334","1000cp","2008Q1","0","46"
"r_2","BG334","1000cp","2008Q1","1","24.5"
"r_2","BG334","1000cp","2008Q1","2","21.5"
"r_2","BG334","1000cp","2008Q2","0","48.2"
"r_2","BG334","1000cp","2008Q2","1","24.7"
"r_2","BG334","1000cp","2008Q2","2","23.5"
"r_2","BG334","1000cp","2008Q3","0","48.8"
"r_2","BG334","1000cp","2008Q3","1","26"
"r_2","BG334","1000cp","2008Q3","2","22.8"
"r_2","BG334","1000cp","2008Q4","0","49.4"
"r_2","BG334","1000cp","2008Q4","1","27.4"
"r_2","BG334","1000cp","2008Q4","2","22"
"r_2","BG334","1000cp","2009Q1","0","50.4"
"r_2","BG334","1000cp","2009Q1","1","26.8"
"r_2","BG334","1000cp","2009Q1","2","23.6"
"r_2","BG334","1000cp","2009Q2","0","51.7"
"r_2","BG334","1000cp","2009Q2","1","26.2"
"r_2","BG334","1000cp","2009Q2","2","25.5"
"r_2","BG334","1000cp","2009Q3","0","50.4"
"r_2","BG334","1000cp","2009Q3","1","26.3"
"r_2","BG334","1000cp","2009Q3","2","24.1"
"r_2","BG334","1000cp","2009Q4","0","47.9"
"r_2","BG334","1000cp","2009Q4","1","24.3"
"r_2","BG334","1000cp","2009Q4","2","23.7"
"r_2","BG334","1000cp","2010Q1","0","44.1"
"r_2","BG334","1000cp","2010Q1","1","22.4"
"r_2","BG334","1000cp","2010Q1","2","21.7"
"r_2","BG334","1000cp","2010Q2","0","46.3"
"r_2","BG334","1000cp","2010Q2","1","24.9"
"r_2","BG334","1000cp","2010Q2","2","21.3"
"r_2","BG334","1000cp","2010Q3","0","47.5"
"r_2","BG334","1000cp","2010Q3","1","26.8"
"r_2","BG334","1000cp","2010Q3","2","20.6"
"r_2","BG334","1000cp","2010Q4","0","46.2"
"r_2","BG334","1000cp","2010Q4","1","24.8"
"r_2","BG334","1000cp","2010Q4","2","21.4"
"r_2","BG334","1000cp","2011Q1","0","45.2"
"r_2","BG334","1000cp","2011Q1","1","23.5"
"r_2","BG334","1000cp","2011Q1","2","21.7"
"r_2","BG334","1000cp","2011Q2","0","45.7"
"r_2","BG334","1000cp","2011Q2","1","25.7"
"r_2","BG334","1000cp","2011Q2","2","20"
"r_2","BG334","1000cp","2011Q3","0","49.3"
"r_2","BG334","1000cp","2011Q3","1","28.6"
"r_2","BG334","1000cp","2011Q3","2","20.7"
"r_2","BG334","1000cp","2011Q4","0","46.8"
"r_2","BG334","1000cp","2011Q4","1","26.7"
"r_2","BG334","1000cp","2011Q4","2","20.1"
"r_2","BG334","1000cp","2012Q1","0","40.2"
"r_2","BG334","1000cp","2012Q1","1","21.9"
"r_2","BG334","1000cp","2012Q1","2","18.2"
"r_2","BG334","1000cp","2012Q2","0","43.6"
"r_2","BG334","1000cp","2012Q2","1","23.3"
"r_2","BG334","1000cp","2012Q2","2","20.3"
"r_2","BG334","1000cp","2012Q3","0","45.3"
"r_2","BG334","1000cp","2012Q3","1","25.6"
