RevisionColumn,Units,periods,Indicators,ValueColumn
"r_3","1000BGN","2021","3.1.2.3.1.2.1.1","473979"
"r_3","1000BGN","2021","3.1.2.3.1.2.1.2","31246"
"r_3","1000BGN","2021","3.1.2.3.1.2.2","82607"
"r_3","1000BGN","2021","3.1.2.3.1.2.4","12691"
"r_3","1000BGN","2021","3.1.2.3.1.2.5","211799"
"r_3","1000BGN","2021","3.1.2.3.1.2.6","87173"
"r_3","1000BGN","2021","3.1.2.3.1.2.7",".."
"r_3","1000BGN","2021","3.1.2.3.1.2.8","178348"
"r_3","1000BGN","2021","3.1.2.3.1.2.9","31373"
"r_3","1000BGN","2021","3.1.2.3.1.2.11","13296"
"r_3","1000BGN","2021","3.1.2.3.1.2.12",".."
"r_3","1000BGN","2021","3.1.2.3.1.2.14","0"
"r_3","1000BGN","2021","3.1.2.3.1.2.13","4138"
"r_3","1000BGN","2021","3.1.2.3.1.3",""
"r_3","1000BGN","2021","3.1.2.3.1.3.1","231469"
"r_3","1000BGN","2021","3.1.2.3.1.3.2","4138"
"r_3","1000BGN","2021","3.1.2.3.1.3.3","198014"
"r_3","1000BGN","2021","3.1.2.3.1.3.4",".."
"r_3","1000BGN","2021","3.1.2.3.1.3.5","124582"
"r_3","1000BGN","2021","3.1.2.3.1.3.6","16357"
"r_3","1000BGN","2021","3.1.2.3.1.3.7",".."
"r_3","1000BGN","2021","3.1.2.3.1.3.8","65868"
"r_3","1000BGN","2021","3.1.2.3.1.3.9","261546"
"r_3","1000BGN","2021","3.1.2.3.1.3.10",".."
"r_3","1000BGN","2021","3.1.2.3.1.3.11",".."
"r_3","1000BGN","2021","3.1.2.3.1.3.12","1762"
"r_3","1000BGN","2021","3.1.2.3.1.3.13","23187"
"r_3","1000BGN","2021","3.1.2.3.1.3.14","-377"
"r_3","1000BGN","2021","3.1.2.3.1.3.15","240498"
"r_4","1000BGN","2022","3.1.2.3.1.1",""
"r_4","1000BGN","2022","3.1.2.3.1.1.1","2042164"
"r_4","1000BGN","2022","3.1.2.3.1.1.1.0",""
"r_4","1000BGN","2022","3.1.2.3.1.1.1.1","3195172"
"r_4","1000BGN","2022","3.1.2.3.1.1.1.2","1078270"
"r_4","1000BGN","2022","3.1.2.3.1.1.2","26545"
"r_4","1000BGN","2022","3.1.2.3.1.1.3","34977"
"r_4","1000BGN","2022","3.1.2.3.1.1.4","920583"
"r_4","1000BGN","2022","3.1.2.3.1.1.5","216"
"r_4","1000BGN","2022","3.1.2.3.1.1.6","10220"
"r_4","1000BGN","2022","3.1.2.3.1.1.7","746909"
"r_4","1000BGN","2022","3.1.2.3.1.1.8","154344"
"r_4","1000BGN","2022","3.1.2.3.1.1.9","-21749"
"r_4","1000BGN","2022","3.1.2.3.1.1.10","249665"
"r_4","1000BGN","2022","3.1.2.3.1.2",""
"r_4","1000BGN","2022","3.1.2.3.1.2.1","472547"
"r_4","1000BGN","2022","3.1.2.3.1.2.1.0",""
"r_4","1000BGN","2022","3.1.2.3.1.2.1.1","515744"
"r_4","1000BGN","2022","3.1.2.3.1.2.1.2","34845"
"r_4","1000BGN","2022","3.1.2.3.1.2.2","95369"
"r_4","1000BGN","2022","3.1.2.3.1.2.4","10310"
"r_4","1000BGN","2022","3.1.2.3.1.2.5","229340"
"r_4","1000BGN","2022","3.1.2.3.1.2.6","15276"
"r_4","1000BGN","2022","3.1.2.3.1.2.7",".."
"r_4","1000BGN","2022","3.1.2.3.1.2.8","197676"
"r_4","1000BGN","2022","3.1.2.3.1.2.9","101117"
"r_4","1000BGN","2022","3.1.2.3.1.2.11","13078"
"r_4","1000BGN","2022","3.1.2.3.1.2.12",".."
"r_4","1000BGN","2022","3.1.2.3.1.2.14","0"
"r_4","1000BGN","2022","3.1.2.3.1.2.13","17750"
"r_4","1000BGN","2022","3.1.2.3.1.3",""
"r_4","1000BGN","2022","3.1.2.3.1.3.1","249665"
"r_4","1000BGN","2022","3.1.2.3.1.3.2","17750"
"r_4","1000BGN","2022","3.1.2.3.1.3.3","169047"
"r_4","1000BGN","2022","3.1.2.3.1.3.4",".."
"r_4","1000BGN","2022","3.1.2.3.1.3.5","129292"
"r_4","1000BGN","2022","3.1.2.3.1.3.6","26545"
"r_4","1000BGN","2022","3.1.2.3.1.3.7",".."
"r_4","1000BGN","2022","3.1.2.3.1.3.8","46766"
"r_4","1000BGN","2022","3.1.2.3.1.3.9","254059"
"r_4","1000BGN","2022","3.1.2.3.1.3.10",".."
"r_4","1000BGN","2022","3.1.2.3.1.3.11",".."
"r_4","1000BGN","2022","3.1.2.3.1.3.12","2127"
"r_4","1000BGN","2022","3.1.2.3.1.3.13","27976"
"r_4","1000BGN","2022","3.1.2.3.1.3.14","-6185"
"r_4","1000BGN","2022","3.1.2.3.1.3.15","234395"
"r_5","1000BGN","2023","3.1.2.3.1.1",""
"r_5","1000BGN","2023","3.1.2.3.1.1.1","2716072"
"r_5","1000BGN","2023","3.1.2.3.1.1.1.0",""
"r_5","1000BGN","2023","3.1.2.3.1.1.1.1","3898121"
"r_5","1000BGN","2023","3.1.2.3.1.1.1.2","851231"
"r_5","1000BGN","2023","3.1.2.3.1.1.2","0"
"r_5","1000BGN","2023","3.1.2.3.1.1.3","28261"
"r_5","1000BGN","2023","3.1.2.3.1.1.4","1308009"
"r_5","1000BGN","2023","3.1.2.3.1.1.5","14400"
"r_5","1000BGN","2023","3.1.2.3.1.1.6","11552"
"r_5","1000BGN","2023","3.1.2.3.1.1.7","1089229"
"r_5","1000BGN","2023","3.1.2.3.1.1.8","36140"
"r_5","1000BGN","2023","3.1.2.3.1.1.9","0"
"r_5","1000BGN","2023","3.1.2.3.1.1.10","285003"
"r_5","1000BGN","2023","3.1.2.3.1.2",""
"r_5","1000BGN","2023","3.1.2.3.1.2.1","442325"
"r_5","1000BGN","2023","3.1.2.3.1.2.1.0",""
"r_5","1000BGN","2023","3.1.2.3.1.2.1.1","489975"
"r_5","1000BGN","2023","3.1.2.3.1.2.1.2","41798"
"r_5","1000BGN","2023","3.1.2.3.1.2.2","83426"
"r_5","1000BGN","2023","3.1.2.3.1.2.4","34403"
"r_5","1000BGN","2023","3.1.2.3.1.2.5","161366"
"r_5","1000BGN","2023","3.1.2.3.1.2.6","24264"
"r_5","1000BGN","2023","3.1.2.3.1.2.7",".."
"r_5","1000BGN","2023","3.1.2.3.1.2.8","219478"
"r_5","1000BGN","2023","3.1.2.3.1.2.9","45920"
"r_5","1000BGN","2023","3.1.2.3.1.2.11",".."
"r_5","1000BGN","2023","3.1.2.3.1.2.12","0"
"r_5","1000BGN","2023","3.1.2.3.1.2.14","0"
"r_5","1000BGN","2023","3.1.2.3.1.2.13","88091"
"r_5","1000BGN","2023","3.1.2.3.1.3",""
"r_5","1000BGN","2023","3.1.2.3.1.3.1","285003"
"r_5","1000BGN","2023","3.1.2.3.1.3.2","88091"
"r_5","1000BGN","2023","3.1.2.3.1.3.3","152708"
"r_5","1000BGN","2023","3.1.2.3.1.3.4","0"
"r_5","1000BGN","2023","3.1.2.3.1.3.5","75145"
"r_5","1000BGN","2023","3.1.2.3.1.3.6","0"
"r_5","1000BGN","2023","3.1.2.3.1.3.7","82442"
"r_5","1000BGN","2023","3.1.2.3.1.3.8","209900"
"r_5","1000BGN","2023","3.1.2.3.1.3.9","323199"
"r_5","1000BGN","2023","3.1.2.3.1.3.10",".."
"r_5","1000BGN","2023","3.1.2.3.1.3.11","1292"
"r_5","1000BGN","2023","3.1.2.3.1.3.12",".."
"r_5","1000BGN","2023","3.1.2.3.1.3.13","29778"
"r_5","1000BGN","2023","3.1.2.3.1.3.14",".."
"r_5","1000BGN","2023","3.1.2.3.1.3.15","306915"
