RevisionColumn,Age10_LFS,LFS_EDUlevel,periods,Units,ValueColumn
"r_7","0","3","2017Q1","1000cp","62.1"
"r_7","0","4","2017Q1","1000cp","25.1"
"r_7","15 - 64_gr","0","2017Q1","1000cp","222.2"
"r_7","15 - 64_gr","1","2017Q1","1000cp","28"
"r_7","15 - 64_gr","2","2017Q1","1000cp","108.8"
"r_7","15 - 64_gr","2_1","2017Q1","1000cp","64.4"
"r_7","15 - 64_gr","2_2","2017Q1","1000cp","44.4"
"r_7","15 - 64_gr","3","2017Q1","1000cp","60.5"
"r_7","15 - 64_gr","4","2017Q1","1000cp","24.9"
"r_8","0","0","2017Q2","1000cp","213.9"
"r_8","0","1","2017Q2","1000cp","28.7"
"r_8","0","2","2017Q2","1000cp","104.4"
"r_8","0","2_1","2017Q2","1000cp","60.5"
"r_8","0","2_2","2017Q2","1000cp","43.8"
"r_8","0","3","2017Q2","1000cp","55"
"r_8","0","4","2017Q2","1000cp","25.8"
"r_8","15 - 64_gr","0","2017Q2","1000cp","211"
"r_8","15 - 64_gr","1","2017Q2","1000cp","27.9"
"r_8","15 - 64_gr","2","2017Q2","1000cp","103.3"
"r_8","15 - 64_gr","2_1","2017Q2","1000cp","60"
"r_8","15 - 64_gr","2_2","2017Q2","1000cp","43.3"
"r_8","15 - 64_gr","3","2017Q2","1000cp","54.2"
"r_8","15 - 64_gr","4","2017Q2","1000cp","25.6"
"r_9","0","0","2017Q3","1000cp","200.2"
"r_9","0","1","2017Q3","1000cp","35.2"
"r_9","0","2","2017Q3","1000cp","99.6"
"r_9","0","2_1","2017Q3","1000cp","60.7"
"r_9","0","2_2","2017Q3","1000cp","38.9"
"r_9","0","3","2017Q3","1000cp","48.8"
"r_9","0","4","2017Q3","1000cp","16.5"
"r_9","15 - 64_gr","0","2017Q3","1000cp","197.5"
"r_9","15 - 64_gr","1","2017Q3","1000cp","34.9"
"r_9","15 - 64_gr","2","2017Q3","1000cp","98.4"
"r_9","15 - 64_gr","2_1","2017Q3","1000cp","59.8"
"r_9","15 - 64_gr","2_2","2017Q3","1000cp","38.6"
"r_9","15 - 64_gr","3","2017Q3","1000cp","47.9"
"r_9","15 - 64_gr","4","2017Q3","1000cp","16.2"
"r_10","0","0","2017Q4","1000cp","189.3"
"r_10","0","1","2017Q4","1000cp","31.8"
"r_10","0","2","2017Q4","1000cp","90.9"
"r_10","0","2_1","2017Q4","1000cp","54.3"
"r_10","0","2_2","2017Q4","1000cp","36.6"
"r_10","0","3","2017Q4","1000cp","49.3"
"r_10","0","4","2017Q4","1000cp","17.4"
"r_10","15 - 64_gr","0","2017Q4","1000cp","185.8"
"r_10","15 - 64_gr","1","2017Q4","1000cp","31.3"
"r_10","15 - 64_gr","2","2017Q4","1000cp","89.8"
"r_10","15 - 64_gr","2_1","2017Q4","1000cp","53.3"
"r_10","15 - 64_gr","2_2","2017Q4","1000cp","36.5"
"r_10","15 - 64_gr","3","2017Q4","1000cp","47.5"
"r_10","15 - 64_gr","4","2017Q4","1000cp","17.2"
"r_11","0","0","2018Q1","1000cp","188.7"
"r_11","0","1","2018Q1","1000cp","25.9"
"r_11","0","2","2018Q1","1000cp","90.7"
"r_11","0","2_1","2018Q1","1000cp","54.2"
"r_11","0","2_2","2018Q1","1000cp","36.5"
"r_11","0","3","2018Q1","1000cp","52.2"
"r_11","0","4","2018Q1","1000cp","20"
"r_11","15 - 64_gr","0","2018Q1","1000cp","186.4"
"r_11","15 - 64_gr","1","2018Q1","1000cp","25.3"
"r_11","15 - 64_gr","2","2018Q1","1000cp","90.2"
"r_11","15 - 64_gr","2_1","2018Q1","1000cp","53.8"
"r_11","15 - 64_gr","2_2","2018Q1","1000cp","36.4"
"r_11","15 - 64_gr","3","2018Q1","1000cp","50.9"
"r_11","15 - 64_gr","4","2018Q1","1000cp","20"
"r_12","0","0","2018Q2","1000cp","182.2"
"r_12","0","1","2018Q2","1000cp","24.8"
"r_12","0","2","2018Q2","1000cp","89.4"
"r_12","0","2_1","2018Q2","1000cp","53.7"
"r_12","0","2_2","2018Q2","1000cp","35.7"
"r_12","0","3","2018Q2","1000cp","50"
"r_12","0","4","2018Q2","1000cp","18"
"r_12","15 - 64_gr","0","2018Q2","1000cp","179.9"
"r_12","15 - 64_gr","1","2018Q2","1000cp","24.2"
"r_12","15 - 64_gr","2","2018Q2","1000cp","88.7"
"r_12","15 - 64_gr","2_1","2018Q2","1000cp","53.2"
"r_12","15 - 64_gr","2_2","2018Q2","1000cp","35.6"
"r_12","15 - 64_gr","3","2018Q2","1000cp","49.2"
"r_12","15 - 64_gr","4","2018Q2","1000cp","17.7"
"r_13","0","0","2018Q3","1000cp","168.29999999999998"
"r_13","0","1","2018Q3","1000cp","23.1"
"r_13","0","2","2018Q3","1000cp","82.8"
"r_13","0","2_1","2018Q3","1000cp","50.1"
"r_13","0","2_2","2018Q3","1000cp","32.699999999999996"
"r_13","0","3","2018Q3","1000cp","49.3"
"r_13","0","4","2018Q3","1000cp","13.1"
"r_13","15 - 64_gr","0","2018Q3","1000cp","165.5"
"r_13","15 - 64_gr","1","2018Q3","1000cp","23.1"
"r_13","15 - 64_gr","2","2018Q3","1000cp","81.5"
"r_13","15 - 64_gr","2_1","2018Q3","1000cp","49.1"
"r_13","15 - 64_gr","2_2","2018Q3","1000cp","32.4"
"r_13","15 - 64_gr","3","2018Q3","1000cp","48.2"
"r_13","15 - 64_gr","4","2018Q3","1000cp","12.7"
"r_14","0","0","2018Q4","1000cp","154.1"
"r_14","0","1","2018Q4","1000cp","20.8"
"r_14","0","2","2018Q4","1000cp","77.2"
"r_14","0","2_1","2018Q4","1000cp","45.1"
"r_14","0","2_2","2018Q4","1000cp","32"
"r_14","0","3","2018Q4","1000cp","42.8"
"r_14","0","4","2018Q4","1000cp","13.3"
"r_14","15 - 64_gr","0","2018Q4","1000cp","151.2"
"r_14","15 - 64_gr","1","2018Q4","1000cp","20.7"
"r_14","15 - 64_gr","2","2018Q4","1000cp","76.4"
"r_14","15 - 64_gr","2_1","2018Q4","1000cp","44.7"
"r_14","15 - 64_gr","2_2","2018Q4","1000cp","31.7"
"r_14","15 - 64_gr","3","2018Q4","1000cp","41"
"r_14","15 - 64_gr","4","2018Q4","1000cp","13.2"
"r_15","0","0","2019Q1","1000cp","165.3"
"r_15","0","1","2019Q1","1000cp","25.4"
"r_15","0","2","2019Q1","1000cp","73.3"
"r_15","0","2_1","2019Q1","1000cp","42.4"
"r_15","0","2_2","2019Q1","1000cp","30.9"
"r_15","0","3","2019Q1","1000cp","50.2"
"r_15","0","4","2019Q1","1000cp","16.4"
"r_15","15 - 64_gr","0","2019Q1","1000cp","163.1"
"r_15","15 - 64_gr","1","2019Q1","1000cp","25.3"
"r_15","15 - 64_gr","2","2019Q1","1000cp","72.8"
"r_15","15 - 64_gr","2_1","2019Q1","1000cp","42.2"
"r_15","15 - 64_gr","2_2","2019Q1","1000cp","30.6"
"r_15","15 - 64_gr","3","2019Q1","1000cp","48.9"
"r_15","15 - 64_gr","4","2019Q1","1000cp","16.1"
"r_16","0","0","2019Q2","1000cp","142"
"r_16","0","1","2019Q2","1000cp","21.4"
"r_16","0","2","2019Q2","1000cp","64"
"r_16","0","2_1","2019Q2","1000cp","40.5"
"r_16","0","2_2","2019Q2","1000cp","23.4"
"r_16","0","3","2019Q2","1000cp","44.4"
"r_16","0","4","2019Q2","1000cp","12.2"
"r_16","15 - 64_gr","0","2019Q2","1000cp","139.8"
"r_16","15 - 64_gr","1","2019Q2","1000cp","21.1"
"r_16","15 - 64_gr","2","2019Q2","1000cp","63.4"
"r_16","15 - 64_gr","2_1","2019Q2","1000cp","40.2"
"r_16","15 - 64_gr","2_2","2019Q2","1000cp","23.2"
"r_16","15 - 64_gr","3","2019Q2","1000cp","43.3"
"r_16","15 - 64_gr","4","2019Q2","1000cp","11.9"
"r_17","0","0","2019Q3","1000cp","125.4"
"r_17","0","1","2019Q3","1000cp","18.5"
"r_17","0","2","2019Q3","1000cp","56"
"r_17","0","2_1","2019Q3","1000cp","36"
"r_17","0","2_2","2019Q3","1000cp","20"
"r_17","0","3","2019Q3","1000cp","39"
"r_17","0","4","2019Q3","1000cp","11.8"
"r_17","15 - 64_gr","0","2019Q3","1000cp","122.7"
"r_17","15 - 64_gr","1","2019Q3","1000cp","18.3"
"r_17","15 - 64_gr","2","2019Q3","1000cp","55.2"
"r_17","15 - 64_gr","2_1","2019Q3","1000cp","35.6"
"r_17","15 - 64_gr","2_2","2019Q3","1000cp","19.6"
"r_17","15 - 64_gr","3","2019Q3","1000cp","37.7"
"r_17","15 - 64_gr","4","2019Q3","1000cp","11.5"
"r_18","0","0","2019Q4","1000cp","138.5"
"r_18","0","1","2019Q4","1000cp","13.1"
"r_18","0","2","2019Q4","1000cp","63.5"
"r_18","0","2_1","2019Q4","1000cp","37"
"r_18","0","2_2","2019Q4","1000cp","26.5"
"r_18","0","3","2019Q4","1000cp","43.3"
"r_18","0","4","2019Q4","1000cp","18.6"
"r_18","15 - 64_gr","0","2019Q4","1000cp","134.7"
"r_18","15 - 64_gr","1","2019Q4","1000cp","12.5"
"r_18","15 - 64_gr","2","2019Q4","1000cp","62.9"
"r_18","15 - 64_gr","2_1","2019Q4","1000cp","36.4"
"r_18","15 - 64_gr","2_2","2019Q4","1000cp","26.4"
"r_18","15 - 64_gr","3","2019Q4","1000cp","41.1"
"r_18","15 - 64_gr","4","2019Q4","1000cp","18.3"
"r_19","0","0","2020Q1","1000cp","148.9"
"r_19","0","1","2020Q1","1000cp","16.7"
"r_19","0","2","2020Q1","1000cp","73.9"
"r_19","0","2_1","2020Q1","1000cp","44.7"
"r_19","0","2_2","2020Q1","1000cp","29.2"
"r_19","0","3","2020Q1","1000cp","43.5"
"r_19","0","4","2020Q1","1000cp","14.8"
"r_19","15 - 64_gr","0","2020Q1","1000cp","146"
"r_19","15 - 64_gr","1","2020Q1","1000cp","16.2"
"r_19","15 - 64_gr","2","2020Q1","1000cp","72.8"
"r_19","15 - 64_gr","2_1","2020Q1","1000cp","43.9"
"r_19","15 - 64_gr","2_2","2020Q1","1000cp","28.9"
"r_19","15 - 64_gr","3","2020Q1","1000cp","42.1"
"r_19","15 - 64_gr","4","2020Q1","1000cp","14.8"
"r_20","0","0","2020Q2","1000cp","192.2"
"r_20","0","1","2020Q2","1000cp","33.3"
"r_20","0","2","2020Q2","1000cp","106.6"
"r_20","0","2_1","2020Q2","1000cp","63.8"
"r_20","0","2_2","2020Q2","1000cp","42.8"
"r_20","0","3","2020Q2","1000cp","40.9"
"r_20","0","4","2020Q2","1000cp","11.4"
"r_20","15 - 64_gr","0","2020Q2","1000cp","189.4"
"r_20","15 - 64_gr","1","2020Q2","1000cp","33"
"r_20","15 - 64_gr","2","2020Q2","1000cp","105.9"
"r_20","15 - 64_gr","2_1","2020Q2","1000cp","63.3"
"r_20","15 - 64_gr","2_2","2020Q2","1000cp","42.6"
"r_20","15 - 64_gr","3","2020Q2","1000cp","39.2"
"r_20","15 - 64_gr","4","2020Q2","1000cp","11.3"
"r_21","0","0","2020Q3","1000cp","160.4"
"r_21","0","1","2020Q3","1000cp","29.7"
"r_21","0","2","2020Q3","1000cp","75.1"
"r_21","0","2_1","2020Q3","1000cp","42.7"
"r_21","0","2_2","2020Q3","1000cp","32.5"
"r_21","0","3","2020Q3","1000cp","45.1"
"r_21","0","4","2020Q3","1000cp","10.4"
"r_21","15 - 64_gr","0","2020Q3","1000cp","158.2"
"r_21","15 - 64_gr","1","2020Q3","1000cp","29.7"
"r_21","15 - 64_gr","2","2020Q3","1000cp","74.1"
"r_21","15 - 64_gr","2_1","2020Q3","1000cp","42.2"
"r_21","15 - 64_gr","2_2","2020Q3","1000cp","31.9"
"r_21","15 - 64_gr","3","2020Q3","1000cp","44.4"
"r_21","15 - 64_gr","4","2020Q3","1000cp","10.1"
"r_22","0","0","2020Q4","1000cp","173.1"
"r_22","0","1","2020Q4","1000cp","24"
"r_22","0","2","2020Q4","1000cp","89"
"r_22","0","2_1","2020Q4","1000cp","47.4"
"r_22","0","2_2","2020Q4","1000cp","41.6"
"r_22","0","3","2020Q4","1000cp","47.1"
"r_22","0","4","2020Q4","1000cp","13"
"r_22","15 - 64_gr","0","2020Q4","1000cp","170.7"
"r_22","15 - 64_gr","1","2020Q4","1000cp","23.8"
"r_22","15 - 64_gr","2","2020Q4","1000cp","88.2"
"r_22","15 - 64_gr","2_1","2020Q4","1000cp","46.9"
"r_22","15 - 64_gr","2_2","2020Q4","1000cp","41.3"
"r_22","15 - 64_gr","3","2020Q4","1000cp","46.3"
"r_22","15 - 64_gr","4","2020Q4","1000cp","12.4"
"r_31","0","0","2023Q1","1000cp","134.9"
"r_31","0","1","2023Q1","1000cp","16.7"
"r_31","0","2","2023Q1","1000cp","77.8"
"r_31","0","2_1","2023Q1","1000cp","40.6"
"r_31","0","2_2","2023Q1","1000cp","37.2"
"r_31","0","3","2023Q1","1000cp","27.9"
"r_31","0","4","2023Q1","1000cp","12.6"
"r_31","15 - 64_gr","0","2023Q1","1000cp","131.9"
"r_31","15 - 64_gr","1","2023Q1","1000cp","16.4"
"r_31","15 - 64_gr","2","2023Q1","1000cp","75.8"
"r_31","15 - 64_gr","2_1","2023Q1","1000cp","39.5"
"r_31","15 - 64_gr","2_2","2023Q1","1000cp","36.3"
"r_31","15 - 64_gr","3","2023Q1","1000cp","27.4"
"r_31","15 - 64_gr","4","2023Q1","1000cp","12.3"
"r_32","0","0","2023Q2","1000cp","141"
"r_32","0","1","2023Q2","1000cp","20"
"r_32","0","2","2023Q2","1000cp","77.6"
"r_32","0","2_1","2023Q2","1000cp","40"
"r_32","0","2_2","2023Q2","1000cp","37.6"
"r_32","0","3","2023Q2","1000cp","30.2"
"r_32","0","4","2023Q2","1000cp","13.3"
"r_32","15 - 64_gr","0","2023Q2","1000cp","138"
"r_32","15 - 64_gr","1","2023Q2","1000cp","20"
"r_32","15 - 64_gr","2","2023Q2","1000cp","75.9"
"r_32","15 - 64_gr","2_1","2023Q2","1000cp","38.9"
"r_32","15 - 64_gr","2_2","2023Q2","1000cp","36.9"
"r_32","15 - 64_gr","3","2023Q2","1000cp","29.4"
"r_32","15 - 64_gr","4","2023Q2","1000cp","12.8"
"r_33","0","0","2023Q3","1000cp","125"
"r_33","0","1","2023Q3","1000cp","21.3"
"r_33","0","2","2023Q3","1000cp","62"
"r_33","0","2_1","2023Q3","1000cp","30.9"
"r_33","0","2_2","2023Q3","1000cp","31"
"r_33","0","3","2023Q3","1000cp","29.9"
"r_33","0","4","2023Q3","1000cp","11.8"
"r_33","15 - 64_gr","0","2023Q3","1000cp","121.9"
"r_33","15 - 64_gr","1","2023Q3","1000cp","21.3"
"r_33","15 - 64_gr","2","2023Q3","1000cp","60.5"
"r_33","15 - 64_gr","2_1","2023Q3","1000cp","30"
"r_33","15 - 64_gr","2_2","2023Q3","1000cp","30.5"
"r_33","15 - 64_gr","3","2023Q3","1000cp","28.6"
"r_33","15 - 64_gr","4","2023Q3","1000cp","11.5"
"r_34","0","0","2022Q1","1000cp","143.6"
"r_34","0","1","2022Q1","1000cp","15.1"
"r_34","0","2","2022Q1","1000cp","75.3"
"r_34","0","2_1","2022Q1","1000cp","36.3"
"r_34","0","2_2","2022Q1","1000cp","39"
"r_34","0","3","2022Q1","1000cp","41.4"
"r_34","0","4","2022Q1","1000cp","11.8"
"r_34","15 - 64_gr","0","2022Q1","1000cp","140.9"
"r_34","15 - 64_gr","1","2022Q1","1000cp","14.9"
"r_34","15 - 64_gr","2","2022Q1","1000cp","73.9"
"r_34","15 - 64_gr","2_1","2022Q1","1000cp","35.3"
"r_34","15 - 64_gr","2_2","2022Q1","1000cp","38.7"
"r_34","15 - 64_gr","3","2022Q1","1000cp","40.7"
"r_34","15 - 64_gr","4","2022Q1","1000cp","11.4"
"r_35","0","0","2022Q2","1000cp","138.8"
"r_35","0","1","2022Q2","1000cp","15"
"r_35","0","2","2022Q2","1000cp","73.3"
"r_35","0","2_1","2022Q2","1000cp","36.2"
"r_35","0","2_2","2022Q2","1000cp","37.1"
"r_35","0","3","2022Q2","1000cp","35.9"
"r_35","0","4","2022Q2","1000cp","14.6"
"r_35","15 - 64_gr","0","2022Q2","1000cp","136.2"
"r_35","15 - 64_gr","1","2022Q2","1000cp","15"
"r_35","15 - 64_gr","2","2022Q2","1000cp","72.4"
"r_35","15 - 64_gr","2_1","2022Q2","1000cp","35.6"
"r_35","15 - 64_gr","2_2","2022Q2","1000cp","36.7"
"r_35","15 - 64_gr","3","2022Q2","1000cp","34.5"
"r_35","15 - 64_gr","4","2022Q2","1000cp","14.4"
"r_36","0","0","2022Q3","1000cp","111"
"r_36","0","1","2022Q3","1000cp","16.1"
"r_36","0","2","2022Q3","1000cp","61"
"r_36","0","2_1","2022Q3","1000cp","33.6"
"r_36","0","2_2","2022Q3","1000cp","27.5"
"r_36","0","3","2022Q3","1000cp","26"
"r_36","0","4","2022Q3","1000cp","7.9"
"r_36","15 - 64_gr","0","2022Q3","1000cp","108.8"
"r_36","15 - 64_gr","1","2022Q3","1000cp","15.8"
"r_36","15 - 64_gr","2","2022Q3","1000cp","60.2"
"r_36","15 - 64_gr","2_1","2022Q3","1000cp","33"
"r_36","15 - 64_gr","2_2","2022Q3","1000cp","27.2"
"r_36","15 - 64_gr","3","2022Q3","1000cp","25"
"r_36","15 - 64_gr","4","2022Q3","1000cp","7.7"
"r_37","0","0","2022Q4","1000cp","115.6"
"r_37","0","1","2022Q4","1000cp","16.9"
"r_37","0","2","2022Q4","1000cp","61.4"
"r_37","0","2_1","2022Q4","1000cp","34.9"
"r_37","0","2_2","2022Q4","1000cp","26.5"
"r_37","0","3","2022Q4","1000cp","26.5"
"r_37","0","4","2022Q4","1000cp","10.8"
"r_37","15 - 64_gr","0","2022Q4","1000cp","112.9"
"r_37","15 - 64_gr","1","2022Q4","1000cp","16.8"
"r_37","15 - 64_gr","2","2022Q4","1000cp","59.7"
"r_37","15 - 64_gr","2_1","2022Q4","1000cp","33.7"
"r_37","15 - 64_gr","2_2","2022Q4","1000cp","26"
"r_37","15 - 64_gr","3","2022Q4","1000cp","25.7"
"r_37","15 - 64_gr","4","2022Q4","1000cp","10.7"
"r_38","0","0","2023Q4","1000cp","128.6"
"r_38","0","1","2023Q4","1000cp","18.2"
"r_38","0","2","2023Q4","1000cp","67.6"
"r_38","0","2_1","2023Q4","1000cp","32.5"
"r_38","0","2_2","2023Q4","1000cp","35.1"
"r_38","0","3","2023Q4","1000cp","30.3"
"r_38","0","4","2023Q4","1000cp","12.4"
"r_38","15 - 64_gr","0","2023Q4","1000cp","126.9"
"r_38","15 - 64_gr","1","2023Q4","1000cp","18.1"
"r_38","15 - 64_gr","2","2023Q4","1000cp","66.8"
"r_38","15 - 64_gr","2_1","2023Q4","1000cp","32.3"
"r_38","15 - 64_gr","2_2","2023Q4","1000cp","34.4"
"r_38","15 - 64_gr","3","2023Q4","1000cp","29.6"
"r_38","15 - 64_gr","4","2023Q4","1000cp","12.4"
"r_39","0","0","2024Q1","1000cp","152.5"
"r_39","0","1","2024Q1","1000cp","13.9"
"r_39","0","2","2024Q1","1000cp","81.2"
"r_39","0","2_1","2024Q1","1000cp","42.9"
"r_39","0","2_2","2024Q1","1000cp","38.3"
"r_39","0","3","2024Q1","1000cp","40.9"
"r_39","0","4","2024Q1","1000cp","16.5"
"r_39","15 - 64_gr","0","2024Q1","1000cp","150.7"
"r_39","15 - 64_gr","1","2024Q1","1000cp","13.7"
"r_39","15 - 64_gr","2","2024Q1","1000cp","80.1"
"r_39","15 - 64_gr","2_1","2024Q1","1000cp","42.6"
"r_39","15 - 64_gr","2_2","2024Q1","1000cp","37.5"
"r_39","15 - 64_gr","3","2024Q1","1000cp","40.6"
"r_39","15 - 64_gr","4","2024Q1","1000cp","16.3"
"r_40","0","0","2021Q1","1000cp","188.4"
"r_40","0","1","2021Q1","1000cp","21.5"
"r_40","0","2","2021Q1","1000cp","94.5"
"r_40","0","2_1","2021Q1","1000cp","47.3"
"r_40","0","2_2","2021Q1","1000cp","47.2"
"r_40","0","3","2021Q1","1000cp","56.7"
"r_40","0","4","2021Q1","1000cp","15.7"
"r_40","15 - 64_gr","0","2021Q1","1000cp","185.9"
"r_40","15 - 64_gr","1","2021Q1","1000cp","21.5"
"r_40","15 - 64_gr","2","2021Q1","1000cp","93.5"
"r_40","15 - 64_gr","2_1","2021Q1","1000cp","46.5"
"r_40","15 - 64_gr","2_2","2021Q1","1000cp","47"
"r_40","15 - 64_gr","3","2021Q1","1000cp","55.5"
"r_40","15 - 64_gr","4","2021Q1","1000cp","15.5"
"r_41","0","0","2021Q2","1000cp","168.40409001893084"
"r_41","0","1","2021Q2","1000cp","19"
"r_41","0","2","2021Q2","1000cp","83.6"
"r_41","0","2_1","2021Q2","1000cp","41.9"
"r_41","0","2_2","2021Q2","1000cp","41.7"
"r_41","0","3","2021Q2","1000cp","50.4"
"r_41","0","4","2021Q2","1000cp","15.4"
"r_41","15 - 64_gr","0","2021Q2","1000cp","165.66742156019876"
"r_41","15 - 64_gr","1","2021Q2","1000cp","19"
"r_41","15 - 64_gr","2","2021Q2","1000cp","82.8"
"r_41","15 - 64_gr","2_1","2021Q2","1000cp","41.2"
"r_41","15 - 64_gr","2_2","2021Q2","1000cp","41.5"
"r_41","15 - 64_gr","3","2021Q2","1000cp","48.8"
"r_41","15 - 64_gr","4","2021Q2","1000cp","15.1"
"r_42","0","0","2021Q3","1000cp","137.5"
"r_42","0","1","2021Q3","1000cp","20.6"
"r_42","0","2","2021Q3","1000cp","72"
"r_42","0","2_1","2021Q3","1000cp","39.3"
"r_42","0","2_2","2021Q3","1000cp","32.7"
"r_42","0","3","2021Q3","1000cp","33.9"
"r_42","0","4","2021Q3","1000cp","11"
"r_42","15 - 64_gr","0","2021Q3","1000cp","135.09861386233874"
"r_42","15 - 64_gr","1","2021Q3","1000cp","20.5"
"r_42","15 - 64_gr","2","2021Q3","1000cp","70.7"
"r_42","15 - 64_gr","2_1","2021Q3","1000cp","38.2"
"r_42","15 - 64_gr","2_2","2021Q3","1000cp","32.6"
"r_42","15 - 64_gr","3","2021Q3","1000cp","33.2"
"r_42","15 - 64_gr","4","2021Q3","1000cp","10.6"
"r_43","0","0","2021Q4","1000cp","132.7"
"r_43","0","1","2021Q4","1000cp","14.9"
"r_43","0","2","2021Q4","1000cp","75.7"
"r_43","0","2_1","2021Q4","1000cp","40.1"
"r_43","0","2_2","2021Q4","1000cp","35.5"
"r_43","0","3","2021Q4","1000cp","34.3"
"r_43","0","4","2021Q4","1000cp","7.9"
"r_43","15 - 64_gr","0","2021Q4","1000cp","130.34827223821082"
"r_43","15 - 64_gr","1","2021Q4","1000cp","14.6"
"r_43","15 - 64_gr","2","2021Q4","1000cp","74.4"
"r_43","15 - 64_gr","2_1","2021Q4","1000cp","39.5"
"r_43","15 - 64_gr","2_2","2021Q4","1000cp","34.9"
"r_43","15 - 64_gr","3","2021Q4","1000cp","33.8"
"r_43","15 - 64_gr","4","2021Q4","1000cp","7.6"
"r_44","0","0","2024Q2","1000cp","130.3"
"r_44","0","1","2024Q2","1000cp","14.4"
"r_44","0","2","2024Q2","1000cp","78.7"
"r_44","0","2_1","2024Q2","1000cp","39.2"
"r_44","0","2_2","2024Q2","1000cp","39.5"
"r_44","0","3","2024Q2","1000cp","26.5"
"r_44","0","4","2024Q2","1000cp","10.7"
"r_44","15 - 64_gr","0","2024Q2","1000cp","125.7"
"r_44","15 - 64_gr","1","2024Q2","1000cp","14.2"
"r_44","15 - 64_gr","2","2024Q2","1000cp","76"
"r_44","15 - 64_gr","2_1","2024Q2","1000cp","37.6"
"r_44","15 - 64_gr","2_2","2024Q2","1000cp","38.4"
"r_44","15 - 64_gr","3","2024Q2","1000cp","25.7"
"r_44","15 - 64_gr","4","2024Q2","1000cp","9.8"
"r_45","0","0","2024Q3","1000cp","110.3"
"r_45","0","1","2024Q3","1000cp","21.1"
"r_45","0","2","2024Q3","1000cp","57.7"
"r_45","0","2_1","2024Q3","1000cp","27.6"
"r_45","0","2_2","2024Q3","1000cp","30.1"
"r_45","0","3","2024Q3","1000cp","22.7"
"r_45","0","4","2024Q3","1000cp","8.9"
"r_45","15 - 64_gr","0","2024Q3","1000cp","108.1"
"r_45","15 - 64_gr","1","2024Q3","1000cp","20.9"
"r_45","15 - 64_gr","2","2024Q3","1000cp","57.1"
"r_45","15 - 64_gr","2_1","2024Q3","1000cp","27.3"
"r_45","15 - 64_gr","2_2","2024Q3","1000cp","29.8"
"r_45","15 - 64_gr","3","2024Q3","1000cp","21.8"
"r_45","15 - 64_gr","4","2024Q3","1000cp","8.3"
"r_46","0","0","2024Q4","1000cp","116.7"
"r_46","0","1","2024Q4","1000cp","23"
"r_46","0","2","2024Q4","1000cp","55.9"
"r_46","0","2_1","2024Q4","1000cp","24.3"
"r_46","0","2_2","2024Q4","1000cp","31.6"
"r_46","0","3","2024Q4","1000cp","28.5"
"r_46","0","4","2024Q4","1000cp","9.2"
"r_46","15 - 64_gr","0","2024Q4","1000cp","114.6"
"r_46","15 - 64_gr","1","2024Q4","1000cp","23"
"r_46","15 - 64_gr","2","2024Q4","1000cp","54.9"
"r_46","15 - 64_gr","2_1","2024Q4","1000cp","23.7"
"r_46","15 - 64_gr","2_2","2024Q4","1000cp","31.2"
"r_46","15 - 64_gr","3","2024Q4","1000cp","27.6"
"r_46","15 - 64_gr","4","2024Q4","1000cp","9.1"
"r_47","0","0","2025Q1","1000cp","116.7"
"r_47","0","1","2025Q1","1000cp","16.6"
"r_47","0","2","2025Q1","1000cp","59.4"
"r_47","0","2_1","2025Q1","1000cp","28.7"
"r_47","0","2_2","2025Q1","1000cp","30.7"
"r_47","0","3","2025Q1","1000cp","29.2"
"r_47","0","4","2025Q1","1000cp","11.5"
"r_47","15 - 64_gr","0","2025Q1","1000cp","114.5"
"r_47","15 - 64_gr","1","2025Q1","1000cp","16.6"
"r_47","15 - 64_gr","2","2025Q1","1000cp","58.4"
"r_47","15 - 64_gr","2_1","2025Q1","1000cp","27.8"
"r_47","15 - 64_gr","2_2","2025Q1","1000cp","30.5"
"r_47","15 - 64_gr","3","2025Q1","1000cp","28.1"
"r_47","15 - 64_gr","4","2025Q1","1000cp","11.5"
"r_48","0","0","2025Q2","1000cp","110.5"
"r_48","0","1","2025Q2","1000cp","14.8"
"r_48","0","2","2025Q2","1000cp","57.7"
"r_48","0","2_1","2025Q2","1000cp","27.8"
"r_48","0","2_2","2025Q2","1000cp","29.9"
"r_48","0","3","2025Q2","1000cp","27.1"
"r_48","0","4","2025Q2","1000cp","10.9"
"r_48","15 - 64_gr","0","2025Q2","1000cp","108.4"
"r_48","15 - 64_gr","1","2025Q2","1000cp","14.8"
"r_48","15 - 64_gr","2","2025Q2","1000cp","56.6"
"r_48","15 - 64_gr","2_1","2025Q2","1000cp","27.1"
"r_48","15 - 64_gr","2_2","2025Q2","1000cp","29.5"
"r_48","15 - 64_gr","3","2025Q2","1000cp","26.4"
"r_48","15 - 64_gr","4","2025Q2","1000cp","10.6"
"r_49","0","0","2025Q3","1000cp","104.5"
"r_49","0","1","2025Q3","1000cp","20.2"
"r_49","0","2","2025Q3","1000cp","59"
"r_49","0","2_1","2025Q3","1000cp","30.5"
"r_49","0","2_2","2025Q3","1000cp","28.5"
"r_49","0","3","2025Q3","1000cp","19.6"
"r_49","0","4","2025Q3","1000cp","5.7"
"r_49","15 - 64_gr","0","2025Q3","1000cp","101.3"
"r_49","15 - 64_gr","1","2025Q3","1000cp","19.6"
"r_49","15 - 64_gr","2","2025Q3","1000cp","57.7"
"r_49","15 - 64_gr","2_1","2025Q3","1000cp","29.5"
