RevisionColumn,periods,Units,EKATTE,Residence,ValueColumn
"r_1","2013","num","LOV02","2","1"
"r_1","2014","num","LOV02","0","6"
"r_1","2014","num","LOV02","1","6"
"r_1","2014","num","LOV02","2","-"
"r_1","2000","num","LOV17","0","16"
"r_1","2000","num","LOV17","1","15"
"r_1","2000","num","LOV17","2","1"
"r_1","2001","num","LOV17","0","27"
"r_1","2001","num","LOV17","1","23"
"r_1","2001","num","LOV17","2","4"
"r_1","2002","num","LOV17","0","19"
"r_1","2002","num","LOV17","1","17"
"r_1","2002","num","LOV17","2","2"
"r_1","2003","num","LOV17","0","15"
"r_1","2003","num","LOV17","1","13"
"r_1","2003","num","LOV17","2","2"
"r_1","2004","num","LOV17","0","17"
"r_1","2004","num","LOV17","1","16"
"r_1","2004","num","LOV17","2","1"
"r_1","2005","num","LOV17","0","29"
"r_1","2005","num","LOV17","1","24"
"r_1","2005","num","LOV17","2","5"
"r_1","2006","num","LOV17","0","17"
"r_1","2006","num","LOV17","1","15"
"r_1","2006","num","LOV17","2","2"
"r_1","2007","num","LOV17","0","15"
"r_1","2007","num","LOV17","1","13"
"r_1","2007","num","LOV17","2","2"
"r_1","2008","num","LOV17","0","7"
"r_1","2008","num","LOV17","1","6"
"r_1","2008","num","LOV17","2","1"
"r_1","2009","num","LOV17","0","17"
"r_1","2009","num","LOV17","1","14"
"r_1","2009","num","LOV17","2","3"
"r_1","2010","num","LOV17","0","8"
"r_1","2010","num","LOV17","1","6"
"r_1","2010","num","LOV17","2","2"
"r_1","2011","num","LOV17","0","5"
"r_1","2011","num","LOV17","1","2"
"r_1","2011","num","LOV17","2","3"
"r_1","2012","num","LOV17","0","7"
"r_1","2012","num","LOV17","1","6"
"r_1","2012","num","LOV17","2","1"
"r_1","2013","num","LOV17","0","7"
"r_1","2013","num","LOV17","1","7"
"r_1","2013","num","LOV17","2","-"
"r_1","2014","num","LOV17","0","11"
"r_1","2014","num","LOV17","1","8"
"r_1","2014","num","LOV17","2","3"
"r_1","2000","num","LOV18","0","220"
"r_1","2000","num","LOV18","1","194"
"r_1","2000","num","LOV18","2","26"
"r_1","2001","num","LOV18","0","252"
"r_1","2001","num","LOV18","1","222"
"r_1","2001","num","LOV18","2","30"
"r_1","2002","num","LOV18","0","215"
"r_1","2002","num","LOV18","1","189"
"r_1","2002","num","LOV18","2","26"
"r_1","2003","num","LOV18","0","171"
"r_1","2003","num","LOV18","1","150"
"r_1","2003","num","LOV18","2","21"
"r_1","2004","num","LOV18","0","167"
"r_1","2004","num","LOV18","1","143"
"r_1","2004","num","LOV18","2","24"
"r_1","2005","num","LOV18","0","195"
"r_1","2005","num","LOV18","1","164"
"r_1","2005","num","LOV18","2","31"
"r_1","2006","num","LOV18","0","194"
"r_1","2006","num","LOV18","1","160"
"r_1","2006","num","LOV18","2","34"
"r_1","2007","num","LOV18","0","181"
"r_1","2007","num","LOV18","1","147"
"r_1","2007","num","LOV18","2","34"
"r_1","2008","num","LOV18","0","139"
"r_1","2008","num","LOV18","1","119"
"r_1","2008","num","LOV18","2","20"
"r_1","2009","num","LOV18","0","126"
"r_1","2009","num","LOV18","1","104"
"r_1","2009","num","LOV18","2","22"
"r_1","2010","num","LOV18","0","112"
"r_1","2010","num","LOV18","1","93"
"r_1","2010","num","LOV18","2","19"
"r_1","2011","num","LOV18","0","100"
"r_1","2011","num","LOV18","1","90"
"r_1","2011","num","LOV18","2","10"
"r_1","2012","num","LOV18","0","74"
"r_1","2012","num","LOV18","1","62"
"r_1","2012","num","LOV18","2","12"
"r_1","2013","num","LOV18","0","95"
"r_1","2013","num","LOV18","1","79"
"r_1","2013","num","LOV18","2","16"
"r_1","2014","num","LOV18","0","95"
"r_1","2014","num","LOV18","1","73"
"r_1","2014","num","LOV18","2","22"
"r_1","2000","num","LOV19","0","46"
"r_1","2000","num","LOV19","1","24"
"r_1","2000","num","LOV19","2","22"
"r_1","2001","num","LOV19","0","33"
"r_1","2001","num","LOV19","1","20"
"r_1","2001","num","LOV19","2","13"
"r_1","2002","num","LOV19","0","63"
"r_1","2002","num","LOV19","1","48"
"r_1","2002","num","LOV19","2","15"
"r_1","2003","num","LOV19","0","41"
"r_1","2003","num","LOV19","1","31"
"r_1","2003","num","LOV19","2","10"
"r_1","2004","num","LOV19","0","41"
"r_1","2004","num","LOV19","1","20"
"r_1","2004","num","LOV19","2","21"
"r_1","2005","num","LOV19","0","47"
"r_1","2005","num","LOV19","1","23"
"r_1","2005","num","LOV19","2","24"
"r_1","2006","num","LOV19","0","41"
"r_1","2006","num","LOV19","1","26"
"r_1","2006","num","LOV19","2","15"
"r_1","2007","num","LOV19","0","35"
"r_1","2007","num","LOV19","1","16"
"r_1","2007","num","LOV19","2","19"
"r_1","2008","num","LOV19","0","29"
"r_1","2008","num","LOV19","1","15"
"r_1","2008","num","LOV19","2","14"
"r_1","2009","num","LOV19","0","26"
"r_1","2009","num","LOV19","1","17"
"r_1","2009","num","LOV19","2","9"
"r_1","2010","num","LOV19","0","32"
"r_1","2010","num","LOV19","1","19"
"r_1","2010","num","LOV19","2","13"
"r_1","2011","num","LOV19","0","27"
"r_1","2011","num","LOV19","1","12"
"r_1","2011","num","LOV19","2","15"
"r_1","2012","num","LOV19","0","20"
"r_1","2012","num","LOV19","1","12"
"r_1","2012","num","LOV19","2","8"
"r_1","2013","num","LOV19","0","30"
"r_1","2013","num","LOV19","1","19"
"r_1","2013","num","LOV19","2","11"
"r_1","2014","num","LOV19","0","30"
"r_1","2014","num","LOV19","1","19"
"r_1","2014","num","LOV19","2","11"
"r_1","2000","num","LOV33","0","86"
"r_1","2000","num","LOV33","1","42"
"r_1","2000","num","LOV33","2","44"
"r_1","2001","num","LOV33","0","88"
"r_1","2001","num","LOV33","1","44"
"r_1","2001","num","LOV33","2","44"
"r_1","2002","num","LOV33","0","65"
"r_1","2002","num","LOV33","1","31"
"r_1","2002","num","LOV33","2","34"
"r_1","2003","num","LOV33","0","47"
"r_1","2003","num","LOV33","1","21"
"r_1","2003","num","LOV33","2","26"
"r_1","2004","num","LOV33","0","87"
"r_1","2004","num","LOV33","1","30"
"r_1","2004","num","LOV33","2","57"
"r_1","2005","num","LOV33","0","86"
"r_1","2005","num","LOV33","1","31"
"r_1","2005","num","LOV33","2","55"
"r_1","2006","num","LOV33","0","59"
"r_1","2006","num","LOV33","1","18"
"r_1","2006","num","LOV33","2","41"
"r_1","2007","num","LOV33","0","72"
"r_1","2007","num","LOV33","1","26"
"r_1","2007","num","LOV33","2","46"
"r_1","2008","num","LOV33","0","48"
"r_1","2008","num","LOV33","1","16"
"r_1","2008","num","LOV33","2","32"
"r_1","2009","num","LOV33","0","59"
"r_1","2009","num","LOV33","1","23"
"r_1","2009","num","LOV33","2","36"
"r_1","2010","num","LOV33","0","55"
"r_1","2010","num","LOV33","1","20"
"r_1","2010","num","LOV33","2","35"
"r_1","2011","num","LOV33","0","55"
"r_1","2011","num","LOV33","1","22"
"r_1","2011","num","LOV33","2","33"
"r_1","2012","num","LOV33","0","47"
"r_1","2012","num","LOV33","1","17"
"r_1","2012","num","LOV33","2","30"
"r_1","2013","num","LOV33","0","41"
"r_1","2013","num","LOV33","1","9"
"r_1","2013","num","LOV33","2","32"
"r_1","2014","num","LOV33","0","57"
"r_1","2014","num","LOV33","1","20"
"r_1","2014","num","LOV33","2","37"
"r_1","2000","num","LOV34","0","123"
"r_1","2000","num","LOV34","1","95"
"r_1","2000","num","LOV34","2","28"
"r_1","2001","num","LOV34","0","121"
"r_1","2001","num","LOV34","1","98"
"r_1","2001","num","LOV34","2","23"
"r_1","2002","num","LOV34","0","99"
"r_1","2002","num","LOV34","1","74"
"r_1","2002","num","LOV34","2","25"
"r_1","2003","num","LOV34","0","74"
"r_1","2003","num","LOV34","1","59"
"r_1","2003","num","LOV34","2","15"
"r_1","2004","num","LOV34","0","83"
"r_1","2004","num","LOV34","1","63"
"r_1","2004","num","LOV34","2","20"
"r_1","2005","num","LOV34","0","108"
"r_1","2005","num","LOV34","1","90"
"r_1","2005","num","LOV34","2","18"
"r_1","2006","num","LOV34","0","99"
"r_1","2006","num","LOV34","1","83"
"r_1","2006","num","LOV34","2","16"
"r_1","2007","num","LOV34","0","105"
"r_1","2007","num","LOV34","1","80"
"r_1","2007","num","LOV34","2","25"
"r_1","2008","num","LOV34","0","76"
"r_1","2008","num","LOV34","1","54"
"r_1","2008","num","LOV34","2","22"
"r_1","2009","num","LOV34","0","70"
"r_1","2009","num","LOV34","1","45"
"r_1","2009","num","LOV34","2","25"
"r_1","2010","num","LOV34","0","50"
"r_1","2010","num","LOV34","1","37"
"r_1","2010","num","LOV34","2","13"
"r_1","2011","num","LOV34","0","73"
"r_1","2011","num","LOV34","1","53"
"r_1","2011","num","LOV34","2","20"
"r_1","2012","num","LOV34","0","53"
"r_1","2012","num","LOV34","1","40"
"r_1","2012","num","LOV34","2","13"
"r_1","2013","num","LOV34","0","53"
"r_1","2013","num","LOV34","1","37"
"r_1","2013","num","LOV34","2","16"
"r_1","2014","num","LOV34","0","72"
"r_1","2014","num","LOV34","1","54"
"r_1","2014","num","LOV34","2","18"
"r_1","2000","num","LOV36","0","13"
"r_1","2000","num","LOV36","1","7"
"r_1","2000","num","LOV36","2","6"
"r_1","2001","num","LOV36","0","15"
"r_1","2001","num","LOV36","1","3"
"r_1","2001","num","LOV36","2","12"
"r_1","2002","num","LOV36","0","9"
"r_1","2002","num","LOV36","1","2"
"r_1","2002","num","LOV36","2","7"
"r_1","2003","num","LOV36","0","8"
"r_1","2003","num","LOV36","1","4"
"r_1","2003","num","LOV36","2","4"
"r_1","2004","num","LOV36","0","10"
"r_1","2004","num","LOV36","1","2"
"r_1","2004","num","LOV36","2","8"
"r_1","2005","num","LOV36","0","9"
"r_1","2005","num","LOV36","1","3"
"r_1","2005","num","LOV36","2","6"
"r_1","2006","num","LOV36","0","13"
"r_1","2006","num","LOV36","1","6"
"r_1","2006","num","LOV36","2","7"
"r_1","2007","num","LOV36","0","12"
"r_1","2007","num","LOV36","1","4"
"r_1","2007","num","LOV36","2","8"
"r_1","2008","num","LOV36","0","10"
"r_1","2008","num","LOV36","1","2"
"r_1","2008","num","LOV36","2","8"
"r_1","2009","num","LOV36","0","8"
"r_1","2009","num","LOV36","1","3"
"r_1","2009","num","LOV36","2","5"
"r_1","2010","num","LOV36","0","3"
"r_1","2010","num","LOV36","1","-"
"r_1","2010","num","LOV36","2","3"
"r_1","2011","num","LOV36","0","8"
"r_1","2011","num","LOV36","1","4"
"r_1","2011","num","LOV36","2","4"
"r_1","2012","num","LOV36","0","8"
"r_1","2012","num","LOV36","1","2"
"r_1","2012","num","LOV36","2","6"
"r_1","2013","num","LOV36","0","13"
"r_1","2013","num","LOV36","1","10"
"r_1","2013","num","LOV36","2","3"
"r_1","2014","num","LOV36","0","9"
"r_1","2014","num","LOV36","1","5"
"r_1","2014","num","LOV36","2","4"
"r_1","2000","num","LOV38","0","12"
"r_1","2000","num","LOV38","1","9"
"r_1","2000","num","LOV38","2","3"
"r_1","2001","num","LOV38","0","14"
"r_1","2001","num","LOV38","1","10"
"r_1","2001","num","LOV38","2","4"
"r_1","2002","num","LOV38","0","14"
"r_1","2002","num","LOV38","1","9"
"r_1","2002","num","LOV38","2","5"
"r_1","2003","num","LOV38","0","13"
"r_1","2003","num","LOV38","1","6"
"r_1","2003","num","LOV38","2","7"
"r_1","2004","num","LOV38","0","10"
"r_1","2004","num","LOV38","1","3"
"r_1","2004","num","LOV38","2","7"
"r_1","2005","num","LOV38","0","16"
"r_1","2005","num","LOV38","1","6"
"r_1","2005","num","LOV38","2","10"
"r_1","2006","num","LOV38","0","15"
"r_1","2006","num","LOV38","1","4"
"r_1","2006","num","LOV38","2","11"
"r_1","2007","num","LOV38","0","9"
"r_1","2007","num","LOV38","1","5"
"r_1","2007","num","LOV38","2","4"
"r_1","2008","num","LOV38","0","12"
"r_1","2008","num","LOV38","1","6"
"r_1","2008","num","LOV38","2","6"
"r_1","2009","num","LOV38","0","13"
"r_1","2009","num","LOV38","1","8"
"r_1","2009","num","LOV38","2","5"
"r_1","2010","num","LOV38","0","6"
"r_1","2010","num","LOV38","1","3"
"r_1","2010","num","LOV38","2","3"
"r_1","2011","num","LOV38","0","6"
"r_1","2011","num","LOV38","1","4"
"r_1","2011","num","LOV38","2","2"
"r_1","2012","num","LOV38","0","5"
"r_1","2012","num","LOV38","1","-"
"r_1","2012","num","LOV38","2","5"
"r_1","2013","num","LOV38","0","6"
"r_1","2013","num","LOV38","1","3"
"r_1","2013","num","LOV38","2","3"
"r_1","2014","num","LOV38","0","7"
"r_1","2014","num","LOV38","1","6"
"r_1","2014","num","LOV38","2","1"
"r_1","2000","num","MON","0","571"
"r_1","2000","num","MON","1","387"
"r_1","2000","num","MON","2","184"
"r_1","2001","num","MON","0","410"
"r_1","2001","num","MON","1","317"
"r_1","2001","num","MON","2","93"
"r_1","2002","num","MON","0","385"
"r_1","2002","num","MON","1","310"
"r_1","2002","num","MON","2","75"
"r_1","2003","num","MON","0","386"
"r_1","2003","num","MON","1","326"
"r_1","2003","num","MON","2","60"
"r_1","2004","num","MON","0","399"
"r_1","2004","num","MON","1","326"
"r_1","2004","num","MON","2","73"
"r_1","2005","num","MON","0","433"
"r_1","2005","num","MON","1","348"
"r_1","2005","num","MON","2","85"
"r_1","2006","num","MON","0","431"
"r_1","2006","num","MON","1","350"
"r_1","2006","num","MON","2","81"
"r_1","2007","num","MON","0","411"
"r_1","2007","num","MON","1","339"
"r_1","2007","num","MON","2","72"
"r_1","2008","num","MON","0","414"
"r_1","2008","num","MON","1","340"
"r_1","2008","num","MON","2","74"
"r_1","2009","num","MON","0","344"
"r_1","2009","num","MON","1","267"
"r_1","2009","num","MON","2","77"
"r_1","2010","num","MON","0","348"
"r_1","2010","num","MON","1","288"
"r_1","2010","num","MON","2","60"
"r_1","2011","num","MON","0","280"
"r_1","2011","num","MON","1","214"
"r_1","2011","num","MON","2","66"
"r_1","2012","num","MON","0","278"
"r_1","2012","num","MON","1","212"
"r_1","2012","num","MON","2","66"
"r_1","2013","num","MON","0","280"
"r_1","2013","num","MON","1","216"
"r_1","2013","num","MON","2","64"
"r_1","2014","num","MON","0","444"
"r_1","2014","num","MON","1","368"
"r_1","2014","num","MON","2","76"
"r_1","2000","num","MON02","0","68"
"r_1","2000","num","MON02","1","53"
"r_1","2000","num","MON02","2","15"
"r_1","2001","num","MON02","0","58"
"r_1","2001","num","MON02","1","40"
"r_1","2001","num","MON02","2","18"
"r_1","2002","num","MON02","0","47"
"r_1","2002","num","MON02","1","39"
"r_1","2002","num","MON02","2","8"
"r_1","2003","num","MON02","0","54"
"r_1","2003","num","MON02","1","45"
"r_1","2003","num","MON02","2","9"
"r_1","2004","num","MON02","0","43"
"r_1","2004","num","MON02","1","39"
"r_1","2004","num","MON02","2","4"
"r_1","2005","num","MON02","0","50"
"r_1","2005","num","MON02","1","41"
"r_1","2005","num","MON02","2","9"
"r_1","2006","num","MON02","0","49"
"r_1","2006","num","MON02","1","40"
"r_1","2006","num","MON02","2","9"
"r_1","2007","num","MON02","0","54"
"r_1","2007","num","MON02","1","44"
"r_1","2007","num","MON02","2","10"
"r_1","2008","num","MON02","0","51"
"r_1","2008","num","MON02","1","38"
"r_1","2008","num","MON02","2","13"
"r_1","2009","num","MON02","0","46"
"r_1","2009","num","MON02","1","32"
"r_1","2009","num","MON02","2","14"
"r_1","2010","num","MON02","0","36"
"r_1","2010","num","MON02","1","32"
"r_1","2010","num","MON02","2","4"
"r_1","2011","num","MON02","0","29"
"r_1","2011","num","MON02","1","18"
"r_1","2011","num","MON02","2","11"
"r_1","2012","num","MON02","0","26"
"r_1","2012","num","MON02","1","19"
"r_1","2012","num","MON02","2","7"
"r_1","2013","num","MON02","0","37"
"r_1","2013","num","MON02","1","31"
"r_1","2013","num","MON02","2","6"
"r_1","2014","num","MON02","0","64"
"r_1","2014","num","MON02","1","60"
"r_1","2014","num","MON02","2","4"
"r_1","2000","num","MON04","0","19"
"r_1","2000","num","MON04","1","6"
"r_1","2000","num","MON04","2","13"
"r_1","2001","num","MON04","0","17"
"r_1","2001","num","MON04","1","5"
"r_1","2001","num","MON04","2","12"
"r_1","2002","num","MON04","0","12"
"r_1","2002","num","MON04","1","1"
"r_1","2002","num","MON04","2","11"
"r_1","2003","num","MON04","0","15"
"r_1","2003","num","MON04","1","7"
"r_1","2003","num","MON04","2","8"
"r_1","2004","num","MON04","0","13"
"r_1","2004","num","MON04","1","3"
"r_1","2004","num","MON04","2","10"
"r_1","2005","num","MON04","0","23"
"r_1","2005","num","MON04","1","7"
"r_1","2005","num","MON04","2","16"
"r_1","2006","num","MON04","0","18"
"r_1","2006","num","MON04","1","7"
"r_1","2006","num","MON04","2","11"
"r_1","2007","num","MON04","0","10"
"r_1","2007","num","MON04","1","3"
"r_1","2007","num","MON04","2","7"
"r_1","2008","num","MON04","0","21"
"r_1","2008","num","MON04","1","6"
"r_1","2008","num","MON04","2","15"
"r_1","2009","num","MON04","0","18"
"r_1","2009","num","MON04","1","3"
"r_1","2009","num","MON04","2","15"
"r_1","2010","num","MON04","0","6"
"r_1","2010","num","MON04","1","1"
"r_1","2010","num","MON04","2","5"
"r_1","2011","num","MON04","0","14"
"r_1","2011","num","MON04","1","4"
"r_1","2011","num","MON04","2","10"
"r_1","2012","num","MON04","0","13"
"r_1","2012","num","MON04","1","3"
"r_1","2012","num","MON04","2","10"
"r_1","2013","num","MON04","0","8"
"r_1","2013","num","MON04","1","-"
"r_1","2013","num","MON04","2","8"
"r_1","2014","num","MON04","0","17"
"r_1","2014","num","MON04","1","5"
"r_1","2014","num","MON04","2","12"
"r_1","2000","num","MON07","0","17"
"r_1","2000","num","MON07","1","4"
"r_1","2000","num","MON07","2","13"
"r_1","2001","num","MON07","0","14"
"r_1","2001","num","MON07","1","4"
"r_1","2001","num","MON07","2","10"
"r_1","2002","num","MON07","0","5"
"r_1","2002","num","MON07","1","1"
"r_1","2002","num","MON07","2","4"
"r_1","2003","num","MON07","0","7"
"r_1","2003","num","MON07","1","3"
"r_1","2003","num","MON07","2","4"
"r_1","2004","num","MON07","0","9"
"r_1","2004","num","MON07","1","2"
"r_1","2004","num","MON07","2","7"
"r_1","2005","num","MON07","0","9"
"r_1","2005","num","MON07","1","-"
"r_1","2005","num","MON07","2","9"
"r_1","2006","num","MON07","0","9"
"r_1","2006","num","MON07","1","3"
"r_1","2006","num","MON07","2","6"
"r_1","2007","num","MON07","0","5"
"r_1","2007","num","MON07","1","3"
"r_1","2007","num","MON07","2","2"
"r_1","2008","num","MON07","0","7"
"r_1","2008","num","MON07","1","1"
"r_1","2008","num","MON07","2","6"
"r_1","2009","num","MON07","0","10"
"r_1","2009","num","MON07","1","4"
"r_1","2009","num","MON07","2","6"
"r_1","2010","num","MON07","0","4"
"r_1","2010","num","MON07","1","3"
"r_1","2010","num","MON07","2","1"
"r_1","2011","num","MON07","0","9"
"r_1","2011","num","MON07","1","3"
"r_1","2011","num","MON07","2","6"
"r_1","2012","num","MON07","0","4"
"r_1","2012","num","MON07","1","-"
"r_1","2012","num","MON07","2","4"
"r_1","2013","num","MON07","0","8"
"r_1","2013","num","MON07","1","1"
"r_1","2013","num","MON07","2","7"
"r_1","2014","num","MON07","0","5"
"r_1","2014","num","MON07","1","-"
"r_1","2014","num","MON07","2","5"
"r_1","2000","num","MON11","0","92"
"r_1","2000","num","MON11","1","11"
"r_1","2000","num","MON11","2","81"
"r_1","2001","num","MON11","0","20"
"r_1","2001","num","MON11","1","7"
"r_1","2001","num","MON11","2","13"
"r_1","2002","num","MON11","0","19"
"r_1","2002","num","MON11","1","7"
"r_1","2002","num","MON11","2","12"
"r_1","2003","num","MON11","0","9"
"r_1","2003","num","MON11","1","7"
"r_1","2003","num","MON11","2","2"
"r_1","2004","num","MON11","0","24"
"r_1","2004","num","MON11","1","7"
"r_1","2004","num","MON11","2","17"
"r_1","2005","num","MON11","0","27"
"r_1","2005","num","MON11","1","12"
"r_1","2005","num","MON11","2","15"
"r_1","2006","num","MON11","0","19"
"r_1","2006","num","MON11","1","7"
"r_1","2006","num","MON11","2","12"
"r_1","2007","num","MON11","0","12"
"r_1","2007","num","MON11","1","5"
"r_1","2007","num","MON11","2","7"
"r_1","2008","num","MON11","0","14"
"r_1","2008","num","MON11","1","11"
"r_1","2008","num","MON11","2","3"
"r_1","2009","num","MON11","0","11"
"r_1","2009","num","MON11","1","3"
"r_1","2009","num","MON11","2","8"
"r_1","2010","num","MON11","0","13"
"r_1","2010","num","MON11","1","8"
"r_1","2010","num","MON11","2","5"
"r_1","2011","num","MON11","0","13"
"r_1","2011","num","MON11","1","6"
"r_1","2011","num","MON11","2","7"
"r_1","2012","num","MON11","0","8"
"r_1","2012","num","MON11","1","2"
"r_1","2012","num","MON11","2","6"
"r_1","2013","num","MON11","0","11"
"r_1","2013","num","MON11","1","4"
"r_1","2013","num","MON11","2","7"
"r_1","2014","num","MON11","0","17"
"r_1","2014","num","MON11","1","7"
"r_1","2014","num","MON11","2","10"
"r_1","2000","num","MON12","0","19"
"r_1","2000","num","MON12","1","13"
"r_1","2000","num","MON12","2","6"
"r_1","2001","num","MON12","0","21"
"r_1","2001","num","MON12","1","19"
"r_1","2001","num","MON12","2","2"
"r_1","2002","num","MON12","0","17"
"r_1","2002","num","MON12","1","15"
"r_1","2002","num","MON12","2","2"
"r_1","2003","num","MON12","0","10"
"r_1","2003","num","MON12","1","8"
"r_1","2003","num","MON12","2","2"
"r_1","2004","num","MON12","0","14"
"r_1","2004","num","MON12","1","11"
"r_1","2004","num","MON12","2","3"
"r_1","2005","num","MON12","0","12"
"r_1","2005","num","MON12","1","12"
"r_1","2005","num","MON12","2","-"
"r_1","2006","num","MON12","0","20"
"r_1","2006","num","MON12","1","16"
"r_1","2006","num","MON12","2","4"
"r_1","2007","num","MON12","0","19"
"r_1","2007","num","MON12","1","14"
"r_1","2007","num","MON12","2","5"
"r_1","2008","num","MON12","0","7"
"r_1","2008","num","MON12","1","7"
"r_1","2008","num","MON12","2","-"
"r_1","2009","num","MON12","0","14"
"r_1","2009","num","MON12","1","11"
"r_1","2009","num","MON12","2","3"
"r_1","2010","num","MON12","0","14"
"r_1","2010","num","MON12","1","12"
"r_1","2010","num","MON12","2","2"
"r_1","2011","num","MON12","0","16"
"r_1","2011","num","MON12","1","14"
"r_1","2011","num","MON12","2","2"
"r_1","2012","num","MON12","0","21"
"r_1","2012","num","MON12","1","19"
"r_1","2012","num","MON12","2","2"
"r_1","2013","num","MON12","0","7"
"r_1","2013","num","MON12","1","5"
"r_1","2013","num","MON12","2","2"
"r_1","2014","num","MON12","0","17"
"r_1","2014","num","MON12","1","17"
"r_1","2014","num","MON12","2","-"
"r_1","2000","num","MON14","0","5"
"r_1","2000","num","MON14","1","-"
"r_1","2000","num","MON14","2","5"
"r_1","2001","num","MON14","0","3"
"r_1","2001","num","MON14","1","-"
"r_1","2001","num","MON14","2","3"
"r_1","2002","num","MON14","0","4"
"r_1","2002","num","MON14","1","-"
"r_1","2002","num","MON14","2","4"
"r_1","2003","num","MON14","0","2"
"r_1","2003","num","MON14","1","-"
"r_1","2003","num","MON14","2","2"
"r_1","2004","num","MON14","0","4"
"r_1","2004","num","MON14","1","-"
"r_1","2004","num","MON14","2","4"
"r_1","2005","num","MON14","0","3"
"r_1","2005","num","MON14","1","-"
"r_1","2005","num","MON14","2","3"
"r_1","2006","num","MON14","0","9"
"r_1","2006","num","MON14","1","-"
"r_1","2006","num","MON14","2","9"
"r_1","2007","num","MON14","0","3"
"r_1","2007","num","MON14","1","-"
"r_1","2007","num","MON14","2","3"
"r_1","2008","num","MON14","0","3"
"r_1","2008","num","MON14","1","-"
"r_1","2008","num","MON14","2","3"
"r_1","2009","num","MON14","0","-"
"r_1","2009","num","MON14","1","-"
"r_1","2009","num","MON14","2","-"
"r_1","2010","num","MON14","0","4"
"r_1","2010","num","MON14","1","-"
"r_1","2010","num","MON14","2","4"
"r_1","2011","num","MON14","0","5"
"r_1","2011","num","MON14","1","-"
"r_1","2011","num","MON14","2","5"
"r_1","2012","num","MON14","0","4"
"r_1","2012","num","MON14","1","-"
"r_1","2012","num","MON14","2","4"
"r_1","2013","num","MON14","0","3"
"r_1","2013","num","MON14","1","-"
"r_1","2013","num","MON14","2","3"
"r_1","2014","num","MON14","0","2"
"r_1","2014","num","MON14","1","-"
"r_1","2014","num","MON14","2","2"
"r_1","2000","num","MON24","0","115"
"r_1","2000","num","MON24","1","102"
"r_1","2000","num","MON24","2","13"
"r_1","2001","num","MON24","0","64"
"r_1","2001","num","MON24","1","56"
"r_1","2001","num","MON24","2","8"
"r_1","2002","num","MON24","0","82"
"r_1","2002","num","MON24","1","77"
"r_1","2002","num","MON24","2","5"
"r_1","2003","num","MON24","0","89"
"r_1","2003","num","MON24","1","81"
"r_1","2003","num","MON24","2","8"
"r_1","2004","num","MON24","0","79"
"r_1","2004","num","MON24","1","71"
"r_1","2004","num","MON24","2","8"
"r_1","2005","num","MON24","0","71"
"r_1","2005","num","MON24","1","61"
"r_1","2005","num","MON24","2","10"
"r_1","2006","num","MON24","0","85"
"r_1","2006","num","MON24","1","80"
"r_1","2006","num","MON24","2","5"
"r_1","2007","num","MON24","0","92"
"r_1","2007","num","MON24","1","84"
"r_1","2007","num","MON24","2","8"
"r_1","2008","num","MON24","0","84"
"r_1","2008","num","MON24","1","78"
"r_1","2008","num","MON24","2","6"
"r_1","2009","num","MON24","0","55"
"r_1","2009","num","MON24","1","50"
"r_1","2009","num","MON24","2","5"
"r_1","2010","num","MON24","0","61"
"r_1","2010","num","MON24","1","56"
"r_1","2010","num","MON24","2","5"
"r_1","2011","num","MON24","0","64"
"r_1","2011","num","MON24","1","57"
"r_1","2011","num","MON24","2","7"
"r_1","2012","num","MON24","0","72"
"r_1","2012","num","MON24","1","66"
"r_1","2012","num","MON24","2","6"
"r_1","2013","num","MON24","0","71"
"r_1","2013","num","MON24","1","66"
"r_1","2013","num","MON24","2","5"
"r_1","2014","num","MON24","0","170"
"r_1","2014","num","MON24","1","156"
"r_1","2014","num","MON24","2","14"
"r_1","2000","num","MON26","0","9"
"r_1","2000","num","MON26","1","-"
"r_1","2000","num","MON26","2","9"
"r_1","2001","num","MON26","0","7"
"r_1","2001","num","MON26","1","-"
"r_1","2001","num","MON26","2","7"
"r_1","2002","num","MON26","0","10"
"r_1","2002","num","MON26","1","-"
"r_1","2002","num","MON26","2","10"
"r_1","2003","num","MON26","0","5"
"r_1","2003","num","MON26","1","-"
"r_1","2003","num","MON26","2","5"
"r_1","2004","num","MON26","0","3"
"r_1","2004","num","MON26","1","-"
"r_1","2004","num","MON26","2","3"
"r_1","2005","num","MON26","0","6"
"r_1","2005","num","MON26","1","-"
"r_1","2005","num","MON26","2","6"
"r_1","2006","num","MON26","0","3"
"r_1","2006","num","MON26","1","-"
"r_1","2006","num","MON26","2","3"
"r_1","2007","num","MON26","0","5"
"r_1","2007","num","MON26","1","-"
"r_1","2007","num","MON26","2","5"
"r_1","2008","num","MON26","0","4"
"r_1","2008","num","MON26","1","-"
"r_1","2008","num","MON26","2","4"
"r_1","2009","num","MON26","0","6"
"r_1","2009","num","MON26","1","-"
"r_1","2009","num","MON26","2","6"
"r_1","2010","num","MON26","0","8"
"r_1","2010","num","MON26","1","-"
"r_1","2010","num","MON26","2","8"
"r_1","2011","num","MON26","0","2"
"r_1","2011","num","MON26","1","-"
"r_1","2011","num","MON26","2","2"
"r_1","2012","num","MON26","0","6"
"r_1","2012","num","MON26","1","-"
"r_1","2012","num","MON26","2","6"
"r_1","2013","num","MON26","0","5"
"r_1","2013","num","MON26","1","-"
