RevisionColumn,NUTS,GenderID,SILC_Age,Units,periods,ValueColumn
"r_6","BG312","0","4","perc_pop_fig","2009","18.5"
"r_6","BG312","0","4","1000cp","2010","10.1"
"r_6","BG312","0","4","perc_pop_fig","2010","12.2"
"r_6","BG312","0","4","1000cp","2011","19"
"r_6","BG312","0","4","perc_pop_fig","2011","22.2"
"r_6","BG312","0","4","1000cp","2012","15.6"
"r_6","BG312","0","4","perc_pop_fig","2012","18.9"
"r_6","BG312","0","4","1000cp","2013","16.2"
"r_6","BG312","0","4","perc_pop_fig","2013","21"
"r_6","BG312","0","4","1000cp","2014","12.3"
"r_6","BG312","0","4","perc_pop_fig","2014","15"
"r_6","BG314","0","4","1000cp","2008","11.9"
"r_6","BG314","0","4","perc_pop_fig","2008","7.8"
"r_6","BG314","0","4","1000cp","2009","10.9"
"r_6","BG314","0","4","perc_pop_fig","2009","7.3"
"r_6","BG314","0","4","1000cp","2010","15.6"
"r_6","BG314","0","4","perc_pop_fig","2010","10.5"
"r_6","BG314","0","4","1000cp","2011","18.5"
"r_6","BG314","0","4","perc_pop_fig","2011","12.4"
"r_6","BG314","0","4","1000cp","2012","18.2"
"r_6","BG314","0","4","perc_pop_fig","2012","13.2"
"r_6","BG314","0","4","1000cp","2013","14.2"
"r_6","BG314","0","4","perc_pop_fig","2013","10.2"
"r_6","BG314","0","4","1000cp","2014","7.5"
"r_6","BG314","0","4","perc_pop_fig","2014","5.7"
"r_6","BG32","0","1","1000cp","2008","12.4"
"r_6","BG32","0","1","perc_pop_fig","2008","8.3"
"r_6","BG32","0","1","1000cp","2009","11.2"
"r_6","BG32","0","1","perc_pop_fig","2009","7.5"
"r_6","BG32","0","1","1000cp","2010","17.6"
"r_6","BG32","0","1","perc_pop_fig","2010","11.2"
"r_6","BG32","0","1","1000cp","2011","29.9"
"r_6","BG32","0","1","perc_pop_fig","2011","11.5"
"r_6","BG32","0","1","1000cp","2012","24.2"
"r_6","BG32","0","1","perc_pop_fig","2012","17.5"
"r_6","BG32","0","1","1000cp","2013","23.5"
"r_6","BG32","0","1","perc_pop_fig","2013","16.6"
"r_6","BG32","0","1","1000cp","2014","23.8"
"r_6","BG32","0","1","perc_pop_fig","2014","17.2"
"r_6","BG32","0","4","1000cp","2008","40.3"
"r_6","BG32","0","4","perc_pop_fig","2008","7.5"
"r_6","BG32","0","4","1000cp","2009","29"
"r_6","BG32","0","4","perc_pop_fig","2009","5.4"
"r_6","BG32","0","4","1000cp","2010","42.5"
"r_6","BG32","0","4","perc_pop_fig","2010","8.2"
"r_6","BG32","0","4","1000cp","2011","59.8"
"r_6","BG32","0","4","perc_pop_fig","2011","11.8"
"r_6","BG32","0","4","1000cp","2012","52.3"
"r_6","BG32","0","4","perc_pop_fig","2012","11.3"
"r_6","BG32","0","4","1000cp","2013","40"
"r_6","BG32","0","4","perc_pop_fig","2013","9.1"
"r_6","BG32","0","4","1000cp","2014","56.4"
"r_6","BG32","0","4","perc_pop_fig","2014","13.1"
"r_6","BG32","0","5","1000cp","2008","52.7"
"r_6","BG32","0","5","perc_pop_fig","2008","7.7"
"r_6","BG32","0","5","1000cp","2009","40.3"
"r_6","BG32","0","5","perc_pop_fig","2009","5.8"
"r_6","BG32","0","5","1000cp","2010","60.2"
"r_6","BG32","0","5","perc_pop_fig","2010","8.9"
"r_6","BG32","0","5","1000cp","2011","29.9"
"r_6","BG32","0","5","perc_pop_fig","2011","12.1"
"r_6","BG32","0","5","1000cp","2012","76.5"
"r_6","BG32","0","5","perc_pop_fig","2012","12.7"
"r_6","BG32","0","5","1000cp","2013","63.5"
"r_6","BG32","0","5","perc_pop_fig","2013","10.9"
"r_6","BG32","0","5","1000cp","2014","80.2"
"r_6","BG32","0","5","perc_pop_fig","2014","14.1"
"r_6","BG321","0","4","1000cp","2008","15.6"
"r_6","BG321","0","4","perc_pop_fig","2008","11.4"
"r_6","BG321","0","4","1000cp","2009","15.3"
"r_6","BG321","0","4","perc_pop_fig","2009","9"
"r_6","BG321","0","4","1000cp","2010","18.6"
"r_6","BG321","0","4","perc_pop_fig","2010","12.2"
"r_6","BG321","0","4","1000cp","2011","29.8"
"r_6","BG321","0","4","perc_pop_fig","2011","19.4"
"r_6","BG321","0","4","1000cp","2012","17.7"
"r_6","BG321","0","4","perc_pop_fig","2012","12.6"
"r_6","BG321","0","4","1000cp","2013","19"
"r_6","BG321","0","4","perc_pop_fig","2013","15.3"
"r_6","BG321","0","4","1000cp","2014","27.7"
"r_6","BG321","0","4","perc_pop_fig","2014","21.9"
"r_6","BG322","0","4","1000cp","2008","0.8"
"r_6","BG322","0","4","perc_pop_fig","2008","1.3"
"r_6","BG322","0","4","1000cp","2009","0.5"
"r_6","BG322","0","4","perc_pop_fig","2009","0.8"
"r_6","BG322","0","4","1000cp","2010","3.1"
"r_6","BG322","0","4","perc_pop_fig","2010","4.7"
"r_6","BG322","0","4","1000cp","2011","5.7"
"r_6","BG322","0","4","perc_pop_fig","2011","9.6"
"r_6","BG322","0","4","1000cp","2012","5.8"
"r_6","BG322","0","4","perc_pop_fig","2012","11.3"
"r_6","BG322","0","4","1000cp","2013","2.3"
"r_6","BG322","0","4","perc_pop_fig","2013","4.5"
"r_6","BG322","0","4","1000cp","2014","4.4"
"r_6","BG322","0","4","perc_pop_fig","2014","8.6"
"r_6","BG324","0","4","1000cp","2008","6.5"
"r_6","BG324","0","4","perc_pop_fig","2008","7.5"
"r_6","BG324","0","4","1000cp","2009","3"
"r_6","BG324","0","4","perc_pop_fig","2009","3.4"
"r_6","BG324","0","4","1000cp","2010","6.9"
"r_6","BG324","0","4","perc_pop_fig","2010","9.5"
"r_6","BG324","0","4","1000cp","2011","15.1"
"r_6","BG324","0","4","perc_pop_fig","2011","21.4"
"r_6","BG324","0","4","1000cp","2012","14.7"
"r_6","BG324","0","4","perc_pop_fig","2012","23.3"
"r_6","BG324","0","4","1000cp","2013","8.3"
"r_6","BG324","0","4","perc_pop_fig","2013","12.8"
"r_6","BG324","0","4","1000cp","2014","8.9"
"r_6","BG324","0","4","perc_pop_fig","2014","13.5"
"r_6","BG323","0","4","1000cp","2008","11.4"
"r_6","BG323","0","4","perc_pop_fig","2008","7.3"
"r_6","BG323","0","4","1000cp","2009","7.5"
"r_6","BG323","0","4","perc_pop_fig","2009","5.7"
"r_6","BG323","0","4","1000cp","2010","6.4"
"r_6","BG323","0","4","perc_pop_fig","2010","4.4"
"r_6","BG323","0","4","1000cp","2011","7.6"
"r_6","BG323","0","4","perc_pop_fig","2011","5.2"
"r_6","BG323","0","4","1000cp","2012","10.8"
"r_6","BG323","0","4","perc_pop_fig","2012","8"
"r_6","BG323","0","4","1000cp","2013","7.9"
"r_6","BG323","0","4","perc_pop_fig","2013","6"
"r_6","BG323","0","4","1000cp","2014","11.5"
"r_6","BG323","0","4","perc_pop_fig","2014","9.5"
"r_6","BG325","0","4","1000cp","2008","6"
"r_6","BG325","0","4","perc_pop_fig","2008","6.3"
"r_6","BG325","0","4","1000cp","2009","0.5"
"r_6","BG325","0","4","perc_pop_fig","2009","0.5"
"r_6","BG325","0","4","1000cp","2010","7.4"
"r_6","BG325","0","4","perc_pop_fig","2010","9.4"
"r_6","BG325","0","4","1000cp","2011","1.7"
"r_6","BG325","0","4","perc_pop_fig","2011","2.1"
"r_6","BG325","0","4","1000cp","2012","3.3"
"r_6","BG325","0","4","perc_pop_fig","2012","4.4"
"r_6","BG325","0","4","1000cp","2013","2.4"
"r_6","BG325","0","4","perc_pop_fig","2013","3.5"
"r_6","BG325","0","4","1000cp","2014","3.9"
"r_6","BG325","0","4","perc_pop_fig","2014","5.9"
"r_6","BG33","0","1","1000cp","2008","13.7"
"r_6","BG33","0","1","perc_pop_fig","2008","8.1"
"r_6","BG33","0","1","1000cp","2009","11.9"
"r_6","BG33","0","1","perc_pop_fig","2009","7.8"
"r_6","BG33","0","1","1000cp","2010","18.2"
"r_6","BG33","0","1","perc_pop_fig","2010","11.9"
"r_6","BG33","0","1","1000cp","2011","30.9"
"r_6","BG33","0","1","perc_pop_fig","2011","11"
"r_6","BG33","0","1","1000cp","2012","26.7"
"r_6","BG33","0","1","perc_pop_fig","2012","16.5"
"r_6","BG33","0","1","1000cp","2013","25.4"
"r_6","BG33","0","1","perc_pop_fig","2013","15.2"
"r_6","BG33","0","1","1000cp","2014","22.7"
"r_6","BG33","0","1","perc_pop_fig","2014","14"
"r_6","BG33","0","4","1000cp","2008","57.6"
"r_6","BG33","0","4","perc_pop_fig","2008","9.5"
"r_6","BG33","0","4","1000cp","2009","48.1"
"r_6","BG33","0","4","perc_pop_fig","2009","8.1"
"r_6","BG33","0","4","1000cp","2010","49.2"
"r_6","BG33","0","4","perc_pop_fig","2010","8.2"
"r_6","BG33","0","4","1000cp","2011","63.7"
"r_6","BG33","0","4","perc_pop_fig","2011","11.1"
"r_6","BG33","0","4","1000cp","2012","64.7"
"r_6","BG33","0","4","perc_pop_fig","2012","11.5"
"r_6","BG33","0","4","1000cp","2013","68.3"
"r_6","BG33","0","4","perc_pop_fig","2013","12.5"
"r_6","BG33","0","4","1000cp","2014","73.1"
"r_6","BG33","0","4","perc_pop_fig","2014","13.4"
"r_6","BG33","0","5","1000cp","2008","71.4"
"r_6","BG33","0","5","perc_pop_fig","2008","9.2"
"r_6","BG33","0","5","1000cp","2009","60"
"r_6","BG33","0","5","perc_pop_fig","2009","8"
"r_6","BG33","0","5","1000cp","2010","67.4"
"r_6","BG33","0","5","perc_pop_fig","2010","9"
"r_6","BG33","0","5","1000cp","2011","32.8"
"r_6","BG33","0","5","perc_pop_fig","2011","11.2"
"r_6","BG33","0","5","1000cp","2012","91.4"
"r_6","BG33","0","5","perc_pop_fig","2012","12.6"
"r_6","BG33","0","5","1000cp","2013","93.7"
"r_6","BG33","0","5","perc_pop_fig","2013","13.2"
"r_6","BG33","0","5","1000cp","2014","95.7"
"r_6","BG33","0","5","perc_pop_fig","2014","13.5"
"r_6","BG331","0","4","1000cp","2008","10.3"
"r_6","BG331","0","4","perc_pop_fig","2008","5.2"
"r_6","BG331","0","4","1000cp","2009","8.1"
"r_6","BG331","0","4","perc_pop_fig","2009","3.6"
"r_6","BG331","0","4","1000cp","2010","15.7"
"r_6","BG331","0","4","perc_pop_fig","2010","5.5"
"r_6","BG331","0","4","1000cp","2011","24"
"r_6","BG331","0","4","perc_pop_fig","2011","8.7"
"r_6","BG331","0","4","1000cp","2012","27.7"
"r_6","BG331","0","4","perc_pop_fig","2012","10"
"r_6","BG331","0","4","1000cp","2013","29"
"r_6","BG331","0","4","perc_pop_fig","2013","11"
"r_6","BG331","0","4","1000cp","2014","39.5"
"r_6","BG331","0","4","perc_pop_fig","2014","15.2"
"r_6","BG332","0","4","1000cp","2008","10.8"
"r_6","BG332","0","4","perc_pop_fig","2008","8.1"
"r_6","BG332","0","4","1000cp","2009","12.3"
"r_6","BG332","0","4","perc_pop_fig","2009","9.1"
"r_6","BG332","0","4","1000cp","2010","10.3"
"r_6","BG332","0","4","perc_pop_fig","2010","9.1"
"r_6","BG332","0","4","1000cp","2011","8.8"
"r_6","BG332","0","4","perc_pop_fig","2011","7.6"
"r_6","BG332","0","4","1000cp","2012","7.2"
"r_6","BG332","0","4","perc_pop_fig","2012","6.4"
"r_6","BG332","0","4","1000cp","2013","10.3"
"r_6","BG332","0","4","perc_pop_fig","2013","9.3"
"r_6","BG332","0","4","1000cp","2014","11.9"
"r_6","BG332","0","4","perc_pop_fig","2014","10.9"
"r_6","BG334","0","4","1000cp","2008","11.1"
"r_6","BG334","0","4","perc_pop_fig","2008","9.2"
"r_6","BG334","0","4","1000cp","2009","4.9"
"r_6","BG334","0","4","perc_pop_fig","2009","4.8"
"r_6","BG334","0","4","1000cp","2010","15.2"
"r_6","BG334","0","4","perc_pop_fig","2010","20"
"r_6","BG334","0","4","1000cp","2011","15.6"
"r_6","BG334","0","4","perc_pop_fig","2011","21.6"
"r_6","BG334","0","4","1000cp","2012","14.5"
"r_6","BG334","0","4","perc_pop_fig","2012","22"
"r_6","BG334","0","4","1000cp","2013","12"
"r_6","BG334","0","4","perc_pop_fig","2013","17.9"
"r_6","BG334","0","4","1000cp","2014","9.9"
"r_6","BG334","0","4","perc_pop_fig","2014","14.2"
"r_6","BG333","0","4","1000cp","2008","25.4"
"r_6","BG333","0","4","perc_pop_fig","2008","16.5"
"r_6","BG333","0","4","1000cp","2009","19.2"
"r_6","BG333","0","4","perc_pop_fig","2009","14.7"
"r_6","BG333","0","4","1000cp","2010","9.7"
"r_6","BG333","0","4","perc_pop_fig","2010","8"
"r_6","BG333","0","4","1000cp","2011","15.4"
"r_6","BG333","0","4","perc_pop_fig","2011","13.8"
"r_6","BG333","0","4","1000cp","2012","15.3"
"r_6","BG333","0","4","perc_pop_fig","2012","14.1"
"r_6","BG333","0","4","1000cp","2013","17"
"r_6","BG333","0","4","perc_pop_fig","2013","16.5"
"r_6","BG333","0","4","1000cp","2014","9.5"
"r_6","BG333","0","4","perc_pop_fig","2014","8.7"
"r_6","BG34","0","1","1000cp","2008","23.6"
"r_6","BG34","0","1","perc_pop_fig","2008","10.8"
"r_6","BG34","0","1","1000cp","2009","17"
"r_6","BG34","0","1","perc_pop_fig","2009","8"
"r_6","BG34","0","1","1000cp","2010","35.2"
"r_6","BG34","0","1","perc_pop_fig","2010","15.9"
"r_6","BG34","0","1","1000cp","2011","33"
"r_6","BG34","0","1","perc_pop_fig","2011","10.1"
"r_6","BG34","0","1","1000cp","2012","41.2"
"r_6","BG34","0","1","perc_pop_fig","2012","20.8"
"r_6","BG34","0","1","1000cp","2013","47.2"
"r_6","BG34","0","1","perc_pop_fig","2013","22.7"
"r_6","BG34","0","1","1000cp","2014","27.2"
"r_6","BG34","0","1","perc_pop_fig","2014","13.2"
"r_6","BG34","0","4","1000cp","2008","40.9"
"r_6","BG34","0","4","perc_pop_fig","2008","6.4"
"r_6","BG34","0","4","1000cp","2009","32.7"
"r_6","BG34","0","4","perc_pop_fig","2009","5"
"r_6","BG34","0","4","1000cp","2010","45.2"
"r_6","BG34","0","4","perc_pop_fig","2010","7"
"r_6","BG34","0","4","1000cp","2011","63.7"
"r_6","BG34","0","4","perc_pop_fig","2011","9.9"
"r_6","BG34","0","4","1000cp","2012","82.2"
"r_6","BG34","0","4","perc_pop_fig","2012","13.2"
"r_6","BG34","0","4","1000cp","2013","83.3"
"r_6","BG34","0","4","perc_pop_fig","2013","13.4"
"r_6","BG34","0","4","1000cp","2014","46.9"
"r_6","BG34","0","4","perc_pop_fig","2014","7.8"
"r_6","BG34","0","5","1000cp","2008","64.4"
"r_6","BG34","0","5","perc_pop_fig","2008","7.6"
"r_6","BG34","0","5","1000cp","2009","49.7"
"r_6","BG34","0","5","perc_pop_fig","2009","5.7"
"r_6","BG34","0","5","1000cp","2010","80.4"
"r_6","BG34","0","5","perc_pop_fig","2010","9.3"
"r_6","BG34","0","5","1000cp","2011","30.8"
"r_6","BG34","0","5","perc_pop_fig","2011","9.7"
"r_6","BG34","0","5","1000cp","2012","123.5"
"r_6","BG34","0","5","perc_pop_fig","2012","15"
"r_6","BG34","0","5","1000cp","2013","130.6"
"r_6","BG34","0","5","perc_pop_fig","2013","15.7"
"r_6","BG34","0","5","1000cp","2014","74.2"
"r_6","BG34","0","5","perc_pop_fig","2014","9.2"
"r_6","BG341","0","4","1000cp","2008","8"
"r_6","BG341","0","4","perc_pop_fig","2008","3.3"
"r_6","BG341","0","4","1000cp","2009","7.1"
"r_6","BG341","0","4","perc_pop_fig","2009","2.9"
"r_6","BG341","0","4","1000cp","2010","7.9"
"r_6","BG341","0","4","perc_pop_fig","2010","3.1"
"r_6","BG341","0","4","1000cp","2011","15.2"
"r_6","BG341","0","4","perc_pop_fig","2011","6"
"r_6","BG341","0","4","1000cp","2012","22.8"
"r_6","BG341","0","4","perc_pop_fig","2012","8.8"
"r_6","BG341","0","4","1000cp","2013","29.3"
"r_6","BG341","0","4","perc_pop_fig","2013","11.2"
"r_6","BG341","0","4","1000cp","2014","15.2"
"r_6","BG341","0","4","perc_pop_fig","2014","6.1"
"r_6","BG342","0","4","1000cp","2008","14.9"
"r_6","BG342","0","4","perc_pop_fig","2008","11.2"
"r_6","BG342","0","4","1000cp","2009","13.7"
"r_6","BG342","0","4","perc_pop_fig","2009","11.3"
"r_6","BG342","0","4","1000cp","2010","10.3"
"r_6","BG342","0","4","perc_pop_fig","2010","8.8"
"r_6","BG342","0","4","1000cp","2011","16.1"
"r_6","BG342","0","4","perc_pop_fig","2011","14"
"r_6","BG342","0","4","1000cp","2012","20.5"
"r_6","BG342","0","4","perc_pop_fig","2012","18.8"
"r_6","BG342","0","4","1000cp","2013","16"
"r_6","BG342","0","4","perc_pop_fig","2013","14.5"
"r_6","BG342","0","4","1000cp","2014","15.9"
"r_6","BG342","0","4","perc_pop_fig","2014","15.3"
"r_6","BG344","0","4","1000cp","2008","8.2"
"r_6","BG344","0","4","perc_pop_fig","2008","4.5"
"r_6","BG344","0","4","1000cp","2009","7.2"
"r_6","BG344","0","4","perc_pop_fig","2009","3.9"
"r_6","BG344","0","4","1000cp","2010","20.3"
"r_6","BG344","0","4","perc_pop_fig","2010","10.2"
"r_6","BG344","0","4","1000cp","2011","26.2"
"r_6","BG344","0","4","perc_pop_fig","2011","13.4"
"r_6","BG344","0","4","1000cp","2012","31.5"
"r_6","BG344","0","4","perc_pop_fig","2012","17.1"
"r_6","BG344","0","4","1000cp","2013","25.4"
"r_6","BG344","0","4","perc_pop_fig","2013","14.3"
"r_6","BG344","0","4","1000cp","2014","10.6"
"r_6","BG344","0","4","perc_pop_fig","2014","5.9"
"r_6","BG343","0","4","1000cp","2008","7.1"
"r_6","BG343","0","4","perc_pop_fig","2008","9"
"r_6","BG343","0","4","1000cp","2009","8.9"
"r_6","BG343","0","4","perc_pop_fig","2009","8.7"
"r_6","BG343","0","4","1000cp","2010","7"
"r_6","BG343","0","4","perc_pop_fig","2010","8.9"
"r_6","BG343","0","4","1000cp","2011","5.9"
"r_6","BG343","0","4","perc_pop_fig","2011","7.4"
"r_6","BG343","0","4","1000cp","2012","7.5"
"r_6","BG343","0","4","perc_pop_fig","2012","10.5"
"r_6","BG343","0","4","1000cp","2013","10.6"
"r_6","BG343","0","4","perc_pop_fig","2013","14.8"
"r_6","BG343","0","4","1000cp","2014","5.3"
"r_6","BG343","0","4","perc_pop_fig","2014","7.5"
"r_6","BG41","0","1","1000cp","2008","19.3"
"r_6","BG41","0","1","perc_pop_fig","2008","5.8"
"r_6","BG41","0","1","1000cp","2009","13.4"
"r_6","BG41","0","1","perc_pop_fig","2009","3.9"
"r_6","BG41","0","1","1000cp","2010","17.7"
"r_6","BG41","0","1","perc_pop_fig","2010","5.1"
"r_6","BG41","0","1","1000cp","2011","40.2"
"r_6","BG41","0","1","perc_pop_fig","2011","6.6"
"r_6","BG41","0","1","1000cp","2012","37.3"
"r_6","BG41","0","1","perc_pop_fig","2012","11.3"
"r_6","BG41","0","1","1000cp","2013","27.5"
"r_6","BG41","0","1","perc_pop_fig","2013","9.6"
"r_6","BG41","0","1","1000cp","2014","33.1"
"r_6","BG41","0","1","perc_pop_fig","2014","11.3"
"r_6","BG41","0","4","1000cp","2008","64"
"r_6","BG41","0","4","perc_pop_fig","2008","5"
"r_6","BG41","0","4","1000cp","2009","48.5"
"r_6","BG41","0","4","perc_pop_fig","2009","3.8"
"r_6","BG41","0","4","1000cp","2010","48"
"r_6","BG41","0","4","perc_pop_fig","2010","3.8"
"r_6","BG41","0","4","1000cp","2011","75.3"
"r_6","BG41","0","4","perc_pop_fig","2011","6.1"
"r_6","BG41","0","4","1000cp","2012","94.2"
"r_6","BG41","0","4","perc_pop_fig","2012","7.5"
"r_6","BG41","0","4","1000cp","2013","74.4"
"r_6","BG41","0","4","perc_pop_fig","2013","5.9"
"r_6","BG41","0","4","1000cp","2014","94.2"
"r_6","BG41","0","4","perc_pop_fig","2014","7.5"
"r_6","BG41","0","5","1000cp","2008","83.3"
"r_6","BG41","0","5","perc_pop_fig","2008","5.1"
"r_6","BG41","0","5","1000cp","2009","61.9"
"r_6","BG41","0","5","perc_pop_fig","2009","3.9"
"r_6","BG41","0","5","1000cp","2010","65.7"
"r_6","BG41","0","5","perc_pop_fig","2010","4.1"
"r_6","BG41","0","5","1000cp","2011","35.1"
"r_6","BG41","0","5","perc_pop_fig","2011","5.6"
"r_6","BG41","0","5","1000cp","2012","131.6"
"r_6","BG41","0","5","perc_pop_fig","2012","8.3"
"r_6","BG41","0","5","1000cp","2013","101.9"
"r_6","BG41","0","5","perc_pop_fig","2013","6.6"
"r_6","BG41","0","5","1000cp","2014","127.3"
"r_6","BG41","0","5","perc_pop_fig","2014","8.2"
"r_6","BG413","0","4","1000cp","2008","3.4"
"r_6","BG413","0","4","perc_pop_fig","2008","1.2"
"r_6","BG413","0","4","1000cp","2009","11.1"
"r_6","BG413","0","4","perc_pop_fig","2009","4"
"r_6","BG413","0","4","1000cp","2010","4.5"
"r_6","BG413","0","4","perc_pop_fig","2010","2.2"
"r_6","BG413","0","4","1000cp","2011","6.4"
"r_6","BG413","0","4","perc_pop_fig","2011","3.1"
"r_6","BG413","0","4","1000cp","2012","5.6"
"r_6","BG413","0","4","perc_pop_fig","2012","2.8"
"r_6","BG413","0","4","1000cp","2013","8.4"
"r_6","BG413","0","4","perc_pop_fig","2013","4.3"
"r_6","BG413","0","4","1000cp","2014","14.7"
"r_6","BG413","0","4","perc_pop_fig","2014","7.7"
"r_6","BG415","0","4","1000cp","2008","13.4"
"r_6","BG415","0","4","perc_pop_fig","2008","13.5"
"r_6","BG415","0","4","1000cp","2009","3.6"
"r_6","BG415","0","4","perc_pop_fig","2009","4.1"
"r_6","BG415","0","4","1000cp","2010","5.3"
"r_6","BG415","0","4","perc_pop_fig","2010","6.9"
"r_6","BG415","0","4","1000cp","2011","12.5"
"r_6","BG415","0","4","perc_pop_fig","2011","17"
"r_6","BG415","0","4","1000cp","2012","10.8"
"r_6","BG415","0","4","perc_pop_fig","2012","16.2"
"r_6","BG415","0","4","1000cp","2013","3.1"
"r_6","BG415","0","4","perc_pop_fig","2013","4.8"
"r_6","BG415","0","4","1000cp","2014","4.8"
"r_6","BG415","0","4","perc_pop_fig","2014","7.4"
"r_6","BG414","0","4","1000cp","2008","6.5"
"r_6","BG414","0","4","perc_pop_fig","2008","9.6"
"r_6","BG414","0","4","1000cp","2009","6.9"
"r_6","BG414","0","4","perc_pop_fig","2009","9.8"
"r_6","BG414","0","4","1000cp","2010","7.8"
"r_6","BG414","0","4","perc_pop_fig","2010","9.6"
"r_6","BG414","0","4","1000cp","2011","10.6"
"r_6","BG414","0","4","perc_pop_fig","2011","12.9"
"r_6","BG414","0","4","1000cp","2012","9.1"
"r_6","BG414","0","4","perc_pop_fig","2012","11.1"
"r_6","BG414","0","4","1000cp","2013","5.5"
"r_6","BG414","0","4","perc_pop_fig","2013","6.8"
"r_6","BG414","0","4","1000cp","2014","8.9"
"r_6","BG414","0","4","perc_pop_fig","2014","11.4"
"r_6","BG412","0","4","1000cp","2008","9.5"
"r_6","BG412","0","4","perc_pop_fig","2008","5.1"
"r_6","BG412","0","4","1000cp","2009","6.5"
"r_6","BG412","0","4","perc_pop_fig","2009","4.2"
"r_6","BG412","0","4","1000cp","2010","9.5"
"r_6","BG412","0","4","perc_pop_fig","2010","6.8"
"r_6","BG412","0","4","1000cp","2011","14"
"r_6","BG412","0","4","perc_pop_fig","2011","10.3"
"r_6","BG412","0","4","1000cp","2012","16.4"
"r_6","BG412","0","4","perc_pop_fig","2012","11.8"
"r_6","BG412","0","4","1000cp","2013","19"
"r_6","BG412","0","4","perc_pop_fig","2013","14.1"
"r_6","BG412","0","4","1000cp","2014","16.8"
"r_6","BG412","0","4","perc_pop_fig","2014","12.5"
"r_6","BG411","0","4","1000cp","2008","31.1"
"r_6","BG411","0","4","perc_pop_fig","2008","4.8"
"r_6","BG411","0","4","1000cp","2009","20.4"
"r_6","BG411","0","4","perc_pop_fig","2009","3"
"r_6","BG411","0","4","1000cp","2010","20.9"
"r_6","BG411","0","4","perc_pop_fig","2010","2.7"
"r_6","BG411","0","4","1000cp","2011","31.9"
"r_6","BG411","0","4","perc_pop_fig","2011","4.3"
"r_6","BG411","0","4","1000cp","2012","52.4"
"r_6","BG411","0","4","perc_pop_fig","2012","6.8"
"r_6","BG411","0","4","1000cp","2013","37.4"
"r_6","BG411","0","4","perc_pop_fig","2013","4.8"
"r_6","BG411","0","4","1000cp","2014","49"
"r_6","BG411","0","4","perc_pop_fig","2014","6.2"
"r_6","BG42","0","1","1000cp","2008","17.8"
"r_6","BG42","0","1","perc_pop_fig","2008","7.4"
"r_6","BG42","0","1","1000cp","2009","16.2"
"r_6","BG42","0","1","perc_pop_fig","2009","6.4"
"r_6","BG42","0","1","1000cp","2010","20.9"
"r_6","BG42","0","1","perc_pop_fig","2010","8.6"
"r_6","BG42","0","1","1000cp","2011","55"
"r_6","BG42","0","1","perc_pop_fig","2011","11.5"
"r_6","BG42","0","1","1000cp","2012","43"
"r_6","BG42","0","1","perc_pop_fig","2012","16.9"
"r_6","BG42","0","1","1000cp","2013","61.3"
"r_6","BG42","0","1","perc_pop_fig","2013","24.4"
"r_6","BG42","0","1","1000cp","2014","45.3"
"r_6","BG42","0","1","perc_pop_fig","2014","17.9"
"r_6","BG42","0","4","1000cp","2008","74.5"
"r_6","BG42","0","4","perc_pop_fig","2008","7.7"
"r_6","BG42","0","4","1000cp","2009","63.6"
"r_6","BG42","0","4","perc_pop_fig","2009","6.8"
"r_6","BG42","0","4","1000cp","2010","65.4"
"r_6","BG42","0","4","perc_pop_fig","2010","7.1"
"r_6","BG42","0","4","1000cp","2011","109.4"
"r_6","BG42","0","4","perc_pop_fig","2011","11.9"
"r_6","BG42","0","4","1000cp","2012","105.8"
"r_6","BG42","0","4","perc_pop_fig","2012","12.2"
"r_6","BG42","0","4","1000cp","2013","136.9"
"r_6","BG42","0","4","perc_pop_fig","2013","15.9"
"r_6","BG42","0","4","1000cp","2014","124.7"
"r_6","BG42","0","4","perc_pop_fig","2014","14.8"
"r_6","BG42","0","5","1000cp","2008","92.3"
"r_6","BG42","0","5","perc_pop_fig","2008","7.7"
"r_6","BG42","0","5","1000cp","2009","79.8"
"r_6","BG42","0","5","perc_pop_fig","2009","6.7"
"r_6","BG42","0","5","1000cp","2010","86.2"
"r_6","BG42","0","5","perc_pop_fig","2010","7.4"
"r_6","BG42","0","5","1000cp","2011","54.4"
"r_6","BG42","0","5","perc_pop_fig","2011","12.3"
"r_6","BG42","0","5","1000cp","2012","148.8"
"r_6","BG42","0","5","perc_pop_fig","2012","13.2"
"r_6","BG42","0","5","1000cp","2013","198.1"
"r_6","BG42","0","5","perc_pop_fig","2013","17.8"
"r_6","BG42","0","5","1000cp","2014","170"
"r_6","BG42","0","5","perc_pop_fig","2014","15.5"
"r_6","BG425","0","4","1000cp","2008","6.4"
"r_6","BG425","0","4","perc_pop_fig","2008","7.7"
"r_6","BG425","0","4","1000cp","2009","2.6"
"r_6","BG425","0","4","perc_pop_fig","2009","3.2"
"r_6","BG425","0","4","1000cp","2010","3.7"
"r_6","BG425","0","4","perc_pop_fig","2010","4"
"r_6","BG425","0","4","1000cp","2011","3.6"
"r_6","BG425","0","4","perc_pop_fig","2011","3.8"
"r_6","BG425","0","4","1000cp","2012","4.2"
"r_6","BG425","0","4","perc_pop_fig","2012","4.4"
"r_6","BG425","0","4","1000cp","2013","9.4"
"r_6","BG425","0","4","perc_pop_fig","2013","10.8"
"r_6","BG425","0","4","1000cp","2014","11"
"r_6","BG425","0","4","perc_pop_fig","2014","12.7"
"r_6","BG423","0","4","1000cp","2008","24.1"
