RevisionColumn,periods,Units,GenderID,NUTS,ValueColumn
"r_2","2009Q3","perc","0","BG41","4.4"
"r_2","2009Q3","perc","1","BG41","4.6"
"r_2","2009Q3","perc","2","BG41","4.1"
"r_2","2009Q3","perc","0","BG42","7.4"
"r_2","2009Q3","perc","1","BG42","7.5"
"r_2","2009Q3","perc","2","BG42","7.4"
"r_2","2009Q4","perc","0","BG","7.9"
"r_2","2009Q4","perc","1","BG","8.4"
"r_2","2009Q4","perc","2","BG","7.4"
"r_2","2009Q4","perc","0","BG31","8.4"
"r_2","2009Q4","perc","1","BG31","9.4"
"r_2","2009Q4","perc","2","BG31","7.3"
"r_2","2009Q4","perc","0","BG32","8.7"
"r_2","2009Q4","perc","1","BG32","9.6"
"r_2","2009Q4","perc","2","BG32","7.6"
"r_2","2009Q4","perc","0","BG33","11.8"
"r_2","2009Q4","perc","1","BG33","12"
"r_2","2009Q4","perc","2","BG33","11.6"
"r_2","2009Q4","perc","0","BG34","7.4"
"r_2","2009Q4","perc","1","BG34","6.9"
"r_2","2009Q4","perc","2","BG34","8"
"r_2","2009Q4","perc","0","BG41","5.2"
"r_2","2009Q4","perc","1","BG41","6"
"r_2","2009Q4","perc","2","BG41","4.3"
"r_2","2009Q4","perc","0","BG42","9.4"
"r_2","2009Q4","perc","1","BG42","9.4"
"r_2","2009Q4","perc","2","BG42","9.4"
"r_2","2010Q1","perc","0","BG","10.2"
"r_2","2010Q1","perc","1","BG","10.8"
"r_2","2010Q1","perc","2","BG","9.5"
"r_2","2010Q1","perc","0","BG31","9.4"
"r_2","2010Q1","perc","1","BG31","9.8"
"r_2","2010Q1","perc","2","BG31","9.1"
"r_2","2010Q1","perc","0","BG32","11.8"
"r_2","2010Q1","perc","1","BG32","12.5"
"r_2","2010Q1","perc","2","BG32","10.9"
"r_2","2010Q1","perc","0","BG33","14.5"
"r_2","2010Q1","perc","1","BG33","15"
"r_2","2010Q1","perc","2","BG33","13.8"
"r_2","2010Q1","perc","0","BG34","12.3"
"r_2","2010Q1","perc","1","BG34","11.9"
"r_2","2010Q1","perc","2","BG34","12.9"
"r_2","2010Q1","perc","0","BG41","6.5"
"r_2","2010Q1","perc","1","BG41","7"
"r_2","2010Q1","perc","2","BG41","5.9"
"r_2","2010Q1","perc","0","BG42","11.6"
"r_2","2010Q1","perc","1","BG42","12.8"
"r_2","2010Q1","perc","2","BG42","10.2"
"r_2","2010Q2","perc","0","BG","10"
"r_2","2010Q2","perc","1","BG","10.5"
"r_2","2010Q2","perc","2","BG","9.5"
"r_2","2010Q2","perc","0","BG31","10.9"
"r_2","2010Q2","perc","1","BG31","11.9"
"r_2","2010Q2","perc","2","BG31","9.7"
"r_2","2010Q2","perc","0","BG32","11.1"
"r_2","2010Q2","perc","1","BG32","12.8"
"r_2","2010Q2","perc","2","BG32","8.9"
"r_2","2010Q2","perc","0","BG33","15.2"
"r_2","2010Q2","perc","1","BG33","15.8"
"r_2","2010Q2","perc","2","BG33","14.5"
"r_2","2010Q2","perc","0","BG34","11"
"r_2","2010Q2","perc","1","BG34","10.5"
"r_2","2010Q2","perc","2","BG34","11.6"
"r_2","2010Q2","perc","0","BG41","6.4"
"r_2","2010Q2","perc","1","BG41","6.1"
"r_2","2010Q2","perc","2","BG41","6.8"
"r_2","2010Q2","perc","0","BG42","10.6"
"r_2","2010Q2","perc","1","BG42","11.7"
"r_2","2010Q2","perc","2","BG42","9.3"
"r_2","2010Q3","perc","0","BG","9.6"
"r_2","2010Q3","perc","1","BG","10.1"
"r_2","2010Q3","perc","2","BG","9"
"r_2","2010Q3","perc","0","BG31","11.6"
"r_2","2010Q3","perc","1","BG31","13.1"
"r_2","2010Q3","perc","2","BG31","9.8"
"r_2","2010Q3","perc","0","BG32","11.4"
"r_2","2010Q3","perc","1","BG32","12.9"
"r_2","2010Q3","perc","2","BG32","9.6"
"r_2","2010Q3","perc","0","BG33","13.3"
"r_2","2010Q3","perc","1","BG33","13.3"
"r_2","2010Q3","perc","2","BG33","13.4"
"r_2","2010Q3","perc","0","BG34","8.3"
"r_2","2010Q3","perc","1","BG34","8.4"
"r_2","2010Q3","perc","2","BG34","8.1"
"r_2","2010Q3","perc","0","BG41","6.8"
"r_2","2010Q3","perc","1","BG41","7"
"r_2","2010Q3","perc","2","BG41","6.6"
"r_2","2010Q3","perc","0","BG42","10.3"
"r_2","2010Q3","perc","1","BG42","10.7"
"r_2","2010Q3","perc","2","BG42","9.9"
"r_2","2010Q4","perc","0","BG","11.3"
"r_2","2010Q4","perc","1","BG","12.1"
"r_2","2010Q4","perc","2","BG","10.5"
"r_2","2010Q4","perc","0","BG31","12.8"
"r_2","2010Q4","perc","1","BG31","14.6"
"r_2","2010Q4","perc","2","BG31","10.8"
"r_2","2010Q4","perc","0","BG32","12.1"
"r_2","2010Q4","perc","1","BG32","12.8"
"r_2","2010Q4","perc","2","BG32","11.2"
"r_2","2010Q4","perc","0","BG33","15.3"
"r_2","2010Q4","perc","1","BG33","15.7"
"r_2","2010Q4","perc","2","BG33","14.7"
"r_2","2010Q4","perc","0","BG34","10.4"
"r_2","2010Q4","perc","1","BG34","11.5"
"r_2","2010Q4","perc","2","BG34","9.1"
"r_2","2010Q4","perc","0","BG41","8"
"r_2","2010Q4","perc","1","BG41","8.7"
"r_2","2010Q4","perc","2","BG41","7.3"
"r_2","2010Q4","perc","0","BG42","13.5"
"r_2","2010Q4","perc","1","BG42","13.7"
"r_2","2010Q4","perc","2","BG42","13.3"
"r_2","2011Q1","perc","0","BG","12.2"
"r_2","2011Q1","perc","1","BG","13.2"
"r_2","2011Q1","perc","2","BG","10.9"
"r_2","2011Q1","perc","0","BG31","13.2"
"r_2","2011Q1","perc","1","BG31","14.8"
"r_2","2011Q1","perc","2","BG31","11.3"
"r_2","2011Q1","perc","0","BG32","13.4"
"r_2","2011Q1","perc","1","BG32","14.6"
"r_2","2011Q1","perc","2","BG32","11.8"
"r_2","2011Q1","perc","0","BG33","16.3"
"r_2","2011Q1","perc","1","BG33","17.1"
"r_2","2011Q1","perc","2","BG33","15.2"
"r_2","2011Q1","perc","0","BG34","13.3"
"r_2","2011Q1","perc","1","BG34","14.2"
"r_2","2011Q1","perc","2","BG34","12.3"
"r_2","2011Q1","perc","0","BG41","7.8"
"r_2","2011Q1","perc","1","BG41","8.6"
"r_2","2011Q1","perc","2","BG41","7"
"r_2","2011Q1","perc","0","BG42","14.6"
"r_2","2011Q1","perc","1","BG42","15.6"
"r_2","2011Q1","perc","2","BG42","13.5"
"r_2","2011Q2","perc","0","BG","11.2"
"r_2","2011Q2","perc","1","BG","12.2"
"r_2","2011Q2","perc","2","BG","10.1"
"r_2","2011Q2","perc","0","BG31","13.9"
"r_2","2011Q2","perc","1","BG31","14.6"
"r_2","2011Q2","perc","2","BG31","13"
"r_2","2011Q2","perc","0","BG32","12.3"
"r_2","2011Q2","perc","1","BG32","14.2"
"r_2","2011Q2","perc","2","BG32","10"
"r_2","2011Q2","perc","0","BG33","15.3"
"r_2","2011Q2","perc","1","BG33","15.8"
"r_2","2011Q2","perc","2","BG33","14.7"
"r_2","2011Q2","perc","0","BG34","12.2"
"r_2","2011Q2","perc","1","BG34","12.5"
"r_2","2011Q2","perc","2","BG34","11.9"
"r_2","2011Q2","perc","0","BG41","7.1"
"r_2","2011Q2","perc","1","BG41","8.1"
"r_2","2011Q2","perc","2","BG41","5.9"
"r_2","2011Q2","perc","0","BG42","12.7"
"r_2","2011Q2","perc","1","BG42","13.4"
"r_2","2011Q2","perc","2","BG42","11.8"
"r_2","2011Q3","perc","0","BG","10.2"
"r_2","2011Q3","perc","1","BG","11"
"r_2","2011Q3","perc","2","BG","9.4"
"r_2","2011Q3","perc","0","BG31","11.9"
"r_2","2011Q3","perc","1","BG31","13"
"r_2","2011Q3","perc","2","BG31","10.5"
"r_2","2011Q3","perc","0","BG32","12.7"
"r_2","2011Q3","perc","1","BG32","13"
"r_2","2011Q3","perc","2","BG32","12.4"
"r_2","2011Q3","perc","0","BG33","13.7"
"r_2","2011Q3","perc","1","BG33","14.2"
"r_2","2011Q3","perc","2","BG33","13.2"
"r_2","2011Q3","perc","0","BG34","9.3"
"r_2","2011Q3","perc","1","BG34","10"
"r_2","2011Q3","perc","2","BG34","8.4"
"r_2","2011Q3","perc","0","BG41","7.3"
"r_2","2011Q3","perc","1","BG41","8.4"
"r_2","2011Q3","perc","2","BG41","6.1"
"r_2","2011Q3","perc","0","BG42","11.2"
"r_2","2011Q3","perc","1","BG42","11.5"
"r_2","2011Q3","perc","2","BG42","10.8"
"r_2","2011Q4","perc","0","BG","11.4"
"r_2","2011Q4","perc","1","BG","12.7"
"r_2","2011Q4","perc","2","BG","10"
"r_2","2011Q4","perc","0","BG31","12.1"
"r_2","2011Q4","perc","1","BG31","13.5"
"r_2","2011Q4","perc","2","BG31","10.5"
"r_2","2011Q4","perc","0","BG32","12.6"
"r_2","2011Q4","perc","1","BG32","13.2"
"r_2","2011Q4","perc","2","BG32","12"
"r_2","2011Q4","perc","0","BG33","16.2"
"r_2","2011Q4","perc","1","BG33","17.2"
"r_2","2011Q4","perc","2","BG33","15.1"
"r_2","2011Q4","perc","0","BG34","11.3"
"r_2","2011Q4","perc","1","BG34","12.1"
"r_2","2011Q4","perc","2","BG34","10.4"
"r_2","2011Q4","perc","0","BG41","7.7"
"r_2","2011Q4","perc","1","BG41","9.2"
"r_2","2011Q4","perc","2","BG41","6"
"r_2","2011Q4","perc","0","BG42","13.2"
"r_2","2011Q4","perc","1","BG42","14.7"
"r_2","2011Q4","perc","2","BG42","11.5"
"r_2","2012Q1","perc","0","BG","12.9"
"r_2","2012Q1","perc","1","BG","14.5"
"r_2","2012Q1","perc","2","BG","11"
"r_2","2012Q1","perc","0","BG31","12.5"
"r_2","2012Q1","perc","1","BG31","13.6"
"r_2","2012Q1","perc","2","BG31","11.3"
"r_2","2012Q1","perc","0","BG32","13.4"
"r_2","2012Q1","perc","1","BG32","15.3"
"r_2","2012Q1","perc","2","BG32","11.1"
"r_2","2012Q1","perc","0","BG33","20.9"
"r_2","2012Q1","perc","1","BG33","22.8"
"r_2","2012Q1","perc","2","BG33","18.7"
"r_2","2012Q1","perc","0","BG34","13.2"
"r_2","2012Q1","perc","1","BG34","13.8"
"r_2","2012Q1","perc","2","BG34","12.5"
"r_2","2012Q1","perc","0","BG41","7.7"
"r_2","2012Q1","perc","1","BG41","8.8"
"r_2","2012Q1","perc","2","BG41","6.5"
"r_2","2012Q1","perc","0","BG42","15.5"
"r_2","2012Q1","perc","1","BG42","18.4"
"r_2","2012Q1","perc","2","BG42","12.3"
"r_2","2012Q2","perc","0","BG","12.3"
"r_2","2012Q2","perc","1","BG","13.7"
"r_2","2012Q2","perc","2","BG","10.8"
"r_2","2012Q2","perc","0","BG31","12.1"
"r_2","2012Q2","perc","1","BG31","13.4"
"r_2","2012Q2","perc","2","BG31","10.7"
"r_2","2012Q2","perc","0","BG32","14.7"
"r_2","2012Q2","perc","1","BG32","16.5"
"r_2","2012Q2","perc","2","BG32","12.7"
"r_2","2012Q2","perc","0","BG33","18.8"
"r_2","2012Q2","perc","1","BG33","20.4"
"r_2","2012Q2","perc","2","BG33","16.7"
"r_2","2012Q2","perc","0","BG34","12.8"
"r_2","2012Q2","perc","1","BG34","14"
"r_2","2012Q2","perc","2","BG34","11.4"
"r_2","2012Q2","perc","0","BG41","7.7"
"r_2","2012Q2","perc","1","BG41","8.4"
"r_2","2012Q2","perc","2","BG41","6.9"
"r_2","2012Q2","perc","0","BG42","13.8"
"r_2","2012Q2","perc","1","BG42","15.7"
"r_2","2012Q2","perc","2","BG42","11.7"
"r_2","2012Q3","perc","0","BG","11.5"
"r_2","2012Q3","perc","1","BG","12.7"
"r_2","2012Q3","perc","2","BG","10.1"
"r_2","2012Q3","perc","0","BG31","12.1"
"r_2","2012Q3","perc","1","BG31","12.4"
"r_2","2012Q3","perc","2","BG31","11.7"
"r_2","2012Q3","perc","0","BG32","14.7"
"r_2","2012Q3","perc","1","BG32","16.7"
"r_2","2012Q3","perc","2","BG32","12.4"
"r_2","2012Q3","perc","0","BG33","15.2"
"r_2","2012Q3","perc","1","BG33","16"
"r_2","2012Q3","perc","2","BG33","14.3"
"r_2","2012Q3","perc","0","BG34","9.8"
"r_2","2012Q3","perc","1","BG34","10.8"
"r_2","2012Q3","perc","2","BG34","8.8"
"r_2","2012Q3","perc","0","BG41","8.6"
"r_2","2012Q3","perc","1","BG41","9.8"
"r_2","2012Q3","perc","2","BG41","7.3"
"r_2","2012Q3","perc","0","BG42","12.8"
"r_2","2012Q3","perc","1","BG42","14.3"
"r_2","2012Q3","perc","2","BG42","11"
"r_2","2012Q4","perc","0","BG","12.4"
"r_2","2012Q4","perc","1","BG","13.2"
"r_2","2012Q4","perc","2","BG","11.4"
"r_2","2012Q4","perc","0","BG31","12.4"
"r_2","2012Q4","perc","1","BG31","13.9"
"r_2","2012Q4","perc","2","BG31","10.6"
"r_2","2012Q4","perc","0","BG32","14.5"
"r_2","2012Q4","perc","1","BG32","18.2"
"r_2","2012Q4","perc","2","BG32","9.9"
"r_2","2012Q4","perc","0","BG33","18.1"
"r_2","2012Q4","perc","1","BG33","17.4"
"r_2","2012Q4","perc","2","BG33","19.1"
"r_2","2012Q4","perc","0","BG34","12.1"
"r_2","2012Q4","perc","1","BG34","12"
"r_2","2012Q4","perc","2","BG34","12.2"
"r_2","2012Q4","perc","0","BG41","8.8"
"r_2","2012Q4","perc","1","BG41","9"
"r_2","2012Q4","perc","2","BG41","8.7"
"r_2","2012Q4","perc","0","BG42","13.3"
"r_2","2012Q4","perc","1","BG42","14.7"
"r_2","2012Q4","perc","2","BG42","11.8"
"r_2","2013Q1","perc","0","BG","13.8"
"r_2","2013Q1","perc","1","BG","15.1"
"r_2","2013Q1","perc","2","BG","12.2"
"r_2","2013Q1","perc","0","BG31","12.7"
"r_2","2013Q1","perc","1","BG31","15.5"
"r_2","2013Q1","perc","2","BG31","9.3"
"r_2","2013Q1","perc","0","BG32","15.3"
"r_2","2013Q1","perc","1","BG32","18.2"
"r_2","2013Q1","perc","2","BG32","11.9"
"r_2","2013Q1","perc","0","BG33","18.7"
"r_2","2013Q1","perc","1","BG33","19.4"
"r_2","2013Q1","perc","2","BG33","17.8"
"r_2","2013Q1","perc","0","BG34","14.5"
"r_2","2013Q1","perc","1","BG34","13.4"
"r_2","2013Q1","perc","2","BG34","15.8"
"r_2","2013Q1","perc","0","BG41","10"
"r_2","2013Q1","perc","1","BG41","10.9"
"r_2","2013Q1","perc","2","BG41","9.1"
"r_2","2013Q1","perc","0","BG42","15.9"
"r_2","2013Q1","perc","1","BG42","18.5"
"r_2","2013Q1","perc","2","BG42","13"
"r_2","2013Q2","perc","0","BG","12.9"
"r_2","2013Q2","perc","1","BG","14"
"r_2","2013Q2","perc","2","BG","11.7"
"r_2","2013Q2","perc","0","BG31","13.8"
"r_2","2013Q2","perc","1","BG31","15.9"
"r_2","2013Q2","perc","2","BG31","11.5"
"r_2","2013Q2","perc","0","BG32","15.6"
"r_2","2013Q2","perc","1","BG32","15.9"
"r_2","2013Q2","perc","2","BG32","15.1"
"r_2","2013Q2","perc","0","BG33","17.1"
"r_2","2013Q2","perc","1","BG33","18.3"
"r_2","2013Q2","perc","2","BG33","15.6"
"r_2","2013Q2","perc","0","BG34","13.9"
"r_2","2013Q2","perc","1","BG34","13.9"
"r_2","2013Q2","perc","2","BG34","13.9"
"r_2","2013Q2","perc","0","BG41","9.7"
"r_2","2013Q2","perc","1","BG41","11.1"
"r_2","2013Q2","perc","2","BG41","8.1"
"r_2","2013Q2","perc","0","BG42","12.9"
"r_2","2013Q2","perc","1","BG42","13.8"
"r_2","2013Q2","perc","2","BG42","11.7"
"r_2","2013Q3","perc","0","BG","12"
"r_2","2013Q3","perc","1","BG","12.6"
"r_2","2013Q3","perc","2","BG","11.3"
"r_2","2013Q3","perc","0","BG31","13.4"
"r_2","2013Q3","perc","1","BG31","15.2"
"r_2","2013Q3","perc","2","BG31","11.3"
"r_2","2013Q3","perc","0","BG32","15.3"
"r_2","2013Q3","perc","1","BG32","15"
"r_2","2013Q3","perc","2","BG32","15.7"
"r_2","2013Q3","perc","0","BG33","15.1"
"r_2","2013Q3","perc","1","BG33","14.5"
"r_2","2013Q3","perc","2","BG33","15.9"
"r_2","2013Q3","perc","0","BG34","11"
"r_2","2013Q3","perc","1","BG34","11.4"
"r_2","2013Q3","perc","2","BG34","10.4"
"r_2","2013Q3","perc","0","BG41","9.6"
"r_2","2013Q3","perc","1","BG41","10.9"
"r_2","2013Q3","perc","2","BG41","8.3"
"r_2","2013Q3","perc","0","BG42","11.9"
"r_2","2013Q3","perc","1","BG42","12.3"
"r_2","2013Q3","perc","2","BG42","11.4"
"r_2","2013Q4","perc","0","BG","13"
"r_2","2013Q4","perc","1","BG","13.8"
"r_2","2013Q4","perc","2","BG","12.2"
"r_2","2013Q4","perc","0","BG31","16"
"r_2","2013Q4","perc","1","BG31","17.3"
"r_2","2013Q4","perc","2","BG31","14.3"
"r_2","2013Q4","perc","0","BG32","15.2"
"r_2","2013Q4","perc","1","BG32","17.1"
"r_2","2013Q4","perc","2","BG32","12.8"
"r_2","2013Q4","perc","0","BG33","16.5"
"r_2","2013Q4","perc","1","BG33","16.1"
"r_2","2013Q4","perc","2","BG33","17"
"r_2","2013Q4","perc","0","BG34","12.9"
"r_2","2013Q4","perc","1","BG34","13.2"
"r_2","2013Q4","perc","2","BG34","12.5"
"r_2","2013Q4","perc","0","BG41","9.9"
"r_2","2013Q4","perc","1","BG41","10.6"
"r_2","2013Q4","perc","2","BG41","9.1"
"r_2","2013Q4","perc","0","BG42","13.3"
"r_2","2013Q4","perc","1","BG42","14"
"r_2","2013Q4","perc","2","BG42","12.5"
"r_2","2014Q1","perc","0","BG","13"
"r_2","2014Q1","perc","1","BG","13.9"
"r_2","2014Q1","perc","2","BG","12"
"r_2","2014Q1","perc","0","BG31","14.5"
"r_2","2014Q1","perc","1","BG31","16.3"
"r_2","2014Q1","perc","2","BG31","12.3"
"r_2","2014Q1","perc","0","BG32","14.7"
"r_2","2014Q1","perc","1","BG32","16.3"
"r_2","2014Q1","perc","2","BG32","12.7"
"r_2","2014Q1","perc","0","BG33","15.5"
"r_2","2014Q1","perc","1","BG33","16.7"
"r_2","2014Q1","perc","2","BG33","14"
"r_2","2014Q1","perc","0","BG34","13.7"
"r_2","2014Q1","perc","1","BG34","12.6"
"r_2","2014Q1","perc","2","BG34","15.1"
"r_2","2014Q1","perc","0","BG41","9.8"
"r_2","2014Q1","perc","1","BG41","10.5"
"r_2","2014Q1","perc","2","BG41","9"
"r_2","2014Q1","perc","0","BG42","14.5"
"r_2","2014Q1","perc","1","BG42","15.7"
"r_2","2014Q1","perc","2","BG42","13.2"
"r_2","2014Q2","perc","0","BG","11.4"
"r_2","2014Q2","perc","1","BG","12.4"
"r_2","2014Q2","perc","2","BG","10.1"
"r_2","2014Q2","perc","0","BG31","16.4"
"r_2","2014Q2","perc","1","BG31","19.7"
"r_2","2014Q2","perc","2","BG31","12.7"
"r_2","2014Q2","perc","0","BG32","13.7"
"r_2","2014Q2","perc","1","BG32","14.9"
"r_2","2014Q2","perc","2","BG32","12.2"
"r_2","2014Q2","perc","0","BG33","11.5"
"r_2","2014Q2","perc","1","BG33","12.2"
"r_2","2014Q2","perc","2","BG33","10.7"
"r_2","2014Q2","perc","0","BG34","11.2"
"r_2","2014Q2","perc","1","BG34","11.4"
"r_2","2014Q2","perc","2","BG34","11"
"r_2","2014Q2","perc","0","BG41","9.1"
"r_2","2014Q2","perc","1","BG41","10.2"
"r_2","2014Q2","perc","2","BG41","7.8"
"r_2","2014Q2","perc","0","BG42","11.3"
"r_2","2014Q2","perc","1","BG42","12"
"r_2","2014Q2","perc","2","BG42","10.5"
"r_2","2014Q3","perc","0","BG","10.8"
"r_2","2014Q3","perc","1","BG","11.5"
"r_2","2014Q3","perc","2","BG","9.9"
"r_2","2014Q3","perc","0","BG31","13.6"
"r_2","2014Q3","perc","1","BG31","16"
"r_2","2014Q3","perc","2","BG31","11"
"r_2","2014Q3","perc","0","BG32","13.5"
"r_2","2014Q3","perc","1","BG32","14.3"
"r_2","2014Q3","perc","2","BG32","12.5"
"r_2","2014Q3","perc","0","BG33","11.2"
"r_2","2014Q3","perc","1","BG33","10.9"
"r_2","2014Q3","perc","2","BG33","11.5"
"r_2","2014Q3","perc","0","BG34","10.7"
"r_2","2014Q3","perc","1","BG34","11"
"r_2","2014Q3","perc","2","BG34","10.2"
"r_2","2014Q3","perc","0","BG41","8.8"
"r_2","2014Q3","perc","1","BG41","10.1"
"r_2","2014Q3","perc","2","BG41","7.3"
"r_2","2014Q3","perc","0","BG42","10.8"
"r_2","2014Q3","perc","1","BG42","10.8"
"r_2","2014Q3","perc","2","BG42","10.7"
"r_2","2014Q4","perc","0","BG","10.6"
"r_2","2014Q4","perc","1","BG","11.4"
"r_2","2014Q4","perc","2","BG","9.7"
"r_2","2014Q4","perc","0","BG31","12.5"
"r_2","2014Q4","perc","1","BG31","14.6"
"r_2","2014Q4","perc","2","BG31","10"
"r_2","2014Q4","perc","0","BG32","11"
"r_2","2014Q4","perc","1","BG32","12.4"
"r_2","2014Q4","perc","2","BG32","9.4"
"r_2","2014Q4","perc","0","BG33","12.5"
"r_2","2014Q4","perc","1","BG33","12.5"
"r_2","2014Q4","perc","2","BG33","12.6"
"r_2","2014Q4","perc","0","BG34","12.1"
"r_2","2014Q4","perc","1","BG34","11.8"
"r_2","2014Q4","perc","2","BG34","12.5"
"r_2","2014Q4","perc","0","BG41","8"
"r_2","2014Q4","perc","1","BG41","9.5"
"r_2","2014Q4","perc","2","BG41","6.4"
"r_2","2014Q4","perc","0","BG42","11.3"
"r_2","2014Q4","perc","1","BG42","11.3"
"r_2","2014Q4","perc","2","BG42","11.3"
"r_2","2015Q1","perc","0","BG","10.6"
"r_2","2015Q1","perc","1","BG","11.4"
"r_2","2015Q1","perc","2","BG","9.7"
"r_2","2015Q1","perc","0","BG31","12.2"
"r_2","2015Q1","perc","1","BG31","14.1"
"r_2","2015Q1","perc","2","BG31","9.8"
"r_2","2015Q1","perc","0","BG32","12"
"r_2","2015Q1","perc","1","BG32","12"
"r_2","2015Q1","perc","2","BG32","12"
"r_2","2015Q1","perc","0","BG33","12.6"
"r_2","2015Q1","perc","1","BG33","12"
"r_2","2015Q1","perc","2","BG33","13.3"
"r_2","2015Q1","perc","0","BG34","11.6"
"r_2","2015Q1","perc","1","BG34","13.3"
"r_2","2015Q1","perc","2","BG34","9.5"
"r_2","2015Q1","perc","0","BG41","7.6"
"r_2","2015Q1","perc","1","BG41","8.7"
"r_2","2015Q1","perc","2","BG41","6.4"
"r_2","2015Q1","perc","0","BG42","11.9"
"r_2","2015Q1","perc","1","BG42","11.9"
"r_2","2015Q1","perc","2","BG42","11.8"
"r_2","2015Q2","perc","0","BG","9.9"
"r_2","2015Q2","perc","1","BG","10.9"
"r_2","2015Q2","perc","2","BG","8.8"
"r_2","2015Q2","perc","0","BG31","14.1"
"r_2","2015Q2","perc","1","BG31","16.2"
"r_2","2015Q2","perc","2","BG31","11.6"
"r_2","2015Q2","perc","0","BG32","12"
"r_2","2015Q2","perc","1","BG32","12.4"
"r_2","2015Q2","perc","2","BG32","11.5"
"r_2","2015Q2","perc","0","BG33","10.8"
"r_2","2015Q2","perc","1","BG33","11.3"
"r_2","2015Q2","perc","2","BG33","10.2"
"r_2","2015Q2","perc","0","BG34","10.6"
"r_2","2015Q2","perc","1","BG34","11.2"
"r_2","2015Q2","perc","2","BG34","9.8"
"r_2","2015Q2","perc","0","BG41","7.4"
"r_2","2015Q2","perc","1","BG41","8.9"
"r_2","2015Q2","perc","2","BG41","5.8"
"r_2","2015Q2","perc","0","BG42","9.6"
"r_2","2015Q2","perc","1","BG42","9.9"
"r_2","2015Q2","perc","2","BG42","9.2"
"r_2","2015Q3","perc","0","BG","8.3"
"r_2","2015Q3","perc","1","BG","8.8"
"r_2","2015Q3","perc","2","BG","7.6"
"r_2","2015Q3","perc","0","BG31","12"
"r_2","2015Q3","perc","1","BG31","12.9"
"r_2","2015Q3","perc","2","BG31","11"
"r_2","2015Q3","perc","0","BG32","9.7"
"r_2","2015Q3","perc","1","BG32","10.9"
"r_2","2015Q3","perc","2","BG32","8.2"
"r_2","2015Q3","perc","0","BG33","8.1"
"r_2","2015Q3","perc","1","BG33","7.4"
"r_2","2015Q3","perc","2","BG33","9"
"r_2","2015Q3","perc","0","BG34","9.9"
"r_2","2015Q3","perc","1","BG34","9.3"
"r_2","2015Q3","perc","2","BG34","10.6"
"r_2","2015Q3","perc","0","BG41","6.2"
"r_2","2015Q3","perc","1","BG41","7.3"
"r_2","2015Q3","perc","2","BG41","4.9"
"r_2","2015Q3","perc","0","BG42","7.9"
"r_2","2015Q3","perc","1","BG42","8.6"
"r_2","2015Q3","perc","2","BG42","7.1"
"r_2","2015Q4","perc","0","BG","7.9"
"r_2","2015Q4","perc","1","BG","8"
"r_2","2015Q4","perc","2","BG","7.6"
"r_2","2015Q4","perc","0","BG31","10"
"r_2","2015Q4","perc","1","BG31","10.5"
"r_2","2015Q4","perc","2","BG31","9.3"
"r_2","2015Q4","perc","0","BG32","8.8"
"r_2","2015Q4","perc","1","BG32","9.6"
"r_2","2015Q4","perc","2","BG32","7.9"
"r_2","2015Q4","perc","0","BG33","9.6"
"r_2","2015Q4","perc","1","BG33","8.2"
"r_2","2015Q4","perc","2","BG33","11.3"
"r_2","2015Q4","perc","0","BG34","9.7"
"r_2","2015Q4","perc","1","BG34","8.6"
"r_2","2015Q4","perc","2","BG34","10.9"
"r_2","2015Q4","perc","0","BG41","5.5"
"r_2","2015Q4","perc","1","BG41","6.6"
"r_2","2015Q4","perc","2","BG41","4.5"
"r_2","2015Q4","perc","0","BG42","7.6"
"r_2","2015Q4","perc","1","BG42","7.8"
"r_2","2015Q4","perc","2","BG42","7.4"
"r_3","2016Q1","perc","0","BG","8.6"
"r_3","2016Q1","perc","1","BG","9.3"
"r_3","2016Q1","perc","2","BG","7.8"
"r_3","2016Q1","perc","0","BG31","11.6"
"r_3","2016Q1","perc","1","BG31","12.7"
"r_3","2016Q1","perc","2","BG31","10.2"
"r_3","2016Q1","perc","0","BG32","11.2"
"r_3","2016Q1","perc","1","BG32","12"
"r_3","2016Q1","perc","2","BG32","10.3"
"r_3","2016Q1","perc","0","BG33","11.5"
"r_3","2016Q1","perc","1","BG33","11.2"
"r_3","2016Q1","perc","2","BG33","11.9"
"r_3","2016Q1","perc","0","BG34","8.3"
"r_3","2016Q1","perc","1","BG34","7.9"
"r_3","2016Q1","perc","2","BG34","8.8"
"r_3","2016Q1","perc","0","BG41","5.9"
"r_3","2016Q1","perc","1","BG41","7.1"
"r_3","2016Q1","perc","2","BG41","4.6"
"r_3","2016Q1","perc","0","BG42","8.3"
"r_3","2016Q1","perc","1","BG42","9.4"
"r_3","2016Q1","perc","2","BG42","7.1"
"r_4","2016Q2","perc","0","BG","8"
"r_4","2016Q2","perc","1","BG","8.8"
"r_4","2016Q2","perc","2","BG","7.2"
"r_4","2016Q2","perc","0","BG31","11.2"
"r_4","2016Q2","perc","1","BG31","12"
"r_4","2016Q2","perc","2","BG31","10.3"
"r_4","2016Q2","perc","0","BG32","9.1"
"r_4","2016Q2","perc","1","BG32","10.2"
"r_4","2016Q2","perc","2","BG32","7.8"
"r_4","2016Q2","perc","0","BG33","9.9"
"r_4","2016Q2","perc","1","BG33","10"
"r_4","2016Q2","perc","2","BG33","9.8"
"r_4","2016Q2","perc","0","BG34","8.4"
"r_4","2016Q2","perc","1","BG34","8.6"
