RevisionColumn,Units,periods,Indicators,ValueColumn
"r_1","1000BGN","2008","3.1.2.4.3.0.2.1","2215"
"r_1","1000BGN","2009","3.1.2.4.3.0.2.1","2577"
"r_1","1000BGN","2010","3.1.2.4.3.0.2.1","2712"
"r_1","1000BGN","2011","3.1.2.4.3.0.2.1","86534"
"r_1","1000BGN","2012","3.1.2.4.3.0.2.1","3889"
"r_1","1000BGN","2013","3.1.2.4.3.0.2.1","4058"
"r_1","1000BGN","2014","3.1.2.4.3.0.2.1","4272"
"r_1","1000BGN","2015","3.1.2.4.3.0.2.1","4428"
"r_1","1000BGN","2016","3.1.2.4.3.0.2.1","4693"
"r_1","1000BGN","2017","3.1.2.4.3.0.2.1","4914"
"r_1","1000BGN","2018","3.1.2.4.3.0.2.1","4858"
"r_1","1000BGN","2019","3.1.2.4.3.0.2.1","5143"
"r_1","1000BGN","2020","3.1.2.4.3.0.2.1","5208"
"r_1","1000BGN","2005","3.1.2.4.3.0.2.2","1111816"
"r_1","1000BGN","2006","3.1.2.4.3.0.2.2","1516882"
"r_1","1000BGN","2007","3.1.2.4.3.0.2.2","2315642"
"r_1","1000BGN","2008","3.1.2.4.3.0.2.2","2296776"
"r_1","1000BGN","2009","3.1.2.4.3.0.2.2","3153524"
"r_1","1000BGN","2010","3.1.2.4.3.0.2.2","3984707"
"r_1","1000BGN","2011","3.1.2.4.3.0.2.2","4486209"
"r_1","1000BGN","2012","3.1.2.4.3.0.2.2","5677981"
"r_1","1000BGN","2013","3.1.2.4.3.0.2.2","6805078"
"r_1","1000BGN","2014","3.1.2.4.3.0.2.2","8160277"
"r_1","1000BGN","2015","3.1.2.4.3.0.2.2","9333554"
"r_1","1000BGN","2016","3.1.2.4.3.0.2.2","10742138"
"r_1","1000BGN","2017","3.1.2.4.3.0.2.2","12658240"
"r_1","1000BGN","2018","3.1.2.4.3.0.2.2","13358585"
"r_1","1000BGN","2019","3.1.2.4.3.0.2.2","15621729"
"r_1","1000BGN","2020","3.1.2.4.3.0.2.2","17289086"
"r_1","1000BGN","2005","3.1.2.4.3.0.2.2.1","1108117"
"r_1","1000BGN","2006","3.1.2.4.3.0.2.2.1","1513022"
"r_1","1000BGN","2007","3.1.2.4.3.0.2.2.1","2311226"
"r_1","1000BGN","2008","3.1.2.4.3.0.2.2.1","2293692"
"r_1","1000BGN","2009","3.1.2.4.3.0.2.2.1","3150725"
"r_1","1000BGN","2010","3.1.2.4.3.0.2.2.1","3981975"
"r_1","1000BGN","2011","3.1.2.4.3.0.2.2.1","4483502"
"r_1","1000BGN","2012","3.1.2.4.3.0.2.2.1","5675581"
"r_1","1000BGN","2013","3.1.2.4.3.0.2.2.1",".."
"r_1","1000BGN","2014","3.1.2.4.3.0.2.2.1","8158193"
"r_1","1000BGN","2015","3.1.2.4.3.0.2.2.1","9331483"
"r_1","1000BGN","2016","3.1.2.4.3.0.2.2.1","10739901"
"r_1","1000BGN","2017","3.1.2.4.3.0.2.2.1","12656031"
"r_1","1000BGN","2018","3.1.2.4.3.0.2.2.1","13356663"
"r_1","1000BGN","2019","3.1.2.4.3.0.2.2.1","15619474"
"r_1","1000BGN","2020","3.1.2.4.3.0.2.2.1","17286862"
"r_1","1000BGN","2005","3.1.2.4.3.0.2.2.2","3699"
"r_1","1000BGN","2006","3.1.2.4.3.0.2.2.2","3860"
"r_1","1000BGN","2007","3.1.2.4.3.0.2.2.2","4416"
"r_1","1000BGN","2008","3.1.2.4.3.0.2.2.2","3084"
"r_1","1000BGN","2009","3.1.2.4.3.0.2.2.2","2799"
"r_1","1000BGN","2010","3.1.2.4.3.0.2.2.2","2732"
"r_1","1000BGN","2011","3.1.2.4.3.0.2.2.2","2707"
"r_1","1000BGN","2012","3.1.2.4.3.0.2.2.2","2400"
"r_1","1000BGN","2013","3.1.2.4.3.0.2.2.2",".."
"r_1","1000BGN","2014","3.1.2.4.3.0.2.2.2","2084"
"r_1","1000BGN","2015","3.1.2.4.3.0.2.2.2","2071"
"r_1","1000BGN","2016","3.1.2.4.3.0.2.2.2","2237"
"r_1","1000BGN","2017","3.1.2.4.3.0.2.2.2","2209"
"r_1","1000BGN","2018","3.1.2.4.3.0.2.2.2","1922"
"r_1","1000BGN","2019","3.1.2.4.3.0.2.2.2","2255"
"r_1","1000BGN","2020","3.1.2.4.3.0.2.2.2","2224"
"r_1","1000BGN","2005","3.1.2.4.3.0.2.3","5627"
"r_1","1000BGN","2006","3.1.2.4.3.0.2.3","5215"
"r_1","1000BGN","2007","3.1.2.4.3.0.2.3","9787"
"r_1","1000BGN","2008","3.1.2.4.3.0.2.3","4303"
"r_1","1000BGN","2009","3.1.2.4.3.0.2.3","17202"
"r_1","1000BGN","2010","3.1.2.4.3.0.2.3","9060"
"r_1","1000BGN","2011","3.1.2.4.3.0.2.3","25196"
"r_1","1000BGN","2012","3.1.2.4.3.0.2.3","27350"
"r_1","1000BGN","2013","3.1.2.4.3.0.2.3","11932"
"r_1","1000BGN","2014","3.1.2.4.3.0.2.3","20542"
"r_1","1000BGN","2015","3.1.2.4.3.0.2.3","55832"
"r_1","1000BGN","2016","3.1.2.4.3.0.2.3","66919"
"r_1","1000BGN","2017","3.1.2.4.3.0.2.3","78621"
"r_1","1000BGN","2018","3.1.2.4.3.0.2.3","99605"
"r_1","1000BGN","2019","3.1.2.4.3.0.2.3","107302"
"r_1","1000BGN","2020","3.1.2.4.3.0.2.3","112371"
"r_1","1000BGN","2005","3.1.2.4.3.0.2.3.1","."
"r_1","1000BGN","2006","3.1.2.4.3.0.2.3.1","."
"r_1","1000BGN","2007","3.1.2.4.3.0.2.3.1","6075"
"r_1","1000BGN","2008","3.1.2.4.3.0.2.3.1","1299"
"r_1","1000BGN","2009","3.1.2.4.3.0.2.3.1","13414"
"r_1","1000BGN","2010","3.1.2.4.3.0.2.3.1","3956"
"r_1","1000BGN","2011","3.1.2.4.3.0.2.3.1","20082"
"r_1","1000BGN","2012","3.1.2.4.3.0.2.3.1","21758"
"r_1","1000BGN","2013","3.1.2.4.3.0.2.3.1","4570"
"r_1","1000BGN","2014","3.1.2.4.3.0.2.3.1","12710"
"r_1","1000BGN","2015","3.1.2.4.3.0.2.3.1","32594"
"r_1","1000BGN","2016","3.1.2.4.3.0.2.3.1","34884"
"r_1","1000BGN","2017","3.1.2.4.3.0.2.3.1","53176"
"r_1","1000BGN","2018","3.1.2.4.3.0.2.3.1","35644"
"r_1","1000BGN","2019","3.1.2.4.3.0.2.3.1","50552"
"r_1","1000BGN","2020","3.1.2.4.3.0.2.3.1","41750"
"r_1","1000BGN","2005","3.1.2.4.3.0.2","1117443"
"r_1","1000BGN","2006","3.1.2.4.3.0.2","1522396"
"r_1","1000BGN","2007","3.1.2.4.3.0.2","2327794"
"r_1","1000BGN","2008","3.1.2.4.3.0.2","2303294"
"r_1","1000BGN","2009","3.1.2.4.3.0.2","3173303"
"r_1","1000BGN","2010","3.1.2.4.3.0.2","3996479"
"r_1","1000BGN","2011","3.1.2.4.3.0.2","4597939"
"r_1","1000BGN","2012","3.1.2.4.3.0.2","5709220"
"r_1","1000BGN","2013","3.1.2.4.3.0.2","6821068"
"r_1","1000BGN","2014","3.1.2.4.3.0.2","8185091"
"r_1","1000BGN","2015","3.1.2.4.3.0.2","9393814"
"r_1","1000BGN","2016","3.1.2.4.3.0.2","10813750"
"r_1","1000BGN","2017","3.1.2.4.3.0.2","12741775"
"r_1","1000BGN","2018","3.1.2.4.3.0.2","13463048"
"r_1","1000BGN","2019","3.1.2.4.3.0.2","15734174"
"r_1","1000BGN","2020","3.1.2.4.3.0.2","17406665"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.1","17744997"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.1.1","3851126"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.1.1.1","1866246"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.1.1.2","1984880"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.1.1.3","0"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.1.2","13565518"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.1.2.1","4777059"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.1.2.2","8788459"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.1.2.3","0"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.1.3","52670"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.1.4","275683"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.2","1719555"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.3","153747"
"r_2","1000BGN","2021","3.1.2.4.3.0.1.3.1","152533"
"r_2","1000BGN","2021","3.1.2.4.3.0.1","19618299"
"r_2","1000BGN","2021","3.1.2.4.3.0.2.1","5385"
"r_2","1000BGN","2021","3.1.2.4.3.0.2.2","19551766"
"r_2","1000BGN","2021","3.1.2.4.3.0.2.2.1","19549546"
"r_2","1000BGN","2021","3.1.2.4.3.0.2.2.2","2220"
"r_2","1000BGN","2021","3.1.2.4.3.0.2.3","61148"
"r_2","1000BGN","2021","3.1.2.4.3.0.2.3.1",".."
"r_2","1000BGN","2021","3.1.2.4.3.0.2","19618299"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.1","17320822"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.1.1","4562660"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.1.1.1","1916557"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.1.1.2","2646103"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.1.1.3","0"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.1.2","12299596"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.1.2.1","4382521"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.1.2.2","7917075"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.1.2.3","0"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.1.3","175010"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.1.4","283556"
"r_3","1000BGN","2022","3.1.2.4.3.0.1.2","1762446"
