RevisionColumn,periods,Units,EKATTE,Residence,ValueColumn
"r_1","2013","num","MON26","2","5"
"r_1","2014","num","MON26","0","2"
"r_1","2014","num","MON26","1","-"
"r_1","2014","num","MON26","2","2"
"r_1","2000","num","MON29","0","19"
"r_1","2000","num","MON29","1","15"
"r_1","2000","num","MON29","2","4"
"r_1","2001","num","MON29","0","34"
"r_1","2001","num","MON29","1","32"
"r_1","2001","num","MON29","2","2"
"r_1","2002","num","MON29","0","19"
"r_1","2002","num","MON29","1","16"
"r_1","2002","num","MON29","2","3"
"r_1","2003","num","MON29","0","44"
"r_1","2003","num","MON29","1","37"
"r_1","2003","num","MON29","2","7"
"r_1","2004","num","MON29","0","74"
"r_1","2004","num","MON29","1","64"
"r_1","2004","num","MON29","2","10"
"r_1","2005","num","MON29","0","116"
"r_1","2005","num","MON29","1","104"
"r_1","2005","num","MON29","2","12"
"r_1","2006","num","MON29","0","131"
"r_1","2006","num","MON29","1","118"
"r_1","2006","num","MON29","2","13"
"r_1","2007","num","MON29","0","101"
"r_1","2007","num","MON29","1","92"
"r_1","2007","num","MON29","2","9"
"r_1","2008","num","MON29","0","124"
"r_1","2008","num","MON29","1","109"
"r_1","2008","num","MON29","2","15"
"r_1","2009","num","MON29","0","122"
"r_1","2009","num","MON29","1","104"
"r_1","2009","num","MON29","2","18"
"r_1","2010","num","MON29","0","84"
"r_1","2010","num","MON29","1","71"
"r_1","2010","num","MON29","2","13"
"r_1","2011","num","MON29","0","84"
"r_1","2011","num","MON29","1","78"
"r_1","2011","num","MON29","2","6"
"r_1","2012","num","MON29","0","90"
"r_1","2012","num","MON29","1","78"
"r_1","2012","num","MON29","2","12"
"r_1","2013","num","MON29","0","94"
"r_1","2013","num","MON29","1","88"
"r_1","2013","num","MON29","2","6"
"r_1","2014","num","MON29","0","86"
"r_1","2014","num","MON29","1","75"
"r_1","2014","num","MON29","2","11"
"r_1","2000","num","MON36","0","2"
"r_1","2000","num","MON36","1","1"
"r_1","2000","num","MON36","2","1"
"r_1","2001","num","MON36","0","1"
"r_1","2001","num","MON36","1","-"
"r_1","2001","num","MON36","2","1"
"r_1","2002","num","MON36","0","1"
"r_1","2002","num","MON36","1","1"
"r_1","2002","num","MON36","2","-"
"r_1","2003","num","MON36","0","-"
"r_1","2003","num","MON36","1","-"
"r_1","2003","num","MON36","2","-"
"r_1","2004","num","MON36","0","6"
"r_1","2004","num","MON36","1","3"
"r_1","2004","num","MON36","2","3"
"r_1","2005","num","MON36","0","4"
"r_1","2005","num","MON36","1","4"
"r_1","2005","num","MON36","2","-"
"r_1","2006","num","MON36","0","3"
"r_1","2006","num","MON36","1","3"
"r_1","2006","num","MON36","2","-"
"r_1","2007","num","MON36","0","3"
"r_1","2007","num","MON36","1","3"
"r_1","2007","num","MON36","2","-"
"r_1","2008","num","MON36","0","3"
"r_1","2008","num","MON36","1","2"
"r_1","2008","num","MON36","2","1"
"r_1","2009","num","MON36","0","2"
"r_1","2009","num","MON36","1","1"
"r_1","2009","num","MON36","2","1"
"r_1","2010","num","MON36","0","3"
"r_1","2010","num","MON36","1","1"
"r_1","2010","num","MON36","2","2"
"r_1","2011","num","MON36","0","2"
"r_1","2011","num","MON36","1","1"
"r_1","2011","num","MON36","2","1"
"r_1","2012","num","MON36","0","6"
"r_1","2012","num","MON36","1","3"
"r_1","2012","num","MON36","2","3"
"r_1","2013","num","MON36","0","6"
"r_1","2013","num","MON36","1","3"
"r_1","2013","num","MON36","2","3"
"r_1","2014","num","MON36","0","3"
"r_1","2014","num","MON36","1","3"
"r_1","2014","num","MON36","2","-"
"r_1","2000","num","MON38","0","2"
"r_1","2000","num","MON38","1","-"
"r_1","2000","num","MON38","2","2"
"r_1","2001","num","MON38","0","2"
"r_1","2001","num","MON38","1","-"
"r_1","2001","num","MON38","2","2"
"r_1","2002","num","MON38","0","2"
"r_1","2002","num","MON38","1","-"
"r_1","2002","num","MON38","2","2"
"r_1","2003","num","MON38","0","8"
"r_1","2003","num","MON38","1","-"
"r_1","2003","num","MON38","2","8"
"r_1","2004","num","MON38","0","8"
"r_1","2004","num","MON38","1","-"
"r_1","2004","num","MON38","2","8"
"r_1","2005","num","MON38","0","8"
"r_1","2005","num","MON38","1","-"
"r_1","2005","num","MON38","2","8"
"r_1","2006","num","MON38","0","3"
"r_1","2006","num","MON38","1","-"
"r_1","2006","num","MON38","2","3"
"r_1","2007","num","MON38","0","3"
"r_1","2007","num","MON38","1","-"
"r_1","2007","num","MON38","2","3"
"r_1","2008","num","MON38","0","2"
"r_1","2008","num","MON38","1","-"
"r_1","2008","num","MON38","2","2"
"r_1","2009","num","MON38","0","1"
"r_1","2009","num","MON38","1","-"
"r_1","2009","num","MON38","2","1"
"r_1","2010","num","MON38","0","4"
"r_1","2010","num","MON38","1","-"
"r_1","2010","num","MON38","2","4"
"r_1","2011","num","MON38","0","1"
"r_1","2011","num","MON38","1","-"
"r_1","2011","num","MON38","2","1"
"r_1","2012","num","MON38","0","-"
"r_1","2012","num","MON38","1","-"
"r_1","2012","num","MON38","2","-"
"r_1","2013","num","MON38","0","3"
"r_1","2013","num","MON38","1","-"
"r_1","2013","num","MON38","2","3"
"r_1","2014","num","MON38","0","1"
"r_1","2014","num","MON38","1","-"
"r_1","2014","num","MON38","2","1"
"r_1","2000","num","PVN","0","419"
"r_1","2000","num","PVN","1","339"
"r_1","2000","num","PVN","2","80"
"r_1","2001","num","PVN","0","543"
"r_1","2001","num","PVN","1","454"
"r_1","2001","num","PVN","2","89"
"r_1","2002","num","PVN","0","466"
"r_1","2002","num","PVN","1","375"
"r_1","2002","num","PVN","2","91"
"r_1","2003","num","PVN","0","457"
"r_1","2003","num","PVN","1","345"
"r_1","2003","num","PVN","2","112"
"r_1","2004","num","PVN","0","641"
"r_1","2004","num","PVN","1","511"
"r_1","2004","num","PVN","2","130"
"r_1","2005","num","PVN","0","690"
"r_1","2005","num","PVN","1","526"
"r_1","2005","num","PVN","2","164"
"r_1","2006","num","PVN","0","616"
"r_1","2006","num","PVN","1","475"
"r_1","2006","num","PVN","2","141"
"r_1","2007","num","PVN","0","520"
"r_1","2007","num","PVN","1","393"
"r_1","2007","num","PVN","2","127"
"r_1","2008","num","PVN","0","582"
"r_1","2008","num","PVN","1","452"
"r_1","2008","num","PVN","2","130"
"r_1","2009","num","PVN","0","454"
"r_1","2009","num","PVN","1","355"
"r_1","2009","num","PVN","2","99"
"r_1","2010","num","PVN","0","409"
"r_1","2010","num","PVN","1","312"
"r_1","2010","num","PVN","2","97"
"r_1","2011","num","PVN","0","421"
"r_1","2011","num","PVN","1","333"
"r_1","2011","num","PVN","2","88"
"r_1","2012","num","PVN","0","450"
"r_1","2012","num","PVN","1","351"
"r_1","2012","num","PVN","2","99"
"r_1","2013","num","PVN","0","423"
"r_1","2013","num","PVN","1","330"
"r_1","2013","num","PVN","2","93"
"r_1","2014","num","PVN","0","380"
"r_1","2014","num","PVN","1","304"
"r_1","2014","num","PVN","2","76"
"r_1","2000","num","PVN03","0","18"
"r_1","2000","num","PVN03","1","18"
"r_1","2000","num","PVN03","2","-"
"r_1","2001","num","PVN03","0","22"
"r_1","2001","num","PVN03","1","20"
"r_1","2001","num","PVN03","2","2"
"r_1","2002","num","PVN03","0","29"
"r_1","2002","num","PVN03","1","26"
"r_1","2002","num","PVN03","2","3"
"r_1","2003","num","PVN03","0","12"
"r_1","2003","num","PVN03","1","12"
"r_1","2003","num","PVN03","2","-"
"r_1","2004","num","PVN03","0","17"
"r_1","2004","num","PVN03","1","17"
"r_1","2004","num","PVN03","2","-"
"r_1","2005","num","PVN03","0","28"
"r_1","2005","num","PVN03","1","25"
"r_1","2005","num","PVN03","2","3"
"r_1","2006","num","PVN03","0","21"
"r_1","2006","num","PVN03","1","20"
"r_1","2006","num","PVN03","2","1"
"r_1","2007","num","PVN03","0","16"
"r_1","2007","num","PVN03","1","11"
"r_1","2007","num","PVN03","2","5"
"r_1","2008","num","PVN03","0","25"
"r_1","2008","num","PVN03","1","18"
"r_1","2008","num","PVN03","2","7"
"r_1","2009","num","PVN03","0","23"
"r_1","2009","num","PVN03","1","22"
"r_1","2009","num","PVN03","2","1"
"r_1","2010","num","PVN03","0","15"
"r_1","2010","num","PVN03","1","14"
"r_1","2010","num","PVN03","2","1"
"r_1","2011","num","PVN03","0","24"
"r_1","2011","num","PVN03","1","22"
"r_1","2011","num","PVN03","2","2"
"r_1","2012","num","PVN03","0","25"
"r_1","2012","num","PVN03","1","21"
"r_1","2012","num","PVN03","2","4"
"r_1","2013","num","PVN03","0","19"
"r_1","2013","num","PVN03","1","15"
"r_1","2013","num","PVN03","2","4"
"r_1","2014","num","PVN03","0","19"
"r_1","2014","num","PVN03","1","18"
"r_1","2014","num","PVN03","2","1"
"r_1","2000","num","PVN08","0","12"
"r_1","2000","num","PVN08","1","4"
"r_1","2000","num","PVN08","2","8"
"r_1","2001","num","PVN08","0","21"
"r_1","2001","num","PVN08","1","6"
"r_1","2001","num","PVN08","2","15"
"r_1","2002","num","PVN08","0","14"
"r_1","2002","num","PVN08","1","3"
"r_1","2002","num","PVN08","2","11"
"r_1","2003","num","PVN08","0","10"
"r_1","2003","num","PVN08","1","2"
"r_1","2003","num","PVN08","2","8"
"r_1","2004","num","PVN08","0","27"
"r_1","2004","num","PVN08","1","9"
"r_1","2004","num","PVN08","2","18"
"r_1","2005","num","PVN08","0","19"
"r_1","2005","num","PVN08","1","8"
"r_1","2005","num","PVN08","2","11"
"r_1","2006","num","PVN08","0","22"
"r_1","2006","num","PVN08","1","5"
"r_1","2006","num","PVN08","2","17"
"r_1","2007","num","PVN08","0","15"
"r_1","2007","num","PVN08","1","6"
"r_1","2007","num","PVN08","2","9"
"r_1","2008","num","PVN08","0","21"
"r_1","2008","num","PVN08","1","3"
"r_1","2008","num","PVN08","2","18"
"r_1","2009","num","PVN08","0","16"
"r_1","2009","num","PVN08","1","6"
"r_1","2009","num","PVN08","2","10"
"r_1","2010","num","PVN08","0","14"
"r_1","2010","num","PVN08","1","4"
"r_1","2010","num","PVN08","2","10"
"r_1","2011","num","PVN08","0","13"
"r_1","2011","num","PVN08","1","3"
"r_1","2011","num","PVN08","2","10"
"r_1","2012","num","PVN08","0","15"
"r_1","2012","num","PVN08","1","4"
"r_1","2012","num","PVN08","2","11"
"r_1","2013","num","PVN08","0","17"
"r_1","2013","num","PVN08","1","5"
"r_1","2013","num","PVN08","2","12"
"r_1","2014","num","PVN08","0","12"
"r_1","2014","num","PVN08","1","6"
"r_1","2014","num","PVN08","2","6"
"r_1","2000","num","PVN10","0","27"
"r_1","2000","num","PVN10","1","7"
"r_1","2000","num","PVN10","2","20"
"r_1","2001","num","PVN10","0","13"
"r_1","2001","num","PVN10","1","4"
"r_1","2001","num","PVN10","2","9"
"r_1","2002","num","PVN10","0","13"
"r_1","2002","num","PVN10","1","4"
"r_1","2002","num","PVN10","2","9"
"r_1","2003","num","PVN10","0","25"
"r_1","2003","num","PVN10","1","10"
"r_1","2003","num","PVN10","2","15"
"r_1","2004","num","PVN10","0","33"
"r_1","2004","num","PVN10","1","17"
"r_1","2004","num","PVN10","2","16"
"r_1","2005","num","PVN10","0","51"
"r_1","2005","num","PVN10","1","22"
"r_1","2005","num","PVN10","2","29"
"r_1","2006","num","PVN10","0","34"
"r_1","2006","num","PVN10","1","19"
"r_1","2006","num","PVN10","2","15"
"r_1","2007","num","PVN10","0","32"
"r_1","2007","num","PVN10","1","11"
"r_1","2007","num","PVN10","2","21"
"r_1","2008","num","PVN10","0","35"
"r_1","2008","num","PVN10","1","18"
"r_1","2008","num","PVN10","2","17"
"r_1","2009","num","PVN10","0","23"
"r_1","2009","num","PVN10","1","10"
"r_1","2009","num","PVN10","2","13"
"r_1","2010","num","PVN10","0","19"
"r_1","2010","num","PVN10","1","4"
"r_1","2010","num","PVN10","2","15"
"r_1","2011","num","PVN10","0","18"
"r_1","2011","num","PVN10","1","10"
"r_1","2011","num","PVN10","2","8"
"r_1","2012","num","PVN10","0","24"
"r_1","2012","num","PVN10","1","13"
"r_1","2012","num","PVN10","2","11"
"r_1","2013","num","PVN10","0","27"
"r_1","2013","num","PVN10","1","14"
"r_1","2013","num","PVN10","2","13"
"r_1","2014","num","PVN10","0","16"
"r_1","2014","num","PVN10","1","4"
"r_1","2014","num","PVN10","2","12"
"r_1","2000","num","PVN11","0","13"
"r_1","2000","num","PVN11","1","8"
"r_1","2000","num","PVN11","2","5"
"r_1","2001","num","PVN11","0","16"
"r_1","2001","num","PVN11","1","10"
"r_1","2001","num","PVN11","2","6"
"r_1","2002","num","PVN11","0","13"
"r_1","2002","num","PVN11","1","5"
"r_1","2002","num","PVN11","2","8"
"r_1","2003","num","PVN11","0","16"
"r_1","2003","num","PVN11","1","2"
"r_1","2003","num","PVN11","2","14"
"r_1","2004","num","PVN11","0","26"
"r_1","2004","num","PVN11","1","12"
"r_1","2004","num","PVN11","2","14"
"r_1","2005","num","PVN11","0","26"
"r_1","2005","num","PVN11","1","8"
"r_1","2005","num","PVN11","2","18"
"r_1","2006","num","PVN11","0","25"
"r_1","2006","num","PVN11","1","5"
"r_1","2006","num","PVN11","2","20"
"r_1","2007","num","PVN11","0","21"
"r_1","2007","num","PVN11","1","7"
"r_1","2007","num","PVN11","2","14"
"r_1","2008","num","PVN11","0","20"
"r_1","2008","num","PVN11","1","9"
"r_1","2008","num","PVN11","2","11"
"r_1","2009","num","PVN11","0","14"
"r_1","2009","num","PVN11","1","6"
"r_1","2009","num","PVN11","2","8"
"r_1","2010","num","PVN11","0","18"
"r_1","2010","num","PVN11","1","9"
"r_1","2010","num","PVN11","2","9"
"r_1","2011","num","PVN11","0","19"
"r_1","2011","num","PVN11","1","8"
"r_1","2011","num","PVN11","2","11"
"r_1","2012","num","PVN11","0","12"
"r_1","2012","num","PVN11","1","5"
"r_1","2012","num","PVN11","2","7"
"r_1","2013","num","PVN11","0","13"
"r_1","2013","num","PVN11","1","6"
"r_1","2013","num","PVN11","2","7"
"r_1","2014","num","PVN11","0","9"
"r_1","2014","num","PVN11","1","5"
"r_1","2014","num","PVN11","2","4"
"r_1","2000","num","PVN23","0","6"
"r_1","2000","num","PVN23","1","2"
"r_1","2000","num","PVN23","2","4"
"r_1","2001","num","PVN23","0","5"
"r_1","2001","num","PVN23","1","3"
"r_1","2001","num","PVN23","2","2"
"r_1","2002","num","PVN23","0","5"
"r_1","2002","num","PVN23","1","4"
"r_1","2002","num","PVN23","2","1"
"r_1","2003","num","PVN23","0","9"
"r_1","2003","num","PVN23","1","4"
"r_1","2003","num","PVN23","2","5"
"r_1","2004","num","PVN23","0","14"
"r_1","2004","num","PVN23","1","9"
"r_1","2004","num","PVN23","2","5"
"r_1","2005","num","PVN23","0","9"
"r_1","2005","num","PVN23","1","5"
"r_1","2005","num","PVN23","2","4"
"r_1","2006","num","PVN23","0","14"
"r_1","2006","num","PVN23","1","7"
"r_1","2006","num","PVN23","2","7"
"r_1","2007","num","PVN23","0","9"
"r_1","2007","num","PVN23","1","7"
"r_1","2007","num","PVN23","2","2"
"r_1","2008","num","PVN23","0","13"
"r_1","2008","num","PVN23","1","11"
"r_1","2008","num","PVN23","2","2"
"r_1","2009","num","PVN23","0","13"
"r_1","2009","num","PVN23","1","10"
"r_1","2009","num","PVN23","2","3"
"r_1","2010","num","PVN23","0","8"
"r_1","2010","num","PVN23","1","5"
"r_1","2010","num","PVN23","2","3"
"r_1","2011","num","PVN23","0","6"
"r_1","2011","num","PVN23","1","2"
"r_1","2011","num","PVN23","2","4"
"r_1","2012","num","PVN23","0","7"
"r_1","2012","num","PVN23","1","7"
"r_1","2012","num","PVN23","2","-"
"r_1","2013","num","PVN23","0","6"
"r_1","2013","num","PVN23","1","3"
"r_1","2013","num","PVN23","2","3"
"r_1","2014","num","PVN23","0","9"
"r_1","2014","num","PVN23","1","3"
"r_1","2014","num","PVN23","2","6"
"r_1","2000","num","PVN39","0","x"
"r_1","2000","num","PVN39","1","x"
"r_1","2000","num","PVN39","2","x"
"r_1","2001","num","PVN39","0","11"
"r_1","2001","num","PVN39","1","9"
"r_1","2001","num","PVN39","2","2"
"r_1","2002","num","PVN39","0","14"
"r_1","2002","num","PVN39","1","10"
"r_1","2002","num","PVN39","2","4"
"r_1","2003","num","PVN39","0","12"
"r_1","2003","num","PVN39","1","10"
"r_1","2003","num","PVN39","2","2"
"r_1","2004","num","PVN39","0","32"
"r_1","2004","num","PVN39","1","24"
"r_1","2004","num","PVN39","2","8"
"r_1","2005","num","PVN39","0","27"
"r_1","2005","num","PVN39","1","20"
"r_1","2005","num","PVN39","2","7"
"r_1","2006","num","PVN39","0","14"
"r_1","2006","num","PVN39","1","13"
"r_1","2006","num","PVN39","2","1"
"r_1","2007","num","PVN39","0","22"
"r_1","2007","num","PVN39","1","15"
"r_1","2007","num","PVN39","2","7"
"r_1","2008","num","PVN39","0","21"
"r_1","2008","num","PVN39","1","17"
"r_1","2008","num","PVN39","2","4"
"r_1","2009","num","PVN39","0","30"
"r_1","2009","num","PVN39","1","22"
"r_1","2009","num","PVN39","2","8"
"r_1","2010","num","PVN39","0","5"
"r_1","2010","num","PVN39","1","5"
"r_1","2010","num","PVN39","2","-"
"r_1","2011","num","PVN39","0","20"
"r_1","2011","num","PVN39","1","18"
"r_1","2011","num","PVN39","2","2"
"r_1","2012","num","PVN39","0","15"
"r_1","2012","num","PVN39","1","12"
"r_1","2012","num","PVN39","2","3"
"r_1","2013","num","PVN39","0","22"
"r_1","2013","num","PVN39","1","21"
"r_1","2013","num","PVN39","2","1"
"r_1","2014","num","PVN39","0","16"
"r_1","2014","num","PVN39","1","14"
"r_1","2014","num","PVN39","2","2"
"r_1","2000","num","PVN16","0","31"
"r_1","2000","num","PVN16","1","21"
"r_1","2000","num","PVN16","2","10"
"r_1","2001","num","PVN16","0","39"
"r_1","2001","num","PVN16","1","27"
"r_1","2001","num","PVN16","2","12"
"r_1","2002","num","PVN16","0","28"
"r_1","2002","num","PVN16","1","18"
"r_1","2002","num","PVN16","2","10"
"r_1","2003","num","PVN16","0","34"
"r_1","2003","num","PVN16","1","21"
"r_1","2003","num","PVN16","2","13"
"r_1","2004","num","PVN16","0","24"
"r_1","2004","num","PVN16","1","11"
"r_1","2004","num","PVN16","2","13"
"r_1","2005","num","PVN16","0","54"
"r_1","2005","num","PVN16","1","32"
"r_1","2005","num","PVN16","2","22"
"r_1","2006","num","PVN16","0","38"
"r_1","2006","num","PVN16","1","23"
"r_1","2006","num","PVN16","2","15"
"r_1","2007","num","PVN16","0","39"
"r_1","2007","num","PVN16","1","21"
"r_1","2007","num","PVN16","2","18"
"r_1","2008","num","PVN16","0","54"
"r_1","2008","num","PVN16","1","31"
"r_1","2008","num","PVN16","2","23"
"r_1","2009","num","PVN16","0","25"
"r_1","2009","num","PVN16","1","17"
"r_1","2009","num","PVN16","2","8"
"r_1","2010","num","PVN16","0","24"
"r_1","2010","num","PVN16","1","17"
"r_1","2010","num","PVN16","2","7"
"r_1","2011","num","PVN16","0","29"
"r_1","2011","num","PVN16","1","18"
"r_1","2011","num","PVN16","2","11"
"r_1","2012","num","PVN16","0","42"
"r_1","2012","num","PVN16","1","32"
"r_1","2012","num","PVN16","2","10"
"r_1","2013","num","PVN16","0","31"
"r_1","2013","num","PVN16","1","19"
"r_1","2013","num","PVN16","2","12"
"r_1","2014","num","PVN16","0","20"
"r_1","2014","num","PVN16","1","15"
"r_1","2014","num","PVN16","2","5"
"r_1","2000","num","PVN21","0","8"
"r_1","2000","num","PVN21","1","2"
"r_1","2000","num","PVN21","2","6"
"r_1","2001","num","PVN21","0","10"
"r_1","2001","num","PVN21","1","5"
"r_1","2001","num","PVN21","2","5"
"r_1","2002","num","PVN21","0","14"
"r_1","2002","num","PVN21","1","6"
"r_1","2002","num","PVN21","2","8"
"r_1","2003","num","PVN21","0","12"
"r_1","2003","num","PVN21","1","6"
"r_1","2003","num","PVN21","2","6"
"r_1","2004","num","PVN21","0","15"
"r_1","2004","num","PVN21","1","8"
"r_1","2004","num","PVN21","2","7"
"r_1","2005","num","PVN21","0","19"
"r_1","2005","num","PVN21","1","6"
"r_1","2005","num","PVN21","2","13"
"r_1","2006","num","PVN21","0","17"
"r_1","2006","num","PVN21","1","9"
"r_1","2006","num","PVN21","2","8"
"r_1","2007","num","PVN21","0","11"
"r_1","2007","num","PVN21","1","4"
"r_1","2007","num","PVN21","2","7"
"r_1","2008","num","PVN21","0","14"
"r_1","2008","num","PVN21","1","10"
"r_1","2008","num","PVN21","2","4"
"r_1","2009","num","PVN21","0","12"
"r_1","2009","num","PVN21","1","7"
"r_1","2009","num","PVN21","2","5"
"r_1","2010","num","PVN21","0","9"
"r_1","2010","num","PVN21","1","4"
"r_1","2010","num","PVN21","2","5"
"r_1","2011","num","PVN21","0","12"
"r_1","2011","num","PVN21","1","7"
"r_1","2011","num","PVN21","2","5"
"r_1","2012","num","PVN21","0","8"
"r_1","2012","num","PVN21","1","-"
"r_1","2012","num","PVN21","2","8"
"r_1","2013","num","PVN21","0","9"
"r_1","2013","num","PVN21","1","4"
"r_1","2013","num","PVN21","2","5"
"r_1","2014","num","PVN21","0","7"
"r_1","2014","num","PVN21","1","4"
"r_1","2014","num","PVN21","2","3"
"r_1","2000","num","PVN24","0","262"
"r_1","2000","num","PVN24","1","249"
"r_1","2000","num","PVN24","2","13"
"r_1","2001","num","PVN24","0","360"
"r_1","2001","num","PVN24","1","346"
"r_1","2001","num","PVN24","2","14"
"r_1","2002","num","PVN24","0","295"
"r_1","2002","num","PVN24","1","272"
"r_1","2002","num","PVN24","2","23"
"r_1","2003","num","PVN24","0","272"
"r_1","2003","num","PVN24","1","245"
"r_1","2003","num","PVN24","2","27"
"r_1","2004","num","PVN24","0","386"
"r_1","2004","num","PVN24","1","359"
"r_1","2004","num","PVN24","2","27"
"r_1","2005","num","PVN24","0","365"
"r_1","2005","num","PVN24","1","335"
"r_1","2005","num","PVN24","2","30"
"r_1","2006","num","PVN24","0","371"
"r_1","2006","num","PVN24","1","333"
"r_1","2006","num","PVN24","2","38"
"r_1","2007","num","PVN24","0","300"
"r_1","2007","num","PVN24","1","274"
"r_1","2007","num","PVN24","2","26"
"r_1","2008","num","PVN24","0","310"
"r_1","2008","num","PVN24","1","286"
"r_1","2008","num","PVN24","2","24"
"r_1","2009","num","PVN24","0","248"
"r_1","2009","num","PVN24","1","223"
"r_1","2009","num","PVN24","2","25"
"r_1","2010","num","PVN24","0","252"
"r_1","2010","num","PVN24","1","229"
"r_1","2010","num","PVN24","2","23"
"r_1","2011","num","PVN24","0","225"
"r_1","2011","num","PVN24","1","205"
"r_1","2011","num","PVN24","2","20"
"r_1","2012","num","PVN24","0","254"
"r_1","2012","num","PVN24","1","228"
"r_1","2012","num","PVN24","2","26"
"r_1","2013","num","PVN24","0","237"
"r_1","2013","num","PVN24","1","215"
"r_1","2013","num","PVN24","2","22"
"r_1","2014","num","PVN24","0","221"
"r_1","2014","num","PVN24","1","201"
"r_1","2014","num","PVN24","2","20"
"r_1","2000","num","PVN27","0","6"
"r_1","2000","num","PVN27","1","4"
"r_1","2000","num","PVN27","2","2"
"r_1","2001","num","PVN27","0","12"
"r_1","2001","num","PVN27","1","2"
"r_1","2001","num","PVN27","2","10"
"r_1","2002","num","PVN27","0","9"
"r_1","2002","num","PVN27","1","4"
"r_1","2002","num","PVN27","2","5"
"r_1","2003","num","PVN27","0","8"
"r_1","2003","num","PVN27","1","3"
"r_1","2003","num","PVN27","2","5"
"r_1","2004","num","PVN27","0","13"
"r_1","2004","num","PVN27","1","6"
"r_1","2004","num","PVN27","2","7"
"r_1","2005","num","PVN27","0","10"
"r_1","2005","num","PVN27","1","3"
"r_1","2005","num","PVN27","2","7"
"r_1","2006","num","PVN27","0","6"
"r_1","2006","num","PVN27","1","2"
"r_1","2006","num","PVN27","2","4"
"r_1","2007","num","PVN27","0","12"
"r_1","2007","num","PVN27","1","7"
"r_1","2007","num","PVN27","2","5"
"r_1","2008","num","PVN27","0","9"
"r_1","2008","num","PVN27","1","2"
"r_1","2008","num","PVN27","2","7"
"r_1","2009","num","PVN27","0","7"
"r_1","2009","num","PVN27","1","2"
"r_1","2009","num","PVN27","2","5"
"r_1","2010","num","PVN27","0","7"
"r_1","2010","num","PVN27","1","2"
"r_1","2010","num","PVN27","2","5"
"r_1","2011","num","PVN27","0","7"
"r_1","2011","num","PVN27","1","3"
"r_1","2011","num","PVN27","2","4"
"r_1","2012","num","PVN27","0","9"
"r_1","2012","num","PVN27","1","3"
"r_1","2012","num","PVN27","2","6"
"r_1","2013","num","PVN27","0","6"
"r_1","2013","num","PVN27","1","2"
"r_1","2013","num","PVN27","2","4"
"r_1","2014","num","PVN27","0","10"
"r_1","2014","num","PVN27","1","5"
"r_1","2014","num","PVN27","2","5"
"r_1","2000","num","PVN37","0","36"
"r_1","2000","num","PVN37","1","24"
"r_1","2000","num","PVN37","2","12"
"r_1","2001","num","PVN37","0","34"
"r_1","2001","num","PVN37","1","22"
"r_1","2001","num","PVN37","2","12"
"r_1","2002","num","PVN37","0","32"
"r_1","2002","num","PVN37","1","23"
"r_1","2002","num","PVN37","2","9"
"r_1","2003","num","PVN37","0","47"
"r_1","2003","num","PVN37","1","30"
"r_1","2003","num","PVN37","2","17"
"r_1","2004","num","PVN37","0","54"
"r_1","2004","num","PVN37","1","39"
"r_1","2004","num","PVN37","2","15"
"r_1","2005","num","PVN37","0","82"
"r_1","2005","num","PVN37","1","62"
"r_1","2005","num","PVN37","2","20"
"r_1","2006","num","PVN37","0","54"
"r_1","2006","num","PVN37","1","39"
"r_1","2006","num","PVN37","2","15"
"r_1","2007","num","PVN37","0","43"
"r_1","2007","num","PVN37","1","30"
"r_1","2007","num","PVN37","2","13"
"r_1","2008","num","PVN37","0","60"
"r_1","2008","num","PVN37","1","47"
"r_1","2008","num","PVN37","2","13"
"r_1","2009","num","PVN37","0","43"
"r_1","2009","num","PVN37","1","30"
"r_1","2009","num","PVN37","2","13"
"r_1","2010","num","PVN37","0","38"
"r_1","2010","num","PVN37","1","19"
"r_1","2010","num","PVN37","2","19"
"r_1","2011","num","PVN37","0","48"
"r_1","2011","num","PVN37","1","37"
"r_1","2011","num","PVN37","2","11"
"r_1","2012","num","PVN37","0","39"
"r_1","2012","num","PVN37","1","26"
"r_1","2012","num","PVN37","2","13"
"r_1","2013","num","PVN37","0","36"
"r_1","2013","num","PVN37","1","26"
"r_1","2013","num","PVN37","2","10"
"r_1","2014","num","PVN37","0","41"
"r_1","2014","num","PVN37","1","29"
"r_1","2014","num","PVN37","2","12"
"r_1","2000","num","BG32","0","1385"
"r_1","2000","num","BG32","1","1107"
"r_1","2000","num","BG32","2","278"
"r_1","2001","num","BG32","0","1388"
"r_1","2001","num","BG32","1","1135"
"r_1","2001","num","BG32","2","253"
"r_1","2002","num","BG32","0","1582"
"r_1","2002","num","BG32","1","1269"
"r_1","2002","num","BG32","2","313"
"r_1","2003","num","BG32","0","1671"
"r_1","2003","num","BG32","1","1274"
"r_1","2003","num","BG32","2","397"
"r_1","2004","num","BG32","0","2178"
"r_1","2004","num","BG32","1","1599"
"r_1","2004","num","BG32","2","579"
"r_1","2005","num","BG32","0","2014"
"r_1","2005","num","BG32","1","1520"
"r_1","2005","num","BG32","2","494"
"r_1","2006","num","BG32","0","1966"
"r_1","2006","num","BG32","1","1457"
"r_1","2006","num","BG32","2","509"
"r_1","2007","num","BG32","0","1896"
"r_1","2007","num","BG32","1","1432"
"r_1","2007","num","BG32","2","464"
"r_1","2008","num","BG32","0","1877"
"r_1","2008","num","BG32","1","1400"
"r_1","2008","num","BG32","2","477"
"r_1","2009","num","BG32","0","1389"
"r_1","2009","num","BG32","1","1069"
