RevisionColumn,Units,periods,Indicators,ValueColumn
"r_2","1000BGN","2019","3.1.2.3.3.12",".."
"r_2","1000BGN","2020","3.1.2.3.3.12","58147"
"r_2","1000BGN","2005","3.1.2.3.3.13","151910"
"r_2","1000BGN","2006","3.1.2.3.3.13","182249"
"r_2","1000BGN","2007","3.1.2.3.3.13","198311"
"r_2","1000BGN","2008","3.1.2.3.3.13","234682"
"r_2","1000BGN","2009","3.1.2.3.3.13","256318"
"r_2","1000BGN","2010","3.1.2.3.3.13","261009"
"r_2","1000BGN","2011","3.1.2.3.3.13","287374"
"r_2","1000BGN","2012","3.1.2.3.3.13","291378"
"r_2","1000BGN","2013","3.1.2.3.3.13","302708"
"r_2","1000BGN","2014","3.1.2.3.3.13","376022"
"r_2","1000BGN","2015","3.1.2.3.3.13","503666"
"r_2","1000BGN","2016","3.1.2.3.3.13","491646"
"r_2","1000BGN","2017","3.1.2.3.3.13","535143"
"r_2","1000BGN","2018","3.1.2.3.3.13","547515"
"r_2","1000BGN","2019","3.1.2.3.3.13","571578"
"r_2","1000BGN","2020","3.1.2.3.3.13","597819"
"r_2","1000BGN","2005","3.1.2.3.3.14","4843"
"r_2","1000BGN","2006","3.1.2.3.3.14","6887"
"r_2","1000BGN","2007","3.1.2.3.3.14","8727"
"r_2","1000BGN","2008","3.1.2.3.3.14","16097"
"r_2","1000BGN","2009","3.1.2.3.3.14","12671"
"r_2","1000BGN","2010","3.1.2.3.3.14","11734"
"r_2","1000BGN","2011","3.1.2.3.3.14","8386"
"r_2","1000BGN","2012","3.1.2.3.3.14","6534"
"r_2","1000BGN","2013","3.1.2.3.3.14",".."
"r_2","1000BGN","2014","3.1.2.3.3.14",".."
"r_2","1000BGN","2015","3.1.2.3.3.14","4812"
"r_2","1000BGN","2016","3.1.2.3.3.14",".."
"r_2","1000BGN","2017","3.1.2.3.3.14",".."
"r_2","1000BGN","2018","3.1.2.3.3.14","5485"
"r_2","1000BGN","2019","3.1.2.3.3.14","5867"
"r_2","1000BGN","2020","3.1.2.3.3.14",".."
"r_2","1000BGN","2005","3.1.2.3.3.15","1226465"
"r_2","1000BGN","2006","3.1.2.3.3.15","1755371"
"r_2","1000BGN","2007","3.1.2.3.3.15","2187616"
"r_2","1000BGN","2008","3.1.2.3.3.15","2581639"
"r_2","1000BGN","2009","3.1.2.3.3.15","2864449"
"r_2","1000BGN","2010","3.1.2.3.3.15","3025879"
"r_2","1000BGN","2011","3.1.2.3.3.15","3116416"
"r_2","1000BGN","2012","3.1.2.3.3.15","3267458"
"r_2","1000BGN","2013","3.1.2.3.3.15","3477883"
"r_2","1000BGN","2014","3.1.2.3.3.15","3872304"
"r_2","1000BGN","2015","3.1.2.3.3.15","4034768"
"r_2","1000BGN","2016","3.1.2.3.3.15","4344081"
"r_2","1000BGN","2017","3.1.2.3.3.15","5506159"
"r_2","1000BGN","2018","3.1.2.3.3.15","6197544"
"r_2","1000BGN","2019","3.1.2.3.3.15","7071965"
"r_2","1000BGN","2020","3.1.2.3.3.15","7704634"
"r_3","1000BGN","2021","3.1.2.3.3.1","42450"
"r_3","1000BGN","2021","3.1.2.3.3.2","4449324"
"r_3","1000BGN","2021","3.1.2.3.3.3","798131"
"r_3","1000BGN","2021","3.1.2.3.3.4","1080794"
"r_3","1000BGN","2021","3.1.2.3.5.16","1594457"
"r_3","1000BGN","2021","3.1.2.3.3.5","471057"
"r_3","1000BGN","2021","3.1.2.3.3.6","156002"
"r_3","1000BGN","2021","3.1.2.3.3.7","8592215"
"r_3","1000BGN","2021","3.1.2.3.3.8","1818100"
"r_3","1000BGN","2021","3.1.2.3.3.9","23351"
"r_3","1000BGN","2021","3.1.2.3.5.17","0"
"r_3","1000BGN","2021","3.1.2.3.3.10","5218541"
"r_3","1000BGN","2021","3.1.2.3.3.11","802448"
"r_3","1000BGN","2021","3.1.2.3.5.18",".."
"r_3","1000BGN","2021","3.1.2.3.3.12","61589"
"r_3","1000BGN","2021","3.1.2.3.3.13","661894"
"r_3","1000BGN","2021","3.1.2.3.3.14",".."
"r_3","1000BGN","2021","3.1.2.3.3.15","8592215"
"r_4","1000BGN","2022","3.1.2.3.3.1","41786"
"r_4","1000BGN","2022","3.1.2.3.3.2","4403740"
"r_4","1000BGN","2022","3.1.2.3.3.3","839374"
"r_4","1000BGN","2022","3.1.2.3.3.4","1222823"
"r_4","1000BGN","2022","3.1.2.3.5.16","1750139"
"r_4","1000BGN","2022","3.1.2.3.3.5","447729"
"r_4","1000BGN","2022","3.1.2.3.3.6","175604"
"r_4","1000BGN","2022","3.1.2.3.3.7","8881195"
"r_4","1000BGN","2022","3.1.2.3.3.8","1664300"
"r_4","1000BGN","2022","3.1.2.3.3.9","49343"
"r_4","1000BGN","2022","3.1.2.3.5.17","0"
"r_4","1000BGN","2022","3.1.2.3.3.10","5590093"
"r_4","1000BGN","2022","3.1.2.3.3.11","850276"
"r_4","1000BGN","2022","3.1.2.3.5.18",".."
"r_4","1000BGN","2022","3.1.2.3.3.12","69045"
"r_4","1000BGN","2022","3.1.2.3.3.13","652169"
"r_4","1000BGN","2022","3.1.2.3.3.14",".."
"r_4","1000BGN","2022","3.1.2.3.3.15","8881195"
"r_5","1000BGN","2023","3.1.2.3.3.1","58492"
"r_5","1000BGN","2023","3.1.2.3.3.2","5089800"
"r_5","1000BGN","2023","3.1.2.3.3.3","1144949"
"r_5","1000BGN","2023","3.1.2.3.3.4","760813"
"r_5","1000BGN","2023","3.1.2.3.5.16","1337175"
"r_5","1000BGN","2023","3.1.2.3.3.5","436327"
"r_5","1000BGN","2023","3.1.2.3.3.6","67838"
"r_5","1000BGN","2023","3.1.2.3.3.7","8895394"
