RevisionColumn,Age10_LFS,LFS_EDUlevel,periods,Units,ValueColumn
"r_2","15 - 64_gr","4","2008Q4","1000cp","150.5"
"r_2","15 - 64_gr","4","2009Q1","1000cp","160.5"
"r_2","15 - 64_gr","4","2009Q2","1000cp","169.7"
"r_2","15 - 64_gr","4","2009Q3","1000cp","156.4"
"r_2","15 - 64_gr","4","2009Q4","1000cp","157.4"
"r_2","15 - 64_gr","4","2010Q1","1000cp","148.3"
"r_2","15 - 64_gr","4","2010Q2","1000cp","145.4"
"r_2","15 - 64_gr","4","2010Q3","1000cp","131.1"
"r_2","15 - 64_gr","4","2010Q4","1000cp","116.7"
"r_2","15 - 64_gr","4","2011Q1","1000cp","144.9"
"r_2","15 - 64_gr","4","2011Q2","1000cp","144.1"
"r_2","15 - 64_gr","4","2011Q3","1000cp","120.7"
"r_2","15 - 64_gr","4","2011Q4","1000cp","122.7"
"r_2","15 - 64_gr","4","2012Q1","1000cp","132.8"
"r_2","15 - 64_gr","4","2012Q2","1000cp","131.1"
"r_2","15 - 64_gr","4","2012Q3","1000cp","121.5"
"r_2","15 - 64_gr","4","2012Q4","1000cp","121.1"
"r_2","15 - 64_gr","4","2013Q1","1000cp","137.1"
"r_2","15 - 64_gr","4","2013Q2","1000cp","133.5"
"r_2","15 - 64_gr","4","2013Q3","1000cp","123"
"r_2","15 - 64_gr","4","2013Q4","1000cp","131.6"
"r_2","15 - 64_gr","4","2014Q1","1000cp","144.1"
"r_2","15 - 64_gr","4","2014Q2","1000cp","153.6"
"r_2","15 - 64_gr","4","2014Q3","1000cp","129.6"
"r_2","15 - 64_gr","4","2014Q4","1000cp","127"
"r_2","15 - 64_gr","4","2015Q1","1000cp","127.1"
"r_2","15 - 64_gr","4","2015Q2","1000cp","144.1"
"r_2","15 - 64_gr","4","2015Q3","1000cp","132.9"
"r_2","15 - 64_gr","4","2015Q4","1000cp","121.6"
"r_3","0","0","2016Q1","1000cp","2875.4"
"r_3","0","1","2016Q1","1000cp","364.6"
"r_3","0","2","2016Q1","1000cp","1244.7"
"r_3","0","2_1","2016Q1","1000cp","588"
"r_3","0","2_2","2016Q1","1000cp","656.7"
"r_3","0","3","2016Q1","1000cp","1019.7"
"r_3","0","4","2016Q1","1000cp","246.4"
"r_3","15 - 64_gr","0","2016Q1","1000cp","1483.7"
"r_3","15 - 64_gr","1","2016Q1","1000cp","145.1"
"r_3","15 - 64_gr","2","2016Q1","1000cp","690.9"
"r_3","15 - 64_gr","2_1","2016Q1","1000cp","314.4"
"r_3","15 - 64_gr","2_2","2016Q1","1000cp","376.6"
"r_3","15 - 64_gr","3","2016Q1","1000cp","512.1"
"r_3","15 - 64_gr","4","2016Q1","1000cp","135.6"
"r_4","0","0","2016Q2","1000cp","2827.7"
"r_4","0","1","2016Q2","1000cp","354.4"
"r_4","0","2","2016Q2","1000cp","1235.8"
"r_4","0","2_1","2016Q2","1000cp","582.1"
"r_4","0","2_2","2016Q2","1000cp","653.7"
"r_4","0","3","2016Q2","1000cp","988.5"
"r_4","0","4","2016Q2","1000cp","249"
"r_4","15 - 64_gr","0","2016Q2","1000cp","1428.2"
"r_4","15 - 64_gr","1","2016Q2","1000cp","143.3"
"r_4","15 - 64_gr","2","2016Q2","1000cp","659.1"
"r_4","15 - 64_gr","2_1","2016Q2","1000cp","295"
"r_4","15 - 64_gr","2_2","2016Q2","1000cp","364.1"
"r_4","15 - 64_gr","3","2016Q2","1000cp","489.4"
"r_4","15 - 64_gr","4","2016Q2","1000cp","136.3"
"r_5","0","0","2016Q3","1000cp","2835.7"
"r_5","0","1","2016Q3","1000cp","355.5"
"r_5","0","2","2016Q3","1000cp","1265.7"
"r_5","0","2_1","2016Q3","1000cp","600"
"r_5","0","2_2","2016Q3","1000cp","665.7"
"r_5","0","3","2016Q3","1000cp","975.7"
"r_5","0","4","2016Q3","1000cp","238.8"
"r_5","15 - 64_gr","0","2016Q3","1000cp","1437.7"
"r_5","15 - 64_gr","1","2016Q3","1000cp","145.6"
"r_5","15 - 64_gr","2","2016Q3","1000cp","682.4"
"r_5","15 - 64_gr","2_1","2016Q3","1000cp","307.7"
"r_5","15 - 64_gr","2_2","2016Q3","1000cp","374.7"
"r_5","15 - 64_gr","3","2016Q3","1000cp","482"
"r_5","15 - 64_gr","4","2016Q3","1000cp","127.7"
"r_6","0","0","2016Q4","1000cp","2886.3"
"r_6","0","1","2016Q4","1000cp","368.4"
"r_6","0","2","2016Q4","1000cp","1263.8"
"r_6","0","2_1","2016Q4","1000cp","589.5"
"r_6","0","2_2","2016Q4","1000cp","674.3"
"r_6","0","3","2016Q4","1000cp","1008.1"
"r_6","0","4","2016Q4","1000cp","246"
"r_6","15 - 64_gr","0","2016Q4","1000cp","1487.2"
"r_6","15 - 64_gr","1","2016Q4","1000cp","150.2"
"r_6","15 - 64_gr","2","2016Q4","1000cp","692.8"
"r_6","15 - 64_gr","2_1","2016Q4","1000cp","311.5"
"r_6","15 - 64_gr","2_2","2016Q4","1000cp","381.3"
"r_6","15 - 64_gr","3","2016Q4","1000cp","506.5"
"r_6","15 - 64_gr","4","2016Q4","1000cp","137.6"
"r_7","0","0","2017Q1","1000cp","2814.3"
"r_7","0","1","2017Q1","1000cp","361.7"
"r_7","0","2","2017Q1","1000cp","1225.1"
"r_7","0","2_1","2017Q1","1000cp","558.6"
"r_7","0","2_2","2017Q1","1000cp","666.5"
"r_7","0","3","2017Q1","1000cp","991.1"
"r_7","0","4","2017Q1","1000cp","236.4"
"r_7","15 - 64_gr","0","2017Q1","1000cp","1422.5"
"r_7","15 - 64_gr","1","2017Q1","1000cp","144.2"
"r_7","15 - 64_gr","2","2017Q1","1000cp","650.3"
"r_7","15 - 64_gr","2_1","2017Q1","1000cp","283.8"
"r_7","15 - 64_gr","2_2","2017Q1","1000cp","366.5"
"r_7","15 - 64_gr","3","2017Q1","1000cp","491.9"
"r_7","15 - 64_gr","4","2017Q1","1000cp","136.1"
"r_8","0","0","2017Q2","1000cp","2686.3"
"r_8","0","1","2017Q2","1000cp","345.5"
"r_8","0","2","2017Q2","1000cp","1170"
"r_8","0","2_1","2017Q2","1000cp","535.3"
"r_8","0","2_2","2017Q2","1000cp","634.7"
"r_8","0","3","2017Q2","1000cp","949.3"
"r_8","0","4","2017Q2","1000cp","221.4"
"r_8","15 - 64_gr","0","2017Q2","1000cp","1296.7"
"r_8","15 - 64_gr","1","2017Q2","1000cp","133.5"
"r_8","15 - 64_gr","2","2017Q2","1000cp","583.4"
"r_8","15 - 64_gr","2_1","2017Q2","1000cp","256.2"
"r_8","15 - 64_gr","2_2","2017Q2","1000cp","327.3"
"r_8","15 - 64_gr","3","2017Q2","1000cp","455.2"
"r_8","15 - 64_gr","4","2017Q2","1000cp","124.5"
"r_9","0","0","2017Q3","1000cp","2633.6"
"r_9","0","1","2017Q3","1000cp","335.6"
"r_9","0","2","2017Q3","1000cp","1171.5"
"r_9","0","2_1","2017Q3","1000cp","531.5"
"r_9","0","2_2","2017Q3","1000cp","640.1"
"r_9","0","3","2017Q3","1000cp","920.4"
"r_9","0","4","2017Q3","1000cp","206"
"r_9","15 - 64_gr","0","2017Q3","1000cp","1250"
"r_9","15 - 64_gr","1","2017Q3","1000cp","121.3"
"r_9","15 - 64_gr","2","2017Q3","1000cp","575.4"
"r_9","15 - 64_gr","2_1","2017Q3","1000cp","247.1"
"r_9","15 - 64_gr","2_2","2017Q3","1000cp","328.3"
"r_9","15 - 64_gr","3","2017Q3","1000cp","443.7"
"r_9","15 - 64_gr","4","2017Q3","1000cp","109.6"
"r_10","0","0","2017Q4","1000cp","2696.7"
"r_10","0","1","2017Q4","1000cp","352.9"
"r_10","0","2","2017Q4","1000cp","1210.9"
"r_10","0","2_1","2017Q4","1000cp","537.6"
"r_10","0","2_2","2017Q4","1000cp","673.4"
"r_10","0","3","2017Q4","1000cp","926.9"
"r_10","0","4","2017Q4","1000cp","206"
"r_10","15 - 64_gr","0","2017Q4","1000cp","1301.5"
"r_10","15 - 64_gr","1","2017Q4","1000cp","133.5"
"r_10","15 - 64_gr","2","2017Q4","1000cp","606.1"
"r_10","15 - 64_gr","2_1","2017Q4","1000cp","255"
"r_10","15 - 64_gr","2_2","2017Q4","1000cp","351"
"r_10","15 - 64_gr","3","2017Q4","1000cp","452.1"
"r_10","15 - 64_gr","4","2017Q4","1000cp","109.9"
"r_11","0","0","2018Q1","1000cp","2732.5"
"r_11","0","1","2018Q1","1000cp","363.6"
"r_11","0","2","2018Q1","1000cp","1201.4"
"r_11","0","2_1","2018Q1","1000cp","531.4"
"r_11","0","2_2","2018Q1","1000cp","670"
"r_11","0","3","2018Q1","1000cp","947.5"
"r_11","0","4","2018Q1","1000cp","220.1"
"r_11","15 - 64_gr","0","2018Q1","1000cp","1337.3"
"r_11","15 - 64_gr","1","2018Q1","1000cp","143.7"
"r_11","15 - 64_gr","2","2018Q1","1000cp","601.7"
"r_11","15 - 64_gr","2_1","2018Q1","1000cp","244.9"
"r_11","15 - 64_gr","2_2","2018Q1","1000cp","356.8"
"r_11","15 - 64_gr","3","2018Q1","1000cp","468.8"
"r_11","15 - 64_gr","4","2018Q1","1000cp","123.2"
"r_12","0","0","2018Q2","1000cp","2677.9"
"r_12","0","1","2018Q2","1000cp","354.6"
"r_12","0","2","2018Q2","1000cp","1186.4"
"r_12","0","2_1","2018Q2","1000cp","513.9"
"r_12","0","2_2","2018Q2","1000cp","672.5"
"r_12","0","3","2018Q2","1000cp","916"
"r_12","0","4","2018Q2","1000cp","220.9"
"r_12","15 - 64_gr","0","2018Q2","1000cp","1278.5"
"r_12","15 - 64_gr","1","2018Q2","1000cp","137.9"
"r_12","15 - 64_gr","2","2018Q2","1000cp","573.7"
"r_12","15 - 64_gr","2_1","2018Q2","1000cp","222.4"
"r_12","15 - 64_gr","2_2","2018Q2","1000cp","351.3"
"r_12","15 - 64_gr","3","2018Q2","1000cp","442.6"
"r_12","15 - 64_gr","4","2018Q2","1000cp","124.3"
"r_13","0","0","2018Q3","1000cp","2636"
"r_13","0","1","2018Q3","1000cp","342.9"
"r_13","0","2","2018Q3","1000cp","1192.6"
"r_13","0","2_1","2018Q3","1000cp","519.9"
"r_13","0","2_2","2018Q3","1000cp","672.6999999999999"
"r_13","0","3","2018Q3","1000cp","895.4"
"r_13","0","4","2018Q3","1000cp","205.1"
"r_13","15 - 64_gr","0","2018Q3","1000cp","1244.8"
"r_13","15 - 64_gr","1","2018Q3","1000cp","125.3"
"r_13","15 - 64_gr","2","2018Q3","1000cp","572.8"
"r_13","15 - 64_gr","2_1","2018Q3","1000cp","222.4"
"r_13","15 - 64_gr","2_2","2018Q3","1000cp","350.4"
"r_13","15 - 64_gr","3","2018Q3","1000cp","434"
"r_13","15 - 64_gr","4","2018Q3","1000cp","112.7"
"r_14","0","0","2018Q4","1000cp","2697.8"
"r_14","0","1","2018Q4","1000cp","351.7"
"r_14","0","2","2018Q4","1000cp","1212.3"
"r_14","0","2_1","2018Q4","1000cp","530.6"
"r_14","0","2_2","2018Q4","1000cp","681.8"
"r_14","0","3","2018Q4","1000cp","914.3"
"r_14","0","4","2018Q4","1000cp","219.4"
"r_14","15 - 64_gr","0","2018Q4","1000cp","1305.1"
"r_14","15 - 64_gr","1","2018Q4","1000cp","125.5"
"r_14","15 - 64_gr","2","2018Q4","1000cp","594"
"r_14","15 - 64_gr","2_1","2018Q4","1000cp","224.1"
"r_14","15 - 64_gr","2_2","2018Q4","1000cp","369.9"
"r_14","15 - 64_gr","3","2018Q4","1000cp","457.8"
"r_14","15 - 64_gr","4","2018Q4","1000cp","127.8"
"r_15","0","0","2019Q1","1000cp","2657"
"r_15","0","1","2019Q1","1000cp","348.4"
"r_15","0","2","2019Q1","1000cp","1195.7"
"r_15","0","2_1","2019Q1","1000cp","516.4"
"r_15","0","2_2","2019Q1","1000cp","679.2"
"r_15","0","3","2019Q1","1000cp","905.6"
"r_15","0","4","2019Q1","1000cp","207.3"
"r_15","15 - 64_gr","0","2019Q1","1000cp","1260.3"
"r_15","15 - 64_gr","1","2019Q1","1000cp","114"
"r_15","15 - 64_gr","2","2019Q1","1000cp","580.5"
"r_15","15 - 64_gr","2_1","2019Q1","1000cp","216.1"
"r_15","15 - 64_gr","2_2","2019Q1","1000cp","364.4"
"r_15","15 - 64_gr","3","2019Q1","1000cp","451.1"
"r_15","15 - 64_gr","4","2019Q1","1000cp","114.7"
"r_16","0","0","2019Q2","1000cp","2564.3"
"r_16","0","1","2019Q2","1000cp","322.6"
"r_16","0","2","2019Q2","1000cp","1152.8"
"r_16","0","2_1","2019Q2","1000cp","506.7"
"r_16","0","2_2","2019Q2","1000cp","646.1"
"r_16","0","3","2019Q2","1000cp","887.6"
"r_16","0","4","2019Q2","1000cp","201.3"
"r_16","15 - 64_gr","0","2019Q2","1000cp","1173.1"
"r_16","15 - 64_gr","1","2019Q2","1000cp","99.1"
"r_16","15 - 64_gr","2","2019Q2","1000cp","528.8"
"r_16","15 - 64_gr","2_1","2019Q2","1000cp","204.6"
"r_16","15 - 64_gr","2_2","2019Q2","1000cp","324.2"
"r_16","15 - 64_gr","3","2019Q2","1000cp","438.1"
"r_16","15 - 64_gr","4","2019Q2","1000cp","107.1"
"r_17","0","0","2019Q3","1000cp","2538.6"
"r_17","0","1","2019Q3","1000cp","320"
"r_17","0","2","2019Q3","1000cp","1158.1"
"r_17","0","2_1","2019Q3","1000cp","524.1"
"r_17","0","2_2","2019Q3","1000cp","634"
"r_17","0","3","2019Q3","1000cp","867.8"
"r_17","0","4","2019Q3","1000cp","192.6"
"r_17","15 - 64_gr","0","2019Q3","1000cp","1153.6"
"r_17","15 - 64_gr","1","2019Q3","1000cp","106.6"
"r_17","15 - 64_gr","2","2019Q3","1000cp","530.4"
"r_17","15 - 64_gr","2_1","2019Q3","1000cp","216.4"
"r_17","15 - 64_gr","2_2","2019Q3","1000cp","314"
"r_17","15 - 64_gr","3","2019Q3","1000cp","420.6"
"r_17","15 - 64_gr","4","2019Q3","1000cp","96.1"
"r_18","0","0","2019Q4","1000cp","2601.3"
"r_18","0","1","2019Q4","1000cp","330.4"
"r_18","0","2","2019Q4","1000cp","1177.1"
"r_18","0","2_1","2019Q4","1000cp","527.8"
"r_18","0","2_2","2019Q4","1000cp","649.2"
"r_18","0","3","2019Q4","1000cp","888.1"
"r_18","0","4","2019Q4","1000cp","205.8"
"r_18","15 - 64_gr","0","2019Q4","1000cp","1203.7"
"r_18","15 - 64_gr","1","2019Q4","1000cp","110.3"
"r_18","15 - 64_gr","2","2019Q4","1000cp","540.3"
"r_18","15 - 64_gr","2_1","2019Q4","1000cp","211.7"
"r_18","15 - 64_gr","2_2","2019Q4","1000cp","328.6"
"r_18","15 - 64_gr","3","2019Q4","1000cp","437.9"
"r_18","15 - 64_gr","4","2019Q4","1000cp","115.2"
"r_19","0","0","2020Q1","1000cp","2668.5"
"r_19","0","1","2020Q1","1000cp","343"
"r_19","0","2","2020Q1","1000cp","1208.5"
"r_19","0","2_1","2020Q1","1000cp","531.7"
"r_19","0","2_2","2020Q1","1000cp","676.8"
"r_19","0","3","2020Q1","1000cp","900.3"
"r_19","0","4","2020Q1","1000cp","216.8"
"r_19","15 - 64_gr","0","2020Q1","1000cp","1268.1"
"r_19","15 - 64_gr","1","2020Q1","1000cp","105.1"
"r_19","15 - 64_gr","2","2020Q1","1000cp","557.4"
"r_19","15 - 64_gr","2_1","2020Q1","1000cp","212.2"
"r_19","15 - 64_gr","2_2","2020Q1","1000cp","345.2"
"r_19","15 - 64_gr","3","2020Q1","1000cp","472.2"
"r_19","15 - 64_gr","4","2020Q1","1000cp","133.4"
"r_20","0","0","2020Q2","1000cp","2655"
"r_20","0","1","2020Q2","1000cp","373.4"
"r_20","0","2","2020Q2","1000cp","1200.2"
"r_20","0","2_1","2020Q2","1000cp","548.4"
"r_20","0","2_2","2020Q2","1000cp","651.8"
"r_20","0","3","2020Q2","1000cp","893.8"
"r_20","0","4","2020Q2","1000cp","187.6"
"r_20","15 - 64_gr","0","2020Q2","1000cp","1253"
"r_20","15 - 64_gr","1","2020Q2","1000cp","128.4"
"r_20","15 - 64_gr","2","2020Q2","1000cp","558.7"
"r_20","15 - 64_gr","2_1","2020Q2","1000cp","235.8"
"r_20","15 - 64_gr","2_2","2020Q2","1000cp","322.9"
"r_20","15 - 64_gr","3","2020Q2","1000cp","463"
"r_20","15 - 64_gr","4","2020Q2","1000cp","102.8"
"r_21","0","0","2020Q3","1000cp","2596.4"
"r_21","0","1","2020Q3","1000cp","350.9"
"r_21","0","2","2020Q3","1000cp","1201.5"
"r_21","0","2_1","2020Q3","1000cp","534.5"
"r_21","0","2_2","2020Q3","1000cp","667"
"r_21","0","3","2020Q3","1000cp","872"
"r_21","0","4","2020Q3","1000cp","171.9"
"r_21","15 - 64_gr","0","2020Q3","1000cp","1182.7"
"r_21","15 - 64_gr","1","2020Q3","1000cp","119.7"
"r_21","15 - 64_gr","2","2020Q3","1000cp","550.5"
"r_21","15 - 64_gr","2_1","2020Q3","1000cp","217.1"
"r_21","15 - 64_gr","2_2","2020Q3","1000cp","333.4"
"r_21","15 - 64_gr","3","2020Q3","1000cp","425.8"
"r_21","15 - 64_gr","4","2020Q3","1000cp","86.6"
"r_22","0","0","2020Q4","1000cp","2613"
"r_22","0","1","2020Q4","1000cp","331.2"
"r_22","0","2","2020Q4","1000cp","1202.8"
"r_22","0","2_1","2020Q4","1000cp","527"
"r_22","0","2_2","2020Q4","1000cp","675.8"
"r_22","0","3","2020Q4","1000cp","895.6"
"r_22","0","4","2020Q4","1000cp","183.4"
"r_22","15 - 64_gr","0","2020Q4","1000cp","1202.8"
"r_22","15 - 64_gr","1","2020Q4","1000cp","106.6"
"r_22","15 - 64_gr","2","2020Q4","1000cp","541.3"
"r_22","15 - 64_gr","2_1","2020Q4","1000cp","203"
"r_22","15 - 64_gr","2_2","2020Q4","1000cp","338.3"
"r_22","15 - 64_gr","3","2020Q4","1000cp","454.4"
"r_22","15 - 64_gr","4","2020Q4","1000cp","100.5"
"r_34","15 - 64_gr","0","2023Q1","1000cp","1051.4"
"r_34","15 - 64_gr","1","2023Q1","1000cp","86.2"
"r_34","15 - 64_gr","2","2023Q1","1000cp","523.3"
"r_34","15 - 64_gr","2_1","2023Q1","1000cp","190.8"
"r_34","15 - 64_gr","2_2","2023Q1","1000cp","332.5"
"r_34","15 - 64_gr","3","2023Q1","1000cp","370.5"
"r_34","15 - 64_gr","4","2023Q1","1000cp","71.4"
"r_35","0","0","2023Q2","1000cp","."
"r_35","0","1","2023Q2","1000cp","."
"r_35","0","2","2023Q2","1000cp","."
"r_35","0","2_1","2023Q2","1000cp","."
"r_35","0","2_2","2023Q2","1000cp","."
"r_35","0","3","2023Q2","1000cp","."
"r_35","0","4","2023Q2","1000cp","."
"r_35","15 - 64_gr","0","2023Q2","1000cp","1050.2"
"r_35","15 - 64_gr","1","2023Q2","1000cp","83"
"r_35","15 - 64_gr","2","2023Q2","1000cp","527.9"
"r_35","15 - 64_gr","2_1","2023Q2","1000cp","194.1"
"r_35","15 - 64_gr","2_2","2023Q2","1000cp","333.8"
"r_35","15 - 64_gr","3","2023Q2","1000cp","366.6"
"r_35","15 - 64_gr","4","2023Q2","1000cp","72.7"
"r_36","0","0","2023Q3","1000cp","."
"r_36","0","1","2023Q3","1000cp","."
"r_36","0","2","2023Q3","1000cp","."
"r_36","0","2_1","2023Q3","1000cp","."
"r_36","0","2_2","2023Q3","1000cp","."
"r_36","0","3","2023Q3","1000cp","."
"r_36","0","4","2023Q3","1000cp","."
"r_36","15 - 64_gr","0","2023Q3","1000cp","1014.3"
"r_36","15 - 64_gr","1","2023Q3","1000cp","85.3"
"r_36","15 - 64_gr","2","2023Q3","1000cp","511.6"
"r_36","15 - 64_gr","2_1","2023Q3","1000cp","191.1"
"r_36","15 - 64_gr","2_2","2023Q3","1000cp","320.5"
"r_36","15 - 64_gr","3","2023Q3","1000cp","342.4"
"r_36","15 - 64_gr","4","2023Q3","1000cp","75"
"r_37","0","0","2022Q1","1000cp","."
"r_37","0","1","2022Q1","1000cp","."
"r_37","0","2","2022Q1","1000cp","."
"r_37","0","2_1","2022Q1","1000cp","."
"r_37","0","2_2","2022Q1","1000cp","."
"r_37","0","3","2022Q1","1000cp","."
"r_37","0","4","2022Q1","1000cp","."
"r_37","15 - 64_gr","0","2022Q1","1000cp","1118.6"
"r_37","15 - 64_gr","1","2022Q1","1000cp","99.5"
"r_37","15 - 64_gr","2","2022Q1","1000cp","538.6"
"r_37","15 - 64_gr","2_1","2022Q1","1000cp","193.7"
"r_37","15 - 64_gr","2_2","2022Q1","1000cp","344.9"
"r_37","15 - 64_gr","3","2022Q1","1000cp","399.7"
"r_37","15 - 64_gr","4","2022Q1","1000cp","80.8"
"r_38","0","0","2022Q2","1000cp","."
"r_38","0","1","2022Q2","1000cp","."
"r_38","0","2","2022Q2","1000cp","."
"r_38","0","2_1","2022Q2","1000cp","."
"r_38","0","2_2","2022Q2","1000cp","."
"r_38","0","3","2022Q2","1000cp","."
"r_38","0","4","2022Q2","1000cp","."
"r_38","15 - 64_gr","0","2022Q2","1000cp","1071.1"
"r_38","15 - 64_gr","1","2022Q2","1000cp","94.3"
"r_38","15 - 64_gr","2","2022Q2","1000cp","520.5"
"r_38","15 - 64_gr","2_1","2022Q2","1000cp","193.5"
"r_38","15 - 64_gr","2_2","2022Q2","1000cp","327.1"
"r_38","15 - 64_gr","3","2022Q2","1000cp","367.6"
"r_38","15 - 64_gr","4","2022Q2","1000cp","88.7"
"r_39","0","0","2022Q3","1000cp","."
"r_39","0","1","2022Q3","1000cp","."
"r_39","0","2","2022Q3","1000cp","."
"r_39","0","2_1","2022Q3","1000cp","."
"r_39","0","2_2","2022Q3","1000cp","."
"r_39","0","3","2022Q3","1000cp","."
"r_39","0","4","2022Q3","1000cp","."
"r_39","15 - 64_gr","0","2022Q3","1000cp","1014.3"
"r_39","15 - 64_gr","1","2022Q3","1000cp","84.9"
"r_39","15 - 64_gr","2","2022Q3","1000cp","486"
"r_39","15 - 64_gr","2_1","2022Q3","1000cp","189.4"
"r_39","15 - 64_gr","2_2","2022Q3","1000cp","296.6"
"r_39","15 - 64_gr","3","2022Q3","1000cp","357.3"
"r_39","15 - 64_gr","4","2022Q3","1000cp","86"
"r_40","0","0","2022Q4","1000cp","."
"r_40","0","1","2022Q4","1000cp","."
"r_40","0","2","2022Q4","1000cp","."
"r_40","0","2_1","2022Q4","1000cp","."
"r_40","0","2_2","2022Q4","1000cp","."
"r_40","0","3","2022Q4","1000cp","."
"r_40","0","4","2022Q4","1000cp","."
"r_40","15 - 64_gr","0","2022Q4","1000cp","1023.9"
"r_40","15 - 64_gr","1","2022Q4","1000cp","88.9"
"r_40","15 - 64_gr","2","2022Q4","1000cp","497.4"
"r_40","15 - 64_gr","2_1","2022Q4","1000cp","184.5"
"r_40","15 - 64_gr","2_2","2022Q4","1000cp","313"
"r_40","15 - 64_gr","3","2022Q4","1000cp","355.8"
"r_40","15 - 64_gr","4","2022Q4","1000cp","81.8"
"r_41","0","0","2023Q4","1000cp","."
"r_41","0","1","2023Q4","1000cp","."
"r_41","0","2","2023Q4","1000cp","."
"r_41","0","2_1","2023Q4","1000cp","."
"r_41","0","2_2","2023Q4","1000cp","."
"r_41","0","3","2023Q4","1000cp","."
"r_41","0","4","2023Q4","1000cp","."
"r_41","15 - 64_gr","0","2023Q4","1000cp","1049"
"r_41","15 - 64_gr","1","2023Q4","1000cp","85.8"
"r_41","15 - 64_gr","2","2023Q4","1000cp","519.6"
"r_41","15 - 64_gr","2_1","2023Q4","1000cp","205.5"
"r_41","15 - 64_gr","2_2","2023Q4","1000cp","314.1"
"r_41","15 - 64_gr","3","2023Q4","1000cp","365.7"
"r_41","15 - 64_gr","4","2023Q4","1000cp","77.8"
"r_42","0","0","2024Q1","1000cp","."
"r_42","0","1","2024Q1","1000cp","."
"r_42","0","2","2024Q1","1000cp","."
"r_42","0","2_1","2024Q1","1000cp","."
"r_42","0","2_2","2024Q1","1000cp","."
"r_42","0","3","2024Q1","1000cp","."
"r_42","0","4","2024Q1","1000cp","."
"r_42","15 - 64_gr","0","2024Q1","1000cp","1037.8"
"r_42","15 - 64_gr","1","2024Q1","1000cp","84.8"
"r_42","15 - 64_gr","2","2024Q1","1000cp","527.4"
"r_42","15 - 64_gr","2_1","2024Q1","1000cp","204.8"
"r_42","15 - 64_gr","2_2","2024Q1","1000cp","322.6"
"r_42","15 - 64_gr","3","2024Q1","1000cp","362.1"
"r_42","15 - 64_gr","4","2024Q1","1000cp","63.5"
"r_43","0","0","2021Q1","1000cp","."
"r_43","0","1","2021Q1","1000cp","."
"r_43","0","2","2021Q1","1000cp","."
"r_43","0","2_1","2021Q1","1000cp","."
"r_43","0","2_2","2021Q1","1000cp","."
"r_43","0","3","2021Q1","1000cp","."
"r_43","0","4","2021Q1","1000cp","."
"r_43","15 - 64_gr","0","2021Q1","1000cp","1156"
"r_43","15 - 64_gr","1","2021Q1","1000cp","105.4"
"r_43","15 - 64_gr","2","2021Q1","1000cp","534.6"
"r_43","15 - 64_gr","2_1","2021Q1","1000cp","194.7"
"r_43","15 - 64_gr","2_2","2021Q1","1000cp","339.90000000000003"
"r_43","15 - 64_gr","3","2021Q1","1000cp","420.1"
"r_43","15 - 64_gr","4","2021Q1","1000cp","95.8"
"r_44","0","0","2021Q2","1000cp","."
"r_44","0","1","2021Q2","1000cp","."
"r_44","0","2","2021Q2","1000cp","."
"r_44","0","2_1","2021Q2","1000cp","."
"r_44","0","2_2","2021Q2","1000cp","."
"r_44","0","3","2021Q2","1000cp","."
"r_44","0","4","2021Q2","1000cp","."
"r_44","15 - 64_gr","0","2021Q2","1000cp","1133.7"
"r_44","15 - 64_gr","1","2021Q2","1000cp","106.2"
"r_44","15 - 64_gr","2","2021Q2","1000cp","535.4"
"r_44","15 - 64_gr","2_1","2021Q2","1000cp","207.7"
"r_44","15 - 64_gr","2_2","2021Q2","1000cp","327.7"
"r_44","15 - 64_gr","3","2021Q2","1000cp","392.6"
"r_44","15 - 64_gr","4","2021Q2","1000cp","99.6"
"r_45","0","0","2021Q3","1000cp","."
"r_45","0","1","2021Q3","1000cp","."
"r_45","0","2","2021Q3","1000cp","."
"r_45","0","2_1","2021Q3","1000cp","."
"r_45","0","2_2","2021Q3","1000cp","."
"r_45","0","3","2021Q3","1000cp","."
"r_45","0","4","2021Q3","1000cp","."
"r_45","15 - 64_gr","0","2021Q3","1000cp","1092.1"
"r_45","15 - 64_gr","1","2021Q3","1000cp","95.7"
"r_45","15 - 64_gr","2","2021Q3","1000cp","528"
"r_45","15 - 64_gr","2_1","2021Q3","1000cp","199.1"
"r_45","15 - 64_gr","2_2","2021Q3","1000cp","328.9"
"r_45","15 - 64_gr","3","2021Q3","1000cp","378.6"
"r_45","15 - 64_gr","4","2021Q3","1000cp","89.8"
"r_46","0","0","2021Q4","1000cp","."
"r_46","0","1","2021Q4","1000cp","."
"r_46","0","2","2021Q4","1000cp","."
"r_46","0","2_1","2021Q4","1000cp","."
"r_46","0","2_2","2021Q4","1000cp","."
"r_46","0","3","2021Q4","1000cp","."
"r_46","0","4","2021Q4","1000cp","."
"r_46","15 - 64_gr","0","2021Q4","1000cp","1132.1"
"r_46","15 - 64_gr","1","2021Q4","1000cp","100.1"
"r_46","15 - 64_gr","2","2021Q4","1000cp","540.1"
"r_46","15 - 64_gr","2_1","2021Q4","1000cp","193.7"
"r_46","15 - 64_gr","2_2","2021Q4","1000cp","346.40000000000003"
"r_46","15 - 64_gr","3","2021Q4","1000cp","404.4"
"r_46","15 - 64_gr","4","2021Q4","1000cp","87.6"
