RevisionColumn,NUTS,GenderID,SILC_Age,Units,periods,ValueColumn
"r_3","BG311","0","0","perc_pop_fig","2012","34.5"
"r_3","BG311","0","0","perc_pop_fig","2013","32.1"
"r_3","BG311","0","0","perc_pop_fig","2014","33.8"
"r_3","BG311","1","0","perc_pop_fig","2008","36.4"
"r_3","BG311","1","0","perc_pop_fig","2009","33.8"
"r_3","BG311","1","0","perc_pop_fig","2010","26.4"
"r_3","BG311","1","0","perc_pop_fig","2011","40.2"
"r_3","BG311","1","0","perc_pop_fig","2012","31.1"
"r_3","BG311","1","0","perc_pop_fig","2013","29.8"
"r_3","BG311","1","0","perc_pop_fig","2014","35.1"
"r_3","BG311","2","0","perc_pop_fig","2008","33.1"
"r_3","BG311","2","0","perc_pop_fig","2009","35.3"
"r_3","BG311","2","0","perc_pop_fig","2010","35.3"
"r_3","BG311","2","0","perc_pop_fig","2011","40.3"
"r_3","BG311","2","0","perc_pop_fig","2012","37.4"
"r_3","BG311","2","0","perc_pop_fig","2013","34.2"
"r_3","BG311","2","0","perc_pop_fig","2014","32.8"
"r_3","BG313","0","0","perc_pop_fig","2008","32.1"
"r_3","BG313","0","0","perc_pop_fig","2009","32.9"
"r_3","BG313","0","0","perc_pop_fig","2010","30.1"
"r_3","BG313","0","0","perc_pop_fig","2011","19.2"
"r_3","BG313","0","0","perc_pop_fig","2012","28.3"
"r_3","BG313","0","0","perc_pop_fig","2013","27.3"
"r_3","BG313","0","0","perc_pop_fig","2014","26.6"
"r_3","BG313","1","0","perc_pop_fig","2008","29.7"
"r_3","BG313","1","0","perc_pop_fig","2009","28.1"
"r_3","BG313","1","0","perc_pop_fig","2010","25.6"
"r_3","BG313","1","0","perc_pop_fig","2011","16.3"
"r_3","BG313","1","0","perc_pop_fig","2012","23.8"
"r_3","BG313","1","0","perc_pop_fig","2013","26.5"
"r_3","BG313","1","0","perc_pop_fig","2014","26"
"r_3","BG313","2","0","perc_pop_fig","2008","34.2"
"r_3","BG313","2","0","perc_pop_fig","2009","37"
"r_3","BG313","2","0","perc_pop_fig","2010","34.1"
"r_3","BG313","2","0","perc_pop_fig","2011","21.7"
"r_3","BG313","2","0","perc_pop_fig","2012","32.4"
"r_3","BG313","2","0","perc_pop_fig","2013","28"
"r_3","BG313","2","0","perc_pop_fig","2014","27.2"
