RevisionColumn,NUTS,SILC_Median,GenderID,SILC_Age,periods,Units,ValueColumn
"r_7","BG325","4","0","0","2018","1000cp","22"
"r_7","BG325","4","0","0","2018","perc_pop_fig","19.8"
"r_7","BG325","4","1","0","2018","1000cp","12.1"
"r_7","BG325","4","1","0","2018","perc_pop_fig","22.1"
"r_7","BG325","4","2","0","2018","1000cp","9.9"
"r_7","BG325","4","2","0","2018","perc_pop_fig","17.6"
"r_7","BG33","1","0","0","2018","1000cp","65.3"
"r_7","BG33","1","0","0","2018","perc_pop_fig","7"
"r_7","BG33","1","1","0","2018","1000cp","32.4"
"r_7","BG33","1","1","0","2018","perc_pop_fig","7.1"
"r_7","BG33","1","2","0","2018","1000cp","32.9"
"r_7","BG33","1","2","0","2018","perc_pop_fig","6.9"
"r_7","BG33","2","0","0","2018","1000cp","139.6"
"r_7","BG33","2","0","0","2018","perc_pop_fig","14.9"
"r_7","BG33","2","1","0","2018","1000cp","61.6"
"r_7","BG33","2","1","0","2018","perc_pop_fig","13.5"
"r_7","BG33","2","2","0","2018","1000cp","78.1"
"r_7","BG33","2","2","0","2018","perc_pop_fig","16.3"
"r_7","BG33","3","0","0","2018","1000cp","216.1"
"r_7","BG33","3","0","0","2018","perc_pop_fig","23.1"
"r_7","BG33","3","1","0","2018","1000cp","93.6"
"r_7","BG33","3","1","0","2018","perc_pop_fig","20.5"
"r_7","BG33","3","2","0","2018","1000cp","122.5"
"r_7","BG33","3","2","0","2018","perc_pop_fig","25.6"
"r_7","BG33","4","0","0","2018","1000cp","288.5"
"r_7","BG33","4","0","0","2018","perc_pop_fig","30.9"
"r_7","BG33","4","1","0","2018","1000cp","128.6"
"r_7","BG33","4","1","0","2018","perc_pop_fig","28.2"
"r_7","BG33","4","2","0","2018","1000cp","160"
"r_7","BG33","4","2","0","2018","perc_pop_fig","33.4"
"r_7","BG331","1","0","0","2018","1000cp","35.2"
"r_7","BG331","1","0","0","2018","perc_pop_fig","7.4"
"r_7","BG331","1","1","0","2018","1000cp","16.7"
"r_7","BG331","1","1","0","2018","perc_pop_fig","7.2"
"r_7","BG331","1","2","0","2018","1000cp","18.5"
"r_7","BG331","1","2","0","2018","perc_pop_fig","7.6"
"r_7","BG331","2","0","0","2018","1000cp","72.2"
"r_7","BG331","2","0","0","2018","perc_pop_fig","15.3"
"r_7","BG331","2","1","0","2018","1000cp","31.7"
"r_7","BG331","2","1","0","2018","perc_pop_fig","13.8"
"r_7","BG331","2","2","0","2018","1000cp","40.5"
"r_7","BG331","2","2","0","2018","perc_pop_fig","16.7"
"r_7","BG331","3","0","0","2018","1000cp","110.2"
"r_7","BG331","3","0","0","2018","perc_pop_fig","23.3"
"r_7","BG331","3","1","0","2018","1000cp","46.9"
"r_7","BG331","3","1","0","2018","perc_pop_fig","20.4"
"r_7","BG331","3","2","0","2018","1000cp","63.3"
"r_7","BG331","3","2","0","2018","perc_pop_fig","26.1"
"r_7","BG331","4","0","0","2018","1000cp","144.7"
"r_7","BG331","4","0","0","2018","perc_pop_fig","30.6"
"r_7","BG331","4","1","0","2018","1000cp","63.8"
"r_7","BG331","4","1","0","2018","perc_pop_fig","27.7"
"r_7","BG331","4","2","0","2018","1000cp","80.9"
"r_7","BG331","4","2","0","2018","perc_pop_fig","33.4"
"r_7","BG332","1","0","0","2018","1000cp","14.1"
"r_7","BG332","1","0","0","2018","perc_pop_fig","8"
"r_7","BG332","1","1","0","2018","1000cp","6.1"
"r_7","BG332","1","1","0","2018","perc_pop_fig","7.1"
"r_7","BG332","1","2","0","2018","1000cp","8.1"
"r_7","BG332","1","2","0","2018","perc_pop_fig","8.9"
"r_7","BG332","2","0","0","2018","1000cp","19.2"
"r_7","BG332","2","0","0","2018","perc_pop_fig","10.9"
"r_7","BG332","2","1","0","2018","1000cp","8.2"
"r_7","BG332","2","1","0","2018","perc_pop_fig","9.6"
"r_7","BG332","2","2","0","2018","1000cp","11"
"r_7","BG332","2","2","0","2018","perc_pop_fig","12.1"
"r_7","BG332","3","0","0","2018","1000cp","32.3"
"r_7","BG332","3","0","0","2018","perc_pop_fig","18.4"
"r_7","BG332","3","1","0","2018","1000cp","13"
"r_7","BG332","3","1","0","2018","perc_pop_fig","15.2"
"r_7","BG332","3","2","0","2018","1000cp","19.3"
"r_7","BG332","3","2","0","2018","perc_pop_fig","21.3"
"r_7","BG332","4","0","0","2018","1000cp","44.7"
"r_7","BG332","4","0","0","2018","perc_pop_fig","25.4"
"r_7","BG332","4","1","0","2018","1000cp","18.9"
"r_7","BG332","4","1","0","2018","perc_pop_fig","22.1"
"r_7","BG332","4","2","0","2018","1000cp","25.8"
"r_7","BG332","4","2","0","2018","perc_pop_fig","28.6"
"r_7","BG334","1","0","0","2018","1000cp","5.9"
"r_7","BG334","1","0","0","2018","perc_pop_fig","5.3"
"r_7","BG334","1","1","0","2018","1000cp","3.1"
"r_7","BG334","1","1","0","2018","perc_pop_fig","5.7"
"r_7","BG334","1","2","0","2018","1000cp","2.8"
"r_7","BG334","1","2","0","2018","perc_pop_fig","4.9"
"r_7","BG334","2","0","0","2018","1000cp","13.2"
"r_7","BG334","2","0","0","2018","perc_pop_fig","11.7"
"r_7","BG334","2","1","0","2018","1000cp","6"
"r_7","BG334","2","1","0","2018","perc_pop_fig","11"
"r_7","BG334","2","2","0","2018","1000cp","7.2"
"r_7","BG334","2","2","0","2018","perc_pop_fig","12.5"
"r_7","BG334","3","0","0","2018","1000cp","23"
"r_7","BG334","3","0","0","2018","perc_pop_fig","20.5"
"r_7","BG334","3","1","0","2018","1000cp","10.6"
"r_7","BG334","3","1","0","2018","perc_pop_fig","19.3"
"r_7","BG334","3","2","0","2018","1000cp","12.4"
"r_7","BG334","3","2","0","2018","perc_pop_fig","21.6"
"r_7","BG334","4","0","0","2018","1000cp","31.6"
"r_7","BG334","4","0","0","2018","perc_pop_fig","28.1"
"r_7","BG334","4","1","0","2018","1000cp","14.7"
"r_7","BG334","4","1","0","2018","perc_pop_fig","26.8"
"r_7","BG334","4","2","0","2018","1000cp","16.8"
"r_7","BG334","4","2","0","2018","perc_pop_fig","29.3"
"r_7","BG333","1","0","0","2018","1000cp","9.8"
"r_7","BG333","1","0","0","2018","perc_pop_fig","5.6"
"r_7","BG333","1","1","0","2018","1000cp","5.5"
"r_7","BG333","1","1","0","2018","perc_pop_fig","6.4"
"r_7","BG333","1","2","0","2018","1000cp","4.3"
"r_7","BG333","1","2","0","2018","perc_pop_fig","4.8"
"r_7","BG333","2","0","0","2018","1000cp","12.3"
"r_7","BG333","2","0","0","2018","perc_pop_fig","7.1"
"r_7","BG333","2","1","0","2018","1000cp","6.7"
"r_7","BG333","2","1","0","2018","perc_pop_fig","7.9"
"r_7","BG333","2","2","0","2018","1000cp","5.5"
"r_7","BG333","2","2","0","2018","perc_pop_fig","6.3"
"r_7","BG333","3","0","0","2018","1000cp","41.4"
"r_7","BG333","3","0","0","2018","perc_pop_fig","23.8"
"r_7","BG333","3","1","0","2018","1000cp","20.1"
"r_7","BG333","3","1","0","2018","perc_pop_fig","23.6"
"r_7","BG333","3","2","0","2018","1000cp","21.3"
"r_7","BG333","3","2","0","2018","perc_pop_fig","24"
"r_7","BG333","4","0","0","2018","1000cp","56.2"
"r_7","BG333","4","0","0","2018","perc_pop_fig","32.3"
"r_7","BG333","4","1","0","2018","1000cp","26.3"
"r_7","BG333","4","1","0","2018","perc_pop_fig","30.9"
"r_7","BG333","4","2","0","2018","1000cp","29.8"
"r_7","BG333","4","2","0","2018","perc_pop_fig","33.8"
"r_7","BG34","1","0","0","2018","1000cp","102.8"
"r_7","BG34","1","0","0","2018","perc_pop_fig","9.9"
"r_7","BG34","1","1","0","2018","1000cp","50.5"
"r_7","BG34","1","1","0","2018","perc_pop_fig","10"
"r_7","BG34","1","2","0","2018","1000cp","52.3"
"r_7","BG34","1","2","0","2018","perc_pop_fig","9.8"
"r_7","BG34","2","0","0","2018","1000cp","180.5"
"r_7","BG34","2","0","0","2018","perc_pop_fig","17.3"
"r_7","BG34","2","1","0","2018","1000cp","82.7"
"r_7","BG34","2","1","0","2018","perc_pop_fig","16.4"
"r_7","BG34","2","2","0","2018","1000cp","97.8"
"r_7","BG34","2","2","0","2018","perc_pop_fig","18.3"
"r_7","BG34","3","0","0","2018","1000cp","246.6"
"r_7","BG34","3","0","0","2018","perc_pop_fig","23.7"
"r_7","BG34","3","1","0","2018","1000cp","110.7"
"r_7","BG34","3","1","0","2018","perc_pop_fig","21.9"
"r_7","BG34","3","2","0","2018","1000cp","135.9"
"r_7","BG34","3","2","0","2018","perc_pop_fig","25.4"
"r_7","BG34","4","0","0","2018","1000cp","311.9"
"r_7","BG34","4","0","0","2018","perc_pop_fig","30"
"r_7","BG34","4","1","0","2018","1000cp","140.3"
"r_7","BG34","4","1","0","2018","perc_pop_fig","27.7"
"r_7","BG34","4","2","0","2018","1000cp","171.6"
"r_7","BG34","4","2","0","2018","perc_pop_fig","32.1"
"r_7","BG341","1","0","0","2018","1000cp","41.4"
"r_7","BG341","1","0","0","2018","perc_pop_fig","10"
"r_7","BG341","1","1","0","2018","1000cp","18.4"
"r_7","BG341","1","1","0","2018","perc_pop_fig","9.2"
"r_7","BG341","1","2","0","2018","1000cp","23"
"r_7","BG341","1","2","0","2018","perc_pop_fig","10.8"
"r_7","BG341","2","0","0","2018","1000cp","67"
"r_7","BG341","2","0","0","2018","perc_pop_fig","16.2"
"r_7","BG341","2","1","0","2018","1000cp","29.1"
"r_7","BG341","2","1","0","2018","perc_pop_fig","14.6"
"r_7","BG341","2","2","0","2018","1000cp","37.9"
"r_7","BG341","2","2","0","2018","perc_pop_fig","17.8"
"r_7","BG341","3","0","0","2018","1000cp","93.6"
"r_7","BG341","3","0","0","2018","perc_pop_fig","22.7"
"r_7","BG341","3","1","0","2018","1000cp","41.3"
"r_7","BG341","3","1","0","2018","perc_pop_fig","20.6"
"r_7","BG341","3","2","0","2018","1000cp","52.4"
"r_7","BG341","3","2","0","2018","perc_pop_fig","24.7"
"r_7","BG341","4","0","0","2018","1000cp","107.6"
"r_7","BG341","4","0","0","2018","perc_pop_fig","26.1"
"r_7","BG341","4","1","0","2018","1000cp","47.8"
"r_7","BG341","4","1","0","2018","perc_pop_fig","23.9"
"r_7","BG341","4","2","0","2018","1000cp","59.9"
"r_7","BG341","4","2","0","2018","perc_pop_fig","28.2"
"r_7","BG342","1","0","0","2018","1000cp","22.7"
"r_7","BG342","1","0","0","2018","perc_pop_fig","12"
"r_7","BG342","1","1","0","2018","1000cp","13"
"r_7","BG342","1","1","0","2018","perc_pop_fig","14.2"
"r_7","BG342","1","2","0","2018","1000cp","9.7"
"r_7","BG342","1","2","0","2018","perc_pop_fig","10"
"r_7","BG342","2","0","0","2018","1000cp","32.5"
"r_7","BG342","2","0","0","2018","perc_pop_fig","17.3"
"r_7","BG342","2","1","0","2018","1000cp","17.7"
"r_7","BG342","2","1","0","2018","perc_pop_fig","19.3"
"r_7","BG342","2","2","0","2018","1000cp","14.8"
"r_7","BG342","2","2","0","2018","perc_pop_fig","15.3"
"r_7","BG342","3","0","0","2018","1000cp","48"
"r_7","BG342","3","0","0","2018","perc_pop_fig","25.5"
"r_7","BG342","3","1","0","2018","1000cp","25.2"
"r_7","BG342","3","1","0","2018","perc_pop_fig","27.5"
"r_7","BG342","3","2","0","2018","1000cp","22.8"
"r_7","BG342","3","2","0","2018","perc_pop_fig","23.6"
"r_7","BG342","4","0","0","2018","1000cp","63.8"
"r_7","BG342","4","0","0","2018","perc_pop_fig","33.9"
"r_7","BG342","4","1","0","2018","1000cp","32"
"r_7","BG342","4","1","0","2018","perc_pop_fig","35"
"r_7","BG342","4","2","0","2018","1000cp","31.8"
"r_7","BG342","4","2","0","2018","perc_pop_fig","32.8"
"r_7","BG344","1","0","0","2018","1000cp","30.6"
"r_7","BG344","1","0","0","2018","perc_pop_fig","9.6"
"r_7","BG344","1","1","0","2018","1000cp","14"
"r_7","BG344","1","1","0","2018","perc_pop_fig","9.1"
"r_7","BG344","1","2","0","2018","1000cp","16.5"
"r_7","BG344","1","2","0","2018","perc_pop_fig","10.1"
"r_7","BG344","2","0","0","2018","1000cp","53.3"
"r_7","BG344","2","0","0","2018","perc_pop_fig","16.7"
"r_7","BG344","2","1","0","2018","1000cp","23.5"
"r_7","BG344","2","1","0","2018","perc_pop_fig","15.2"
"r_7","BG344","2","2","0","2018","1000cp","29.8"
"r_7","BG344","2","2","0","2018","perc_pop_fig","18.2"
"r_7","BG344","3","0","0","2018","1000cp","75.9"
"r_7","BG344","3","0","0","2018","perc_pop_fig","23.8"
"r_7","BG344","3","1","0","2018","1000cp","32.3"
"r_7","BG344","3","1","0","2018","perc_pop_fig","20.9"
"r_7","BG344","3","2","0","2018","1000cp","43.6"
"r_7","BG344","3","2","0","2018","perc_pop_fig","26.5"
"r_7","BG344","4","0","0","2018","1000cp","99.3"
"r_7","BG344","4","0","0","2018","perc_pop_fig","31.1"
"r_7","BG344","4","1","0","2018","1000cp","41.2"
"r_7","BG344","4","1","0","2018","perc_pop_fig","26.7"
"r_7","BG344","4","2","0","2018","1000cp","58.1"
"r_7","BG344","4","2","0","2018","perc_pop_fig","35.4"
"r_7","BG343","1","0","0","2018","1000cp","5.2"
"r_7","BG343","1","0","0","2018","perc_pop_fig","4.3"
"r_7","BG343","1","1","0","2018","1000cp","2.4"
"r_7","BG343","1","1","0","2018","perc_pop_fig","4"
"r_7","BG343","1","2","0","2018","1000cp","2.8"
"r_7","BG343","1","2","0","2018","perc_pop_fig","4.6"
"r_7","BG343","2","0","0","2018","1000cp","19.2"
"r_7","BG343","2","0","0","2018","perc_pop_fig","15.8"
"r_7","BG343","2","1","0","2018","1000cp","8.6"
"r_7","BG343","2","1","0","2018","perc_pop_fig","14.5"
"r_7","BG343","2","2","0","2018","1000cp","10.5"
"r_7","BG343","2","2","0","2018","perc_pop_fig","17.1"
"r_7","BG343","3","0","0","2018","1000cp","29.5"
"r_7","BG343","3","0","0","2018","perc_pop_fig","24.3"
"r_7","BG343","3","1","0","2018","1000cp","12.2"
"r_7","BG343","3","1","0","2018","perc_pop_fig","20.5"
"r_7","BG343","3","2","0","2018","1000cp","17.2"
"r_7","BG343","3","2","0","2018","perc_pop_fig","28"
"r_7","BG343","4","0","0","2018","1000cp","39.2"
"r_7","BG343","4","0","0","2018","perc_pop_fig","32.3"
"r_7","BG343","4","1","0","2018","1000cp","17.2"
"r_7","BG343","4","1","0","2018","perc_pop_fig","28.9"
"r_7","BG343","4","2","0","2018","1000cp","21.9"
"r_7","BG343","4","2","0","2018","perc_pop_fig","35.7"
"r_7","BG41","1","0","0","2018","1000cp","151.8"
"r_7","BG41","1","0","0","2018","perc_pop_fig","7.2"
"r_7","BG41","1","1","0","2018","1000cp","69.1"
"r_7","BG41","1","1","0","2018","perc_pop_fig","6.8"
"r_7","BG41","1","2","0","2018","1000cp","82.6"
"r_7","BG41","1","2","0","2018","perc_pop_fig","7.6"
"r_7","BG41","2","0","0","2018","1000cp","290.8"
"r_7","BG41","2","0","0","2018","perc_pop_fig","13.8"
"r_7","BG41","2","1","0","2018","1000cp","131.1"
"r_7","BG41","2","1","0","2018","perc_pop_fig","12.8"
"r_7","BG41","2","2","0","2018","1000cp","159.7"
"r_7","BG41","2","2","0","2018","perc_pop_fig","14.6"
"r_7","BG41","3","0","0","2018","1000cp","435.3"
"r_7","BG41","3","0","0","2018","perc_pop_fig","20.6"
"r_7","BG41","3","1","0","2018","1000cp","200"
"r_7","BG41","3","1","0","2018","perc_pop_fig","19.6"
"r_7","BG41","3","2","0","2018","1000cp","235.2"
"r_7","BG41","3","2","0","2018","perc_pop_fig","21.6"
"r_7","BG41","4","0","0","2018","1000cp","596.8"
"r_7","BG41","4","0","0","2018","perc_pop_fig","28.3"
"r_7","BG41","4","1","0","2018","1000cp","272"
"r_7","BG41","4","1","0","2018","perc_pop_fig","26.7"
"r_7","BG41","4","2","0","2018","1000cp","324.8"
"r_7","BG41","4","2","0","2018","perc_pop_fig","29.8"
"r_7","BG413","1","0","0","2018","1000cp","25.9"
"r_7","BG413","1","0","0","2018","perc_pop_fig","8.4"
"r_7","BG413","1","1","0","2018","1000cp","13.9"
"r_7","BG413","1","1","0","2018","perc_pop_fig","9.2"
"r_7","BG413","1","2","0","2018","1000cp","12"
"r_7","BG413","1","2","0","2018","perc_pop_fig","7.6"
"r_7","BG413","2","0","0","2018","1000cp","35.3"
"r_7","BG413","2","0","0","2018","perc_pop_fig","11.4"
"r_7","BG413","2","1","0","2018","1000cp","17.8"
"r_7","BG413","2","1","0","2018","perc_pop_fig","11.8"
"r_7","BG413","2","2","0","2018","1000cp","17.4"
"r_7","BG413","2","2","0","2018","perc_pop_fig","11.1"
"r_7","BG413","3","0","0","2018","1000cp","51.1"
"r_7","BG413","3","0","0","2018","perc_pop_fig","16.6"
"r_7","BG413","3","1","0","2018","1000cp","25"
"r_7","BG413","3","1","0","2018","perc_pop_fig","16.6"
"r_7","BG413","3","2","0","2018","1000cp","26.2"
"r_7","BG413","3","2","0","2018","perc_pop_fig","16.6"
"r_7","BG413","4","0","0","2018","1000cp","81.9"
"r_7","BG413","4","0","0","2018","perc_pop_fig","26.5"
"r_7","BG413","4","1","0","2018","1000cp","39.2"
"r_7","BG413","4","1","0","2018","perc_pop_fig","26"
"r_7","BG413","4","2","0","2018","1000cp","42.7"
"r_7","BG413","4","2","0","2018","perc_pop_fig","27"
"r_7","BG415","1","0","0","2018","1000cp","8.4"
"r_7","BG415","1","0","0","2018","perc_pop_fig","6.9"
"r_7","BG415","1","1","0","2018","1000cp","4.3"
"r_7","BG415","1","1","0","2018","perc_pop_fig","7.3"
"r_7","BG415","1","2","0","2018","1000cp","4"
"r_7","BG415","1","2","0","2018","perc_pop_fig","6.5"
"r_7","BG415","2","0","0","2018","1000cp","12.3"
"r_7","BG415","2","0","0","2018","perc_pop_fig","10.1"
"r_7","BG415","2","1","0","2018","1000cp","5.4"
"r_7","BG415","2","1","0","2018","perc_pop_fig","9.1"
"r_7","BG415","2","2","0","2018","1000cp","6.9"
"r_7","BG415","2","2","0","2018","perc_pop_fig","11.1"
"r_7","BG415","3","0","0","2018","1000cp","17.8"
"r_7","BG415","3","0","0","2018","perc_pop_fig","14.7"
"r_7","BG415","3","1","0","2018","1000cp","8.2"
"r_7","BG415","3","1","0","2018","perc_pop_fig","13.9"
"r_7","BG415","3","2","0","2018","1000cp","9.7"
"r_7","BG415","3","2","0","2018","perc_pop_fig","15.5"
"r_7","BG415","4","0","0","2018","1000cp","25.7"
"r_7","BG415","4","0","0","2018","perc_pop_fig","21.2"
"r_7","BG415","4","1","0","2018","1000cp","11.5"
"r_7","BG415","4","1","0","2018","perc_pop_fig","19.6"
"r_7","BG415","4","2","0","2018","1000cp","14.1"
"r_7","BG415","4","2","0","2018","perc_pop_fig","22.7"
"r_7","BG414","1","0","0","2018","1000cp","5.5"
"r_7","BG414","1","0","0","2018","perc_pop_fig","4.5"
"r_7","BG414","1","1","0","2018","1000cp","2.5"
"r_7","BG414","1","1","0","2018","perc_pop_fig","4.2"
"r_7","BG414","1","2","0","2018","1000cp","3"
"r_7","BG414","1","2","0","2018","perc_pop_fig","4.7"
"r_7","BG414","2","0","0","2018","1000cp","10.8"
"r_7","BG414","2","0","0","2018","perc_pop_fig","8.8"
"r_7","BG414","2","1","0","2018","1000cp","4.9"
"r_7","BG414","2","1","0","2018","perc_pop_fig","8.3"
"r_7","BG414","2","2","0","2018","1000cp","5.9"
"r_7","BG414","2","2","0","2018","perc_pop_fig","9.3"
"r_7","BG414","3","0","0","2018","1000cp","14.6"
"r_7","BG414","3","0","0","2018","perc_pop_fig","11.9"
"r_7","BG414","3","1","0","2018","1000cp","6"
"r_7","BG414","3","1","0","2018","perc_pop_fig","10"
"r_7","BG414","3","2","0","2018","1000cp","8.6"
"r_7","BG414","3","2","0","2018","perc_pop_fig","13.8"
"r_7","BG414","4","0","0","2018","1000cp","24.4"
"r_7","BG414","4","0","0","2018","perc_pop_fig","19.9"
"r_7","BG414","4","1","0","2018","1000cp","10.7"
"r_7","BG414","4","1","0","2018","perc_pop_fig","17.9"
"r_7","BG414","4","2","0","2018","1000cp","13.7"
"r_7","BG414","4","2","0","2018","perc_pop_fig","21.9"
"r_7","BG412","1","0","0","2018","1000cp","4.5"
"r_7","BG412","1","0","0","2018","perc_pop_fig","2"
"r_7","BG412","1","1","0","2018","1000cp","1.7"
"r_7","BG412","1","1","0","2018","perc_pop_fig","1.5"
"r_7","BG412","1","2","0","2018","1000cp","2.9"
"r_7","BG412","1","2","0","2018","perc_pop_fig","2.4"
"r_7","BG412","2","0","0","2018","1000cp","26.8"
"r_7","BG412","2","0","0","2018","perc_pop_fig","11.6"
"r_7","BG412","2","1","0","2018","1000cp","12.3"
"r_7","BG412","2","1","0","2018","perc_pop_fig","10.8"
"r_7","BG412","2","2","0","2018","1000cp","14.4"
"r_7","BG412","2","2","0","2018","perc_pop_fig","12.3"
"r_7","BG412","3","0","0","2018","1000cp","47.1"
"r_7","BG412","3","0","0","2018","perc_pop_fig","20.3"
"r_7","BG412","3","1","0","2018","1000cp","21.5"
"r_7","BG412","3","1","0","2018","perc_pop_fig","18.8"
"r_7","BG412","3","2","0","2018","1000cp","25.7"
"r_7","BG412","3","2","0","2018","perc_pop_fig","21.8"
"r_7","BG412","4","0","0","2018","1000cp","60.4"
"r_7","BG412","4","0","0","2018","perc_pop_fig","26.1"
"r_7","BG412","4","1","0","2018","1000cp","28.2"
"r_7","BG412","4","1","0","2018","perc_pop_fig","24.8"
"r_7","BG412","4","2","0","2018","1000cp","32.2"
"r_7","BG412","4","2","0","2018","perc_pop_fig","27.3"
"r_7","BG411","1","0","0","2018","1000cp","110.7"
"r_7","BG411","1","0","0","2018","perc_pop_fig","8.3"
"r_7","BG411","1","1","0","2018","1000cp","47.1"
"r_7","BG411","1","1","0","2018","perc_pop_fig","7.4"
"r_7","BG411","1","2","0","2018","1000cp","63.5"
"r_7","BG411","1","2","0","2018","perc_pop_fig","9.2"
"r_7","BG411","2","0","0","2018","1000cp","186.4"
"r_7","BG411","2","0","0","2018","perc_pop_fig","14"
"r_7","BG411","2","1","0","2018","1000cp","82.1"
"r_7","BG411","2","1","0","2018","perc_pop_fig","12.9"
"r_7","BG411","2","2","0","2018","1000cp","104.3"
"r_7","BG411","2","2","0","2018","perc_pop_fig","15.1"
"r_7","BG411","3","0","0","2018","1000cp","266.5"
"r_7","BG411","3","0","0","2018","perc_pop_fig","20.1"
"r_7","BG411","3","1","0","2018","1000cp","115.5"
"r_7","BG411","3","1","0","2018","perc_pop_fig","18.1"
"r_7","BG411","3","2","0","2018","1000cp","151.1"
"r_7","BG411","3","2","0","2018","perc_pop_fig","21.9"
"r_7","BG411","4","0","0","2018","1000cp","383.3"
"r_7","BG411","4","0","0","2018","perc_pop_fig","28.9"
"r_7","BG411","4","1","0","2018","1000cp","172.8"
"r_7","BG411","4","1","0","2018","perc_pop_fig","27.1"
"r_7","BG411","4","2","0","2018","1000cp","210.4"
"r_7","BG411","4","2","0","2018","perc_pop_fig","30.5"
"r_7","BG42","1","0","0","2018","1000cp","151.4"
"r_7","BG42","1","0","0","2018","perc_pop_fig","10.7"
"r_7","BG42","1","1","0","2018","1000cp","76.2"
"r_7","BG42","1","1","0","2018","perc_pop_fig","11"
"r_7","BG42","1","2","0","2018","1000cp","75.2"
"r_7","BG42","1","2","0","2018","perc_pop_fig","10.3"
"r_7","BG42","2","0","0","2018","1000cp","220.5"
"r_7","BG42","2","0","0","2018","perc_pop_fig","15.5"
"r_7","BG42","2","1","0","2018","1000cp","104.8"
"r_7","BG42","2","1","0","2018","perc_pop_fig","15.2"
"r_7","BG42","2","2","0","2018","1000cp","115.7"
"r_7","BG42","2","2","0","2018","perc_pop_fig","15.9"
"r_7","BG42","3","0","0","2018","1000cp","317.5"
"r_7","BG42","3","0","0","2018","perc_pop_fig","22.3"
"r_7","BG42","3","1","0","2018","1000cp","147.5"
"r_7","BG42","3","1","0","2018","perc_pop_fig","21.3"
"r_7","BG42","3","2","0","2018","1000cp","170"
"r_7","BG42","3","2","0","2018","perc_pop_fig","23.3"
"r_7","BG42","4","0","0","2018","1000cp","405.8"
"r_7","BG42","4","0","0","2018","perc_pop_fig","28.6"
"r_7","BG42","4","1","0","2018","1000cp","186.1"
"r_7","BG42","4","1","0","2018","perc_pop_fig","26.9"
"r_7","BG42","4","2","0","2018","1000cp","219.7"
"r_7","BG42","4","2","0","2018","perc_pop_fig","30.1"
"r_7","BG425","1","0","0","2018","1000cp","12.6"
"r_7","BG425","1","0","0","2018","perc_pop_fig","8.3"
"r_7","BG425","1","1","0","2018","1000cp","5.8"
"r_7","BG425","1","1","0","2018","perc_pop_fig","7.6"
"r_7","BG425","1","2","0","2018","1000cp","6.8"
"r_7","BG425","1","2","0","2018","perc_pop_fig","9"
"r_7","BG425","2","0","0","2018","1000cp","19"
"r_7","BG425","2","0","0","2018","perc_pop_fig","12.6"
"r_7","BG425","2","1","0","2018","1000cp","8.5"
"r_7","BG425","2","1","0","2018","perc_pop_fig","11.3"
"r_7","BG425","2","2","0","2018","1000cp","10.5"
"r_7","BG425","2","2","0","2018","perc_pop_fig","13.8"
"r_7","BG425","3","0","0","2018","1000cp","25.6"
"r_7","BG425","3","0","0","2018","perc_pop_fig","16.9"
"r_7","BG425","3","1","0","2018","1000cp","11.8"
"r_7","BG425","3","1","0","2018","perc_pop_fig","15.7"
"r_7","BG425","3","2","0","2018","1000cp","13.8"
"r_7","BG425","3","2","0","2018","perc_pop_fig","18.1"
"r_7","BG425","4","0","0","2018","1000cp","41.3"
"r_7","BG425","4","0","0","2018","perc_pop_fig","27.2"
"r_7","BG425","4","1","0","2018","1000cp","19.5"
"r_7","BG425","4","1","0","2018","perc_pop_fig","25.8"
"r_7","BG425","4","2","0","2018","1000cp","21.8"
"r_7","BG425","4","2","0","2018","perc_pop_fig","28.6"
"r_7","BG423","1","0","0","2018","1000cp","19.8"
"r_7","BG423","1","0","0","2018","perc_pop_fig","7.7"
"r_7","BG423","1","1","0","2018","1000cp","9.5"
"r_7","BG423","1","1","0","2018","perc_pop_fig","7.5"
"r_7","BG423","1","2","0","2018","1000cp","10.4"
"r_7","BG423","1","2","0","2018","perc_pop_fig","7.9"
"r_7","BG423","2","0","0","2018","1000cp","43.9"
"r_7","BG423","2","0","0","2018","perc_pop_fig","17"
"r_7","BG423","2","1","0","2018","1000cp","21.3"
"r_7","BG423","2","1","0","2018","perc_pop_fig","16.8"
"r_7","BG423","2","2","0","2018","1000cp","22.6"
"r_7","BG423","2","2","0","2018","perc_pop_fig","17.2"
"r_7","BG423","3","0","0","2018","1000cp","56.3"
"r_7","BG423","3","0","0","2018","perc_pop_fig","21.8"
"r_7","BG423","3","1","0","2018","1000cp","25.9"
"r_7","BG423","3","1","0","2018","perc_pop_fig","20.4"
"r_7","BG423","3","2","0","2018","1000cp","30.5"
"r_7","BG423","3","2","0","2018","perc_pop_fig","23.2"
"r_7","BG423","4","0","0","2018","1000cp","72.3"
"r_7","BG423","4","0","0","2018","perc_pop_fig","27.9"
"r_7","BG423","4","1","0","2018","1000cp","33.6"
"r_7","BG423","4","1","0","2018","perc_pop_fig","26.5"
"r_7","BG423","4","2","0","2018","1000cp","38.6"
"r_7","BG423","4","2","0","2018","perc_pop_fig","29.4"
"r_7","BG421","1","0","0","2018","1000cp","77.4"
"r_7","BG421","1","0","0","2018","perc_pop_fig","11.5"
"r_7","BG421","1","1","0","2018","1000cp","39.8"
"r_7","BG421","1","1","0","2018","perc_pop_fig","12.4"
"r_7","BG421","1","2","0","2018","1000cp","37.6"
