RevisionColumn,LFS_EDUlevel,Units,periods,Age10_LFS,ValueColumn
"r_13","2_1","1000cp","2018Q3","0","1113.3"
"r_13","2_1","1000cp","2018Q3","15 - 64_gr","1084.6"
"r_13","2_2","1000cp","2018Q3","0","802.8"
"r_13","2_2","1000cp","2018Q3","15 - 64_gr","786.5"
"r_13","3","1000cp","2018Q3","0","366.9"
"r_13","3","1000cp","2018Q3","15 - 64_gr","350.3"
"r_13","4","1000cp","2018Q3","0","78.8"
"r_13","4","1000cp","2018Q3","15 - 64_gr","76.4"
"r_14","0","1000cp","2018Q4","0","3303"
"r_14","0","1000cp","2018Q4","15 - 64_gr","3209.6"
"r_14","1","1000cp","2018Q4","0","1008.3"
"r_14","1","1000cp","2018Q4","15 - 64_gr","974.2"
"r_14","2","1000cp","2018Q4","0","1888.5"
"r_14","2","1000cp","2018Q4","15 - 64_gr","1844.9"
"r_14","2_1","1000cp","2018Q4","0","1101.3"
"r_14","2_1","1000cp","2018Q4","15 - 64_gr","1073.2"
"r_14","2_2","1000cp","2018Q4","0","787.2"
"r_14","2_2","1000cp","2018Q4","15 - 64_gr","771.6"
"r_14","3","1000cp","2018Q4","0","330.8"
"r_14","3","1000cp","2018Q4","15 - 64_gr","316.2"
"r_14","4","1000cp","2018Q4","0","75.4"
"r_14","4","1000cp","2018Q4","15 - 64_gr","74.3"
"r_15","0","1000cp","2019Q1","0","3313.1"
"r_15","0","1000cp","2019Q1","15 - 64_gr","3225.6"
"r_15","1","1000cp","2019Q1","0","1040.5"
"r_15","1","1000cp","2019Q1","15 - 64_gr","1005.5"
"r_15","2","1000cp","2019Q1","0","1852.1"
"r_15","2","1000cp","2019Q1","15 - 64_gr","1813"
"r_15","2_1","1000cp","2019Q1","0","1076.3"
"r_15","2_1","1000cp","2019Q1","15 - 64_gr","1049.6"
"r_15","2_2","1000cp","2019Q1","0","775.8"
"r_15","2_2","1000cp","2019Q1","15 - 64_gr","763.4"
"r_15","3","1000cp","2019Q1","0","346.7"
"r_15","3","1000cp","2019Q1","15 - 64_gr","334.5"
"r_15","4","1000cp","2019Q1","0","73.8"
"r_15","4","1000cp","2019Q1","15 - 64_gr","72.6"
"r_16","0","1000cp","2019Q2","0","3404.8"
"r_16","0","1000cp","2019Q2","15 - 64_gr","3304.9"
"r_16","1","1000cp","2019Q2","0","1047.4"
"r_16","1","1000cp","2019Q2","15 - 64_gr","1012.9"
"r_16","2","1000cp","2019Q2","0","1893.3"
"r_16","2","1000cp","2019Q2","15 - 64_gr","1848.1"
"r_16","2_1","1000cp","2019Q2","0","1083.3"
"r_16","2_1","1000cp","2019Q2","15 - 64_gr","1053.7"
"r_16","2_2","1000cp","2019Q2","0","810"
"r_16","2_2","1000cp","2019Q2","15 - 64_gr","794.4"
"r_16","3","1000cp","2019Q2","0","392.8"
"r_16","3","1000cp","2019Q2","15 - 64_gr","375.7"
"r_16","4","1000cp","2019Q2","0","71.3"
"r_16","4","1000cp","2019Q2","15 - 64_gr","68.2"
"r_17","0","1000cp","2019Q3","0","3424.6"
"r_17","0","1000cp","2019Q3","15 - 64_gr","3316.8"
"r_17","1","1000cp","2019Q3","0","1022.7"
"r_17","1","1000cp","2019Q3","15 - 64_gr","990.1"
"r_17","2","1000cp","2019Q3","0","1931.7"
"r_17","2","1000cp","2019Q3","15 - 64_gr","1876"
"r_17","2_1","1000cp","2019Q3","0","1125.4"
"r_17","2_1","1000cp","2019Q3","15 - 64_gr","1089.7"
"r_17","2_2","1000cp","2019Q3","0","806.3"
"r_17","2_2","1000cp","2019Q3","15 - 64_gr","786.3"
"r_17","3","1000cp","2019Q3","0","389.3"
"r_17","3","1000cp","2019Q3","15 - 64_gr","372.1"
"r_17","4","1000cp","2019Q3","0","80.9"
"r_17","4","1000cp","2019Q3","15 - 64_gr","78.6"
"r_18","0","1000cp","2019Q4","0","3361.2"
"r_18","0","1000cp","2019Q4","15 - 64_gr","3258.2"
"r_18","1","1000cp","2019Q4","0","1009.9"
"r_18","1","1000cp","2019Q4","15 - 64_gr","974.6"
"r_18","2","1000cp","2019Q4","0","1904.7"
"r_18","2","1000cp","2019Q4","15 - 64_gr","1854.5"
"r_18","2_1","1000cp","2019Q4","0","1124.4"
"r_18","2_1","1000cp","2019Q4","15 - 64_gr","1090.6"
"r_18","2_2","1000cp","2019Q4","0","780.3"
"r_18","2_2","1000cp","2019Q4","15 - 64_gr","763.9"
"r_18","3","1000cp","2019Q4","0","360.7"
"r_18","3","1000cp","2019Q4","15 - 64_gr","344.6"
"r_18","4","1000cp","2019Q4","0","85.8"
"r_18","4","1000cp","2019Q4","15 - 64_gr","84.5"
"r_19","0","1000cp","2020Q1","0","3256.1"
"r_19","0","1000cp","2020Q1","15 - 64_gr","3161.3"
"r_19","1","1000cp","2020Q1","0","1004.5"
"r_19","1","1000cp","2020Q1","15 - 64_gr","969.1"
"r_19","2","1000cp","2020Q1","0","1838.3"
"r_19","2","1000cp","2020Q1","15 - 64_gr","1796.3"
"r_19","2_1","1000cp","2020Q1","0","1080.8"
"r_19","2_1","1000cp","2020Q1","15 - 64_gr","1051.1"
"r_19","2_2","1000cp","2020Q1","0","757.5"
"r_19","2_2","1000cp","2020Q1","15 - 64_gr","745.3"
"r_19","3","1000cp","2020Q1","0","333.1"
"r_19","3","1000cp","2020Q1","15 - 64_gr","316.3"
"r_19","4","1000cp","2020Q1","0","80.2"
"r_19","4","1000cp","2020Q1","15 - 64_gr","79.5"
"r_20","0","1000cp","2020Q2","0","3271.8"
"r_20","0","1000cp","2020Q2","15 - 64_gr","3168.9"
"r_20","1","1000cp","2020Q2","0","1081.6"
"r_20","1","1000cp","2020Q2","15 - 64_gr","1043.3"
"r_20","2","1000cp","2020Q2","0","1801.3"
"r_20","2","1000cp","2020Q2","15 - 64_gr","1755.9"
"r_20","2_1","1000cp","2020Q2","0","1038.8"
"r_20","2_1","1000cp","2020Q2","15 - 64_gr","1005.9"
"r_20","2_2","1000cp","2020Q2","0","762.6"
"r_20","2_2","1000cp","2020Q2","15 - 64_gr","750.1"
"r_20","3","1000cp","2020Q2","0","324.6"
"r_20","3","1000cp","2020Q2","15 - 64_gr","307"
"r_20","4","1000cp","2020Q2","0","64.2"
"r_20","4","1000cp","2020Q2","15 - 64_gr","62.7"
"r_21","0","1000cp","2020Q3","0","3333.6"
"r_21","0","1000cp","2020Q3","15 - 64_gr","3231"
"r_21","1","1000cp","2020Q3","0","1074.2"
"r_21","1","1000cp","2020Q3","15 - 64_gr","1038.8"
"r_21","2","1000cp","2020Q3","0","1833.6"
"r_21","2","1000cp","2020Q3","15 - 64_gr","1785.3"
"r_21","2_1","1000cp","2020Q3","0","1052.2"
"r_21","2_1","1000cp","2020Q3","15 - 64_gr","1021"
"r_21","2_2","1000cp","2020Q3","0","781.4"
"r_21","2_2","1000cp","2020Q3","15 - 64_gr","764.4"
"r_21","3","1000cp","2020Q3","0","353.2"
"r_21","3","1000cp","2020Q3","15 - 64_gr","336.8"
"r_21","4","1000cp","2020Q3","0","72.6"
"r_21","4","1000cp","2020Q3","15 - 64_gr","70.1"
"r_22","0","1000cp","2020Q4","0","3299.9"
"r_22","0","1000cp","2020Q4","15 - 64_gr","3200.4"
"r_22","1","1000cp","2020Q4","0","1053.3"
"r_22","1","1000cp","2020Q4","15 - 64_gr","1016.6"
"r_22","2","1000cp","2020Q4","0","1848.7"
"r_22","2","1000cp","2020Q4","15 - 64_gr","1801.5"
"r_22","2_1","1000cp","2020Q4","0","1081.3"
"r_22","2_1","1000cp","2020Q4","15 - 64_gr","1051.3"
"r_22","2_2","1000cp","2020Q4","0","767.4"
"r_22","2_2","1000cp","2020Q4","15 - 64_gr","750.2"
"r_22","3","1000cp","2020Q4","0","336.4"
"r_22","3","1000cp","2020Q4","15 - 64_gr","322.7"
"r_22","4","1000cp","2020Q4","0","61.5"
"r_22","4","1000cp","2020Q4","15 - 64_gr","59.6"
"r_31","0","1000cp","2023Q1","0","3062.9"
"r_31","0","1000cp","2023Q1","15 - 64_gr","2951.8"
"r_31","1","1000cp","2023Q1","0","1014"
"r_31","1","1000cp","2023Q1","15 - 64_gr","978.3"
"r_31","2","1000cp","2023Q1","0","1746"
"r_31","2","1000cp","2023Q1","15 - 64_gr","1682.1"
"r_31","2_1","1000cp","2023Q1","0","984.5"
"r_31","2_1","1000cp","2023Q1","15 - 64_gr","943.3"
"r_31","2_2","1000cp","2023Q1","0","761.5"
"r_31","2_2","1000cp","2023Q1","15 - 64_gr","738.8"
"r_31","3","1000cp","2023Q1","0","264"
"r_31","3","1000cp","2023Q1","15 - 64_gr","253.9"
"r_31","4","1000cp","2023Q1","0","38.9"
"r_31","4","1000cp","2023Q1","15 - 64_gr","37.5"
"r_32","0","1000cp","2023Q2","0","3055.3"
"r_32","0","1000cp","2023Q2","15 - 64_gr","2944.6"
"r_32","1","1000cp","2023Q2","0","1017.9"
"r_32","1","1000cp","2023Q2","15 - 64_gr","978.8"
"r_32","2","1000cp","2023Q2","0","1722.3"
"r_32","2","1000cp","2023Q2","15 - 64_gr","1660.6"
"r_32","2_1","1000cp","2023Q2","0","981.8"
"r_32","2_1","1000cp","2023Q2","15 - 64_gr","941"
"r_32","2_2","1000cp","2023Q2","0","740.5"
"r_32","2_2","1000cp","2023Q2","15 - 64_gr","719.6"
"r_32","3","1000cp","2023Q2","0","270.5"
"r_32","3","1000cp","2023Q2","15 - 64_gr","262"
"r_32","4","1000cp","2023Q2","0","44.6"
"r_32","4","1000cp","2023Q2","15 - 64_gr","43.2"
"r_33","0","1000cp","2023Q3","0","3089.6"
"r_33","0","1000cp","2023Q3","15 - 64_gr","2973.9"
"r_33","1","1000cp","2023Q3","0","1022.1"
"r_33","1","1000cp","2023Q3","15 - 64_gr","981.5"
"r_33","2","1000cp","2023Q3","0","1720.1"
"r_33","2","1000cp","2023Q3","15 - 64_gr","1657.4"
"r_33","2_1","1000cp","2023Q3","0","988.9"
"r_33","2_1","1000cp","2023Q3","15 - 64_gr","946.6"
"r_33","2_2","1000cp","2023Q3","0","731.2"
"r_33","2_2","1000cp","2023Q3","15 - 64_gr","710.8"
"r_33","3","1000cp","2023Q3","0","293.7"
"r_33","3","1000cp","2023Q3","15 - 64_gr","282.8"
"r_33","4","1000cp","2023Q3","0","53.7"
"r_33","4","1000cp","2023Q3","15 - 64_gr","52.2"
"r_34","0","1000cp","2022Q1","0","3011.6"
"r_34","0","1000cp","2022Q1","15 - 64_gr","2913"
"r_34","1","1000cp","2022Q1","0","994.3"
"r_34","1","1000cp","2022Q1","15 - 64_gr","955.6"
"r_34","2","1000cp","2022Q1","0","1688.5"
"r_34","2","1000cp","2022Q1","15 - 64_gr","1637.9"
"r_34","2_1","1000cp","2022Q1","0","946"
"r_34","2_1","1000cp","2022Q1","15 - 64_gr","910.3"
"r_34","2_2","1000cp","2022Q1","0","742.5"
"r_34","2_2","1000cp","2022Q1","15 - 64_gr","727.6"
"r_34","3","1000cp","2022Q1","0","290.8"
"r_34","3","1000cp","2022Q1","15 - 64_gr","282.5"
"r_34","4","1000cp","2022Q1","0","38"
"r_34","4","1000cp","2022Q1","15 - 64_gr","37"
"r_35","0","1000cp","2022Q2","0","3052.4"
"r_35","0","1000cp","2022Q2","15 - 64_gr","2954.3"
"r_35","1","1000cp","2022Q2","0","999.3"
"r_35","1","1000cp","2022Q2","15 - 64_gr","963.4"
"r_35","2","1000cp","2022Q2","0","1719.5"
"r_35","2","1000cp","2022Q2","15 - 64_gr","1668.4"
"r_35","2_1","1000cp","2022Q2","0","974.1"
"r_35","2_1","1000cp","2022Q2","15 - 64_gr","939.1"
"r_35","2_2","1000cp","2022Q2","0","745.4"
"r_35","2_2","1000cp","2022Q2","15 - 64_gr","729.4"
"r_35","3","1000cp","2022Q2","0","286.2"
"r_35","3","1000cp","2022Q2","15 - 64_gr","276.1"
"r_35","4","1000cp","2022Q2","0","47.4"
"r_35","4","1000cp","2022Q2","15 - 64_gr","46.4"
"r_36","0","1000cp","2022Q3","0","3111.2"
"r_36","0","1000cp","2022Q3","15 - 64_gr","3005.1"
"r_36","1","1000cp","2022Q3","0","1003"
"r_36","1","1000cp","2022Q3","15 - 64_gr","965.7"
"r_36","2","1000cp","2022Q3","0","1741"
"r_36","2","1000cp","2022Q3","15 - 64_gr","1685.8"
"r_36","2_1","1000cp","2022Q3","0","995"
"r_36","2_1","1000cp","2022Q3","15 - 64_gr","959.2"
"r_36","2_2","1000cp","2022Q3","0","746"
"r_36","2_2","1000cp","2022Q3","15 - 64_gr","726.6"
"r_36","3","1000cp","2022Q3","0","313.2"
"r_36","3","1000cp","2022Q3","15 - 64_gr","300.4"
"r_36","4","1000cp","2022Q3","0","54"
"r_36","4","1000cp","2022Q3","15 - 64_gr","53.1"
"r_37","0","1000cp","2022Q4","0","3096.1"
"r_37","0","1000cp","2022Q4","15 - 64_gr","2989.2"
"r_37","1","1000cp","2022Q4","0","1005.7"
"r_37","1","1000cp","2022Q4","15 - 64_gr","972.9"
"r_37","2","1000cp","2022Q4","0","1742.2"
"r_37","2","1000cp","2022Q4","15 - 64_gr","1680.9"
"r_37","2_1","1000cp","2022Q4","0","974"
"r_37","2_1","1000cp","2022Q4","15 - 64_gr","933.2"
"r_37","2_2","1000cp","2022Q4","0","768.2"
"r_37","2_2","1000cp","2022Q4","15 - 64_gr","747.7"
"r_37","3","1000cp","2022Q4","0","304.7"
"r_37","3","1000cp","2022Q4","15 - 64_gr","293"
"r_37","4","1000cp","2022Q4","0","43.5"
"r_37","4","1000cp","2022Q4","15 - 64_gr","42.3"
"r_38","0","1000cp","2023Q4","0","3049.2"
"r_38","0","1000cp","2023Q4","15 - 64_gr","2935.2"
"r_38","1","1000cp","2023Q4","0","1017"
"r_38","1","1000cp","2023Q4","15 - 64_gr","977.8"
"r_38","2","1000cp","2023Q4","0","1702.1"
"r_38","2","1000cp","2023Q4","15 - 64_gr","1639.9"
"r_38","2_1","1000cp","2023Q4","0","965.9"
"r_38","2_1","1000cp","2023Q4","15 - 64_gr","924.7"
"r_38","2_2","1000cp","2023Q4","0","736.2"
"r_38","2_2","1000cp","2023Q4","15 - 64_gr","715.2"
"r_38","3","1000cp","2023Q4","0","281.4"
"r_38","3","1000cp","2023Q4","15 - 64_gr","270.3"
"r_38","4","1000cp","2023Q4","0","48.6"
"r_38","4","1000cp","2023Q4","15 - 64_gr","47.2"
"r_39","0","1000cp","2024Q1","0","3059.8"
"r_39","0","1000cp","2024Q1","15 - 64_gr","2950.5"
"r_39","1","1000cp","2024Q1","0","1038.4"
"r_39","1","1000cp","2024Q1","15 - 64_gr","997.7"
"r_39","2","1000cp","2024Q1","0","1712.1"
"r_39","2","1000cp","2024Q1","15 - 64_gr","1656.6"
"r_39","2_1","1000cp","2024Q1","0","960"
"r_39","2_1","1000cp","2024Q1","15 - 64_gr","926.1"
"r_39","2_2","1000cp","2024Q1","0","752.1"
"r_39","2_2","1000cp","2024Q1","15 - 64_gr","730.5"
"r_39","3","1000cp","2024Q1","0","260.1"
"r_39","3","1000cp","2024Q1","15 - 64_gr","249.5"
"r_39","4","1000cp","2024Q1","0","49.2"
"r_39","4","1000cp","2024Q1","15 - 64_gr","46.8"
"r_40","0","1000cp","2021Q1","0","3027.2"
"r_40","0","1000cp","2021Q1","15 - 64_gr","2934"
"r_40","1","1000cp","2021Q1","0","975.5"
"r_40","1","1000cp","2021Q1","15 - 64_gr","938.7"
"r_40","2","1000cp","2021Q1","0","1696.4"
"r_40","2","1000cp","2021Q1","15 - 64_gr","1652.8"
"r_40","2_1","1000cp","2021Q1","0","980.8"
"r_40","2_1","1000cp","2021Q1","15 - 64_gr","951.3"
"r_40","2_2","1000cp","2021Q1","0","715.6"
"r_40","2_2","1000cp","2021Q1","15 - 64_gr","701.5"
"r_40","3","1000cp","2021Q1","0","302.2"
"r_40","3","1000cp","2021Q1","15 - 64_gr","290.4"
"r_40","4","1000cp","2021Q1","0","53"
"r_40","4","1000cp","2021Q1","15 - 64_gr","52.1"
"r_41","0","1000cp","2021Q2","0","3034.7"
"r_41","0","1000cp","2021Q2","15 - 64_gr","2941.7"
"r_41","1","1000cp","2021Q2","0","987.4"
"r_41","1","1000cp","2021Q2","15 - 64_gr","954.3"
"r_41","2","1000cp","2021Q2","0","1687.1"
"r_41","2","1000cp","2021Q2","15 - 64_gr","1644.1"
"r_41","2_1","1000cp","2021Q2","0","959"
"r_41","2_1","1000cp","2021Q2","15 - 64_gr","927.9"
"r_41","2_2","1000cp","2021Q2","0","728.2"
"r_41","2_2","1000cp","2021Q2","15 - 64_gr","716.2"
"r_41","3","1000cp","2021Q2","0","303.3"
"r_41","3","1000cp","2021Q2","15 - 64_gr","287.5"
"r_41","4","1000cp","2021Q2","0","56.9"
"r_41","4","1000cp","2021Q2","15 - 64_gr","55.8"
"r_42","0","1000cp","2021Q3","0","3065.4"
"r_42","0","1000cp","2021Q3","15 - 64_gr","2968.7"
"r_42","1","1000cp","2021Q3","0","1020.4"
"r_42","1","1000cp","2021Q3","15 - 64_gr","983.8"
"r_42","2","1000cp","2021Q3","0","1687.8"
"r_42","2","1000cp","2021Q3","15 - 64_gr","1642.5"
"r_42","2_1","1000cp","2021Q3","0","961.1"
"r_42","2_1","1000cp","2021Q3","15 - 64_gr","930.5"
"r_42","2_2","1000cp","2021Q3","0","726.7"
"r_42","2_2","1000cp","2021Q3","15 - 64_gr","712"
"r_42","3","1000cp","2021Q3","0","299.3"
"r_42","3","1000cp","2021Q3","15 - 64_gr","285.5"
"r_42","4","1000cp","2021Q3","0","57.9"
"r_42","4","1000cp","2021Q3","15 - 64_gr","56.8"
"r_43","0","1000cp","2021Q4","0","3008.5"
"r_43","0","1000cp","2021Q4","15 - 64_gr","2914.1"
"r_43","1","1000cp","2021Q4","0","1006.1"
"r_43","1","1000cp","2021Q4","15 - 64_gr","968"
"r_43","2","1000cp","2021Q4","0","1659.9"
"r_43","2","1000cp","2021Q4","15 - 64_gr","1613.9"
"r_43","2_1","1000cp","2021Q4","0","934.5"
"r_43","2_1","1000cp","2021Q4","15 - 64_gr","902.6"
"r_43","2_2","1000cp","2021Q4","0","725.4"
"r_43","2_2","1000cp","2021Q4","15 - 64_gr","711.3"
"r_43","3","1000cp","2021Q4","0","298.6"
"r_43","3","1000cp","2021Q4","15 - 64_gr","288.7"
"r_43","4","1000cp","2021Q4","0","43.9"
"r_43","4","1000cp","2021Q4","15 - 64_gr","43.5"
"r_44","0","1000cp","2024Q2","0","3060.6"
"r_44","0","1000cp","2024Q2","15 - 64_gr","2950.3"
"r_44","1","1000cp","2024Q2","0","1033.4"
"r_44","1","1000cp","2024Q2","15 - 64_gr","991.4"
"r_44","2","1000cp","2024Q2","0","1721"
"r_44","2","1000cp","2024Q2","15 - 64_gr","1665.2"
"r_44","2_1","1000cp","2024Q2","0","952.3"
"r_44","2_1","1000cp","2024Q2","15 - 64_gr","915.9"
"r_44","2_2","1000cp","2024Q2","0","768.7"
"r_44","2_2","1000cp","2024Q2","15 - 64_gr","749.3"
"r_44","3","1000cp","2024Q2","0","255.3"
"r_44","3","1000cp","2024Q2","15 - 64_gr","246.2"
"r_44","4","1000cp","2024Q2","0","50.9"
"r_44","4","1000cp","2024Q2","15 - 64_gr","47.5"
"r_45","0","1000cp","2024Q3","0","3075.1"
"r_45","0","1000cp","2024Q3","15 - 64_gr","2958"
"r_45","1","1000cp","2024Q3","0","1168.1"
"r_45","1","1000cp","2024Q3","15 - 64_gr","1123.8"
"r_45","2","1000cp","2024Q3","0","1629.4"
"r_45","2","1000cp","2024Q3","15 - 64_gr","1570.3"
"r_45","2_1","1000cp","2024Q3","0","933.6"
"r_45","2_1","1000cp","2024Q3","15 - 64_gr","892.4"
"r_45","2_2","1000cp","2024Q3","0","695.8"
"r_45","2_2","1000cp","2024Q3","15 - 64_gr","677.9"
"r_45","3","1000cp","2024Q3","0","229"
"r_45","3","1000cp","2024Q3","15 - 64_gr","217.6"
"r_45","4","1000cp","2024Q3","0","48.6"
"r_45","4","1000cp","2024Q3","15 - 64_gr","46.3"
"r_46","0","1000cp","2024Q4","0","3045.8"
"r_46","0","1000cp","2024Q4","15 - 64_gr","2923.6"
"r_46","1","1000cp","2024Q4","0","1241.2"
"r_46","1","1000cp","2024Q4","15 - 64_gr","1191.8"
"r_46","2","1000cp","2024Q4","0","1565.4"
"r_46","2","1000cp","2024Q4","15 - 64_gr","1504.5"
"r_46","2_1","1000cp","2024Q4","0","896"
"r_46","2_1","1000cp","2024Q4","15 - 64_gr","855.7"
"r_46","2_2","1000cp","2024Q4","0","669.4"
"r_46","2_2","1000cp","2024Q4","15 - 64_gr","648.8"
"r_46","3","1000cp","2024Q4","0","199.2"
"r_46","3","1000cp","2024Q4","15 - 64_gr","188.4"
"r_46","4","1000cp","2024Q4","0","40"
"r_46","4","1000cp","2024Q4","15 - 64_gr","38.9"
"r_47","0","1000cp","2025Q1","0","3027.6"
"r_47","0","1000cp","2025Q1","15 - 64_gr","2914.3"
"r_47","1","1000cp","2025Q1","0","1178.6"
"r_47","1","1000cp","2025Q1","15 - 64_gr","1133.5"
"r_47","2","1000cp","2025Q1","0","1584.5"
"r_47","2","1000cp","2025Q1","15 - 64_gr","1529.6"
"r_47","2_1","1000cp","2025Q1","0","884.1"
"r_47","2_1","1000cp","2025Q1","15 - 64_gr","848.1"
"r_47","2_2","1000cp","2025Q1","0","700.4"
"r_47","2_2","1000cp","2025Q1","15 - 64_gr","681.6"
"r_47","3","1000cp","2025Q1","0","218.3"
"r_47","3","1000cp","2025Q1","15 - 64_gr","206.8"
"r_47","4","1000cp","2025Q1","0","46.2"
"r_47","4","1000cp","2025Q1","15 - 64_gr","44.3"
"r_48","0","1000cp","2025Q2","0","3044.6"
"r_48","0","1000cp","2025Q2","15 - 64_gr","2925.5"
"r_48","1","1000cp","2025Q2","0","1118.2"
"r_48","1","1000cp","2025Q2","15 - 64_gr","1075"
"r_48","2","1000cp","2025Q2","0","1634.3"
"r_48","2","1000cp","2025Q2","15 - 64_gr","1573"
"r_48","2_1","1000cp","2025Q2","0","926.3"
"r_48","2_1","1000cp","2025Q2","15 - 64_gr","886.8"
"r_48","2_2","1000cp","2025Q2","0","708"
"r_48","2_2","1000cp","2025Q2","15 - 64_gr","686.2"
"r_48","3","1000cp","2025Q2","0","240.6"
"r_48","3","1000cp","2025Q2","15 - 64_gr","229.1"
"r_48","4","1000cp","2025Q2","0","51.5"
"r_48","4","1000cp","2025Q2","15 - 64_gr","48.4"
"r_49","0","1000cp","2025Q3","0","3060.5"
"r_49","0","1000cp","2025Q3","15 - 64_gr","2926.8"
"r_49","1","1000cp","2025Q3","0","1205.5"
"r_49","1","1000cp","2025Q3","15 - 64_gr","1152.1"
"r_49","2","1000cp","2025Q3","0","1591.5"
"r_49","2","1000cp","2025Q3","15 - 64_gr","1524.3"
"r_49","2_1","1000cp","2025Q3","0","912.4"
"r_49","2_1","1000cp","2025Q3","15 - 64_gr","868.9"
"r_49","2_2","1000cp","2025Q3","0","679.1"
"r_49","2_2","1000cp","2025Q3","15 - 64_gr","655.4"
"r_49","3","1000cp","2025Q3","0","220"
"r_49","3","1000cp","2025Q3","15 - 64_gr","209.1"
"r_49","4","1000cp","2025Q3","0","43.5"
"r_49","4","1000cp","2025Q3","15 - 64_gr","41.3"
